date,unit_transaction_fee
2017-09-19 00:00,0.0020211300
2017-09-20 00:00,0.0010278500
2017-09-21 00:00,0.0011276100
2017-09-22 00:00,0.0012130600
2017-09-23 00:00,0.0015665500
2017-09-24 00:00,0.0012496100
2017-09-25 00:00,0.0012603900
2017-09-26 00:00,0.0013677900
2017-09-27 00:00,0.0011244000
2017-09-28 00:00,0.0010134300
2017-09-29 00:00,0.0012574700
2017-09-30 00:00,0.0012633000
2017-10-01 00:00,0.0011660800
2017-10-02 00:00,0.0011626700
2017-10-03 00:00,0.0012537000
2017-10-04 00:00,0.0013309200
2017-10-05 00:00,0.0013669300
2017-10-06 00:00,0.0010865200
2017-10-07 00:00,0.0012038800
2017-10-08 00:00,0.0011574600
2017-10-09 00:00,0.0011950400
2017-10-10 00:00,0.0027255300
2017-10-11 00:00,0.0011611000
2017-10-12 00:00,0.0012526000
2017-10-13 00:00,0.0011983300
2017-10-14 00:00,0.0011747200
2017-10-15 00:00,0.0008256600
2017-10-16 00:00,0.0006385300
2017-10-17 00:00,0.0006363500
2017-10-18 00:00,0.0005745400
2017-10-19 00:00,0.0008991200
2017-10-20 00:00,0.0004970800
2017-10-21 00:00,0.0004503700
2017-10-22 00:00,0.0005761300
2017-10-23 00:00,0.0007253800
2017-10-24 00:00,0.0006313100
2017-10-25 00:00,0.0005897000
2017-10-26 00:00,0.0006118600
2017-10-27 00:00,0.0004977100
2017-10-28 00:00,0.0004908100
2017-10-29 00:00,0.0005550100
2017-10-30 00:00,0.0006358900
2017-10-31 00:00,0.0007019300
2017-11-01 00:00,0.0007063700
2017-11-02 00:00,0.0005737000
2017-11-03 00:00,0.0005318500
2017-11-04 00:00,0.0004789000
2017-11-05 00:00,0.0005253400
2017-11-06 00:00,0.0006697100
2017-11-07 00:00,0.0007908400
2017-11-08 00:00,0.0006954900
2017-11-09 00:00,0.0006376700
2017-11-10 00:00,0.0005906900
2017-11-11 00:00,0.0006855700
2017-11-12 00:00,0.0006981100
2017-11-13 00:00,0.0007058600
2017-11-14 00:00,0.0007633500
2017-11-15 00:00,0.0007192700
2017-11-16 00:00,0.0007343600
2017-11-17 00:00,0.0005560600
2017-11-18 00:00,0.0006076400
2017-11-19 00:00,0.0007007700
2017-11-20 00:00,0.0006943800
2017-11-21 00:00,0.0006688000
2017-11-22 00:00,0.0006761400
2017-11-23 00:00,0.0005936900
2017-11-24 00:00,0.0005158100
2017-11-25 00:00,0.0006546000
2017-11-26 00:00,0.0006064600
2017-11-27 00:00,0.0006623000
2017-11-28 00:00,0.0006695300
2017-11-29 00:00,0.0006455800
2017-11-30 00:00,0.0006681500
2017-12-01 00:00,0.0005487600
2017-12-02 00:00,0.0005868400
2017-12-03 00:00,0.0011457200
2017-12-04 00:00,0.0017072000
2017-12-05 00:00,0.0019458900
2017-12-06 00:00,0.0033976600
2017-12-07 00:00,0.0030209900
2017-12-08 00:00,0.0030067000
2017-12-09 00:00,0.0026770000
2017-12-10 00:00,0.0018480200
2017-12-11 00:00,0.0017872200
2017-12-12 00:00,0.0015888700
2017-12-13 00:00,0.0018185700
2017-12-14 00:00,0.0016090500
2017-12-15 00:00,0.0016316500
2017-12-16 00:00,0.0013377500
2017-12-17 00:00,0.0011808000
2017-12-18 00:00,0.0013618700
2017-12-19 00:00,0.0017558900
2017-12-20 00:00,0.0016409700
2017-12-21 00:00,0.0014862800
2017-12-22 00:00,0.0013136200
2017-12-23 00:00,0.0013506500
2017-12-24 00:00,0.0010058600
2017-12-25 00:00,0.0009134000
2017-12-26 00:00,0.0009051500
2017-12-27 00:00,0.0008772600
2017-12-28 00:00,0.0009240900
2017-12-29 00:00,0.0008557900
2017-12-30 00:00,0.0009200000
2017-12-31 00:00,0.0008454200
2018-01-01 00:00,0.0009125600
2018-01-02 00:00,0.0010018300
2018-01-03 00:00,0.0010990900
2018-01-04 00:00,0.0025015100
2018-01-05 00:00,0.0029695100
2018-01-06 00:00,0.0025247900
2018-01-07 00:00,0.0024223500
2018-01-08 00:00,0.0024610200
2018-01-09 00:00,0.0031389100
2018-01-10 00:00,0.0026682900
2018-01-11 00:00,0.0020779400
2018-01-12 00:00,0.0020449500
2018-01-13 00:00,0.0020681000
2018-01-14 00:00,0.0018459800
2018-01-15 00:00,0.0017448500
2018-01-16 00:00,0.0016202800
2018-01-17 00:00,0.0017865000
2018-01-18 00:00,0.0017889400
2018-01-19 00:00,0.0018048300
2018-01-20 00:00,0.0013153700
2018-01-21 00:00,0.0012300800
2018-01-22 00:00,0.0015499300
2018-01-23 00:00,0.0014147300
2018-01-24 00:00,0.0013423500
2018-01-25 00:00,0.0010055900
2018-01-26 00:00,0.0009813400
2018-01-27 00:00,0.0009985600
2018-01-28 00:00,0.0013610500
2018-01-29 00:00,0.0011720800
2018-01-30 00:00,0.0012181300
2018-01-31 00:00,0.0015372900
2018-02-01 00:00,0.0012255700
2018-02-02 00:00,0.0010894900
2018-02-03 00:00,0.0010548100
2018-02-04 00:00,0.0009970900
2018-02-05 00:00,0.0010421700
2018-02-06 00:00,0.0010390500
2018-02-07 00:00,0.0009609600
2018-02-08 00:00,0.0008889400
2018-02-09 00:00,0.0008981700
2018-02-10 00:00,0.0008354200
2018-02-11 00:00,0.0007753900
2018-02-12 00:00,0.0008466800
2018-02-13 00:00,0.0008602000
2018-02-14 00:00,0.0008163900
2018-02-15 00:00,0.0008536000
2018-02-16 00:00,0.0008791400
2018-02-17 00:00,0.0010133000
2018-02-18 00:00,0.0008087200
2018-02-19 00:00,0.0008404800
2018-02-20 00:00,0.0008716100
2018-02-21 00:00,0.0008068300
2018-02-22 00:00,0.0008544900
2018-02-23 00:00,0.0008552600
2018-02-24 00:00,0.0007949200
2018-02-25 00:00,0.0007408100
2018-02-26 00:00,0.0008125700
2018-02-27 00:00,0.0010398700
2018-02-28 00:00,0.0008346800
2018-03-01 00:00,0.0009862300
2018-03-02 00:00,0.0007557300
2018-03-03 00:00,0.0008611400
2018-03-04 00:00,0.0008422000
2018-03-05 00:00,0.0007242500
2018-03-06 00:00,0.0007784600
2018-03-07 00:00,0.0007833700
2018-03-08 00:00,0.0007703600
2018-03-09 00:00,0.0006721300
2018-03-10 00:00,0.0005938100
2018-03-11 00:00,0.0007573600
2018-03-12 00:00,0.0005603400
2018-03-13 00:00,0.0006281100
2018-03-14 00:00,0.0006013100
2018-03-15 00:00,0.0006422500
2018-03-16 00:00,0.0005264100
2018-03-17 00:00,0.0005317800
2018-03-18 00:00,0.0005356700
2018-03-19 00:00,0.0005740800
2018-03-20 00:00,0.0006343900
2018-03-21 00:00,0.0006883200
2018-03-22 00:00,0.0006647400
2018-03-23 00:00,0.0006211300
2018-03-24 00:00,0.0006344700
2018-03-25 00:00,0.0006935500
2018-03-26 00:00,0.0006176400
2018-03-27 00:00,0.0006337300
2018-03-28 00:00,0.0006654700
2018-03-29 00:00,0.0005575800
2018-03-30 00:00,0.0004811200
2018-03-31 00:00,0.0004604100
2018-04-01 00:00,0.0005155100
2018-04-02 00:00,0.0005142100
2018-04-03 00:00,0.0004507200
2018-04-04 00:00,0.0007018000
2018-04-05 00:00,0.0005437700
2018-04-06 00:00,0.0004529200
2018-04-07 00:00,0.0004740900
2018-04-08 00:00,0.0005041600
2018-04-09 00:00,0.0005124700
2018-04-10 00:00,0.0005352500
2018-04-11 00:00,0.0005470300
2018-04-12 00:00,0.0006055700
2018-04-13 00:00,0.0005187000
2018-04-14 00:00,0.0004730800
2018-04-15 00:00,0.0005026600
2018-04-16 00:00,0.0004844200
2018-04-17 00:00,0.0005994400
2018-04-18 00:00,0.0005465600
2018-04-19 00:00,0.0005347300
2018-04-20 00:00,0.0004661700
2018-04-21 00:00,0.0004776000
2018-04-22 00:00,0.0004865800
2018-04-23 00:00,0.0005861500
2018-04-24 00:00,0.0005698000
2018-04-25 00:00,0.0005838000
2018-04-26 00:00,0.0006367500
2018-04-27 00:00,0.0006693700
2018-04-28 00:00,0.0007225300
2018-04-29 00:00,0.0007281200
2018-04-30 00:00,0.0006231400
2018-05-01 00:00,0.0006047200
2018-05-02 00:00,0.0006786100
2018-05-03 00:00,0.0005454300
2018-05-04 00:00,0.0005431200
2018-05-05 00:00,0.0005545900
2018-05-06 00:00,0.0005617800
2018-05-07 00:00,0.0006051800
2018-05-08 00:00,0.0006286400
2018-05-09 00:00,0.0008625700
2018-05-10 00:00,0.0008736900
2018-05-11 00:00,0.0006322000
2018-05-12 00:00,0.0006847300
2018-05-13 00:00,0.0008325100
2018-05-14 00:00,0.0008643300
2018-05-15 00:00,0.0008895900
2018-05-16 00:00,0.0009455000
2018-05-17 00:00,0.0008988100
2018-05-18 00:00,0.0007837800
2018-05-19 00:00,0.0007778600
2018-05-20 00:00,0.0008516300
2018-05-21 00:00,0.0009362700
2018-05-22 00:00,0.0009370000
2018-05-23 00:00,0.0008861600
2018-05-24 00:00,0.0008594500
2018-05-25 00:00,0.0007827300
2018-05-26 00:00,0.0007045100
2018-05-27 00:00,0.0010019200
2018-05-28 00:00,0.0010166200
2018-05-29 00:00,0.0010613300
2018-05-30 00:00,0.0012894800
2018-05-31 00:00,0.0011549900
2018-06-01 00:00,0.0007850800
2018-06-02 00:00,0.0007295000
2018-06-03 00:00,0.0009150800
2018-06-04 00:00,0.0008130000
2018-06-05 00:00,0.0010730000
2018-06-06 00:00,0.0008141400
2018-06-07 00:00,0.0007622100
2018-06-08 00:00,0.0005705800
2018-06-09 00:00,0.0005693500
2018-06-10 00:00,0.0006155600
2018-06-11 00:00,0.0006061200
2018-06-12 00:00,0.0006102600
2018-06-13 00:00,0.0006830900
2018-06-14 00:00,0.0007876500
2018-06-15 00:00,0.0008996400
2018-06-16 00:00,0.0004790300
2018-06-17 00:00,0.0004764000
2018-06-18 00:00,0.0005981200
2018-06-19 00:00,0.0005450800
2018-06-20 00:00,0.0005532100
2018-06-21 00:00,0.0011450000
2018-06-22 00:00,0.0005135900
2018-06-23 00:00,0.0007663200
2018-06-24 00:00,0.0006299000
2018-06-25 00:00,0.0005306500
2018-06-26 00:00,0.0005032400
2018-06-27 00:00,0.0004970000
2018-06-28 00:00,0.0005336800
2018-06-29 00:00,0.0031573700
2018-06-30 00:00,0.0051993000
2018-07-01 00:00,0.0119751200
2018-07-02 00:00,0.0070105300
2018-07-03 00:00,0.0065819400
2018-07-04 00:00,0.0048550300
2018-07-05 00:00,0.0073106400
2018-07-06 00:00,0.0062280700
2018-07-07 00:00,0.0021886800
2018-07-08 00:00,0.0016824400
2018-07-09 00:00,0.0010613900
2018-07-10 00:00,0.0013028600
2018-07-11 00:00,0.0024079900
2018-07-12 00:00,0.0027194300
2018-07-13 00:00,0.0057613800
2018-07-14 00:00,0.0078499400
2018-07-15 00:00,0.0008283300
2018-07-16 00:00,0.0007225800
2018-07-17 00:00,0.0006414500
2018-07-18 00:00,0.0005880300
2018-07-19 00:00,0.0008312700
2018-07-20 00:00,0.0009523700
2018-07-21 00:00,0.0005445300
2018-07-22 00:00,0.0007361200
2018-07-23 00:00,0.0006065200
2018-07-24 00:00,0.0005631300
2018-07-25 00:00,0.0005412900
2018-07-26 00:00,0.0004603000
2018-07-27 00:00,0.0007325500
2018-07-28 00:00,0.0004247300
2018-07-29 00:00,0.0004529800
2018-07-30 00:00,0.0004781600
2018-07-31 00:00,0.0009879000
2018-08-01 00:00,0.0004281900
2018-08-02 00:00,0.0004557900
2018-08-03 00:00,0.0005585500
2018-08-04 00:00,0.0003729500
2018-08-05 00:00,0.0006098000
2018-08-06 00:00,0.0021094900
2018-08-07 00:00,0.0050814500
2018-08-08 00:00,0.0046152000
2018-08-09 00:00,0.0024765800
2018-08-10 00:00,0.0007724800
2018-08-11 00:00,0.0005647400
2018-08-12 00:00,0.0007550000
2018-08-13 00:00,0.0008689400
2018-08-14 00:00,0.0009115300
2018-08-15 00:00,0.0007337700
2018-08-16 00:00,0.0031815300
2018-08-17 00:00,0.0007037600
2018-08-18 00:00,0.0006585700
2018-08-19 00:00,0.0006125800
2018-08-20 00:00,0.0006236900
2018-08-21 00:00,0.0014956700
2018-08-22 00:00,0.0009989700
2018-08-23 00:00,0.0017719300
2018-08-24 00:00,0.0005778200
2018-08-25 00:00,0.0016610400
2018-08-26 00:00,0.0005828300
2018-08-27 00:00,0.0006200100
2018-08-28 00:00,0.0009725300
2018-08-29 00:00,0.0007432900
2018-08-30 00:00,0.0007773800
2018-08-31 00:00,0.0005504500
2018-09-01 00:00,0.0005349100
2018-09-02 00:00,0.0005899300
2018-09-03 00:00,0.0007799000
2018-09-04 00:00,0.0005784000
2018-09-05 00:00,0.0008681400
2018-09-06 00:00,0.0008707300
2018-09-07 00:00,0.0007454800
2018-09-08 00:00,0.0007655700
2018-09-09 00:00,0.0007980100
2018-09-10 00:00,0.0009147700
2018-09-11 00:00,0.0009110400
2018-09-12 00:00,0.0009647300
2018-09-13 00:00,0.0007626300
2018-09-14 00:00,0.0008024900
2018-09-15 00:00,0.0008078000
2018-09-16 00:00,0.0007983600
2018-09-17 00:00,0.0010867800
2018-09-18 00:00,0.0013776400
2018-09-19 00:00,0.0009929800
2018-09-20 00:00,0.0012503800
2018-09-21 00:00,0.0008909700
2018-09-22 00:00,0.0007918800
2018-09-23 00:00,0.0014138300
2018-09-24 00:00,0.0009926800
2018-09-25 00:00,0.0010833200
2018-09-26 00:00,0.0011306800
2018-09-27 00:00,0.0012406700
2018-09-28 00:00,0.0015245100
2018-09-29 00:00,0.0010880200
2018-09-30 00:00,0.0012868100
2018-10-01 00:00,0.0013187000
2018-10-02 00:00,0.0007953200
2018-10-03 00:00,0.0007894400
2018-10-04 00:00,0.0007217000
2018-10-05 00:00,0.0004871600
2018-10-06 00:00,0.0006325000
2018-10-07 00:00,0.0007953700
2018-10-08 00:00,0.0007214000
2018-10-09 00:00,0.0008676200
2018-10-10 00:00,0.0008271800
2018-10-11 00:00,0.0011000200
2018-10-12 00:00,0.0006292200
2018-10-13 00:00,0.0005803300
2018-10-14 00:00,0.0007288600
2018-10-15 00:00,0.0006115400
2018-10-16 00:00,0.0006601400
2018-10-17 00:00,0.0006417400
2018-10-18 00:00,0.0006898800
2018-10-19 00:00,0.0006847600
2018-10-20 00:00,0.0006528700
2018-10-21 00:00,0.0006921200
2018-10-22 00:00,0.0007327800
2018-10-23 00:00,0.0008858500
2018-10-24 00:00,0.0010123400
2018-10-25 00:00,0.0008730700
2018-10-26 00:00,0.0007071200
2018-10-27 00:00,0.0006401300
2018-10-28 00:00,0.0006633100
2018-10-29 00:00,0.0004812400
2018-10-30 00:00,0.0004939300
2018-10-31 00:00,0.0004339700
2018-11-01 00:00,0.0005825600
2018-11-02 00:00,0.0007721800
2018-11-03 00:00,0.0004739200
2018-11-04 00:00,0.0005798200
2018-11-05 00:00,0.0005852800
2018-11-06 00:00,0.0005664100
2018-11-07 00:00,0.0006140000
2018-11-08 00:00,0.0004647600
2018-11-09 00:00,0.0004374000
2018-11-10 00:00,0.0003325200
2018-11-11 00:00,0.0005233000
2018-11-12 00:00,0.0006035000
2018-11-13 00:00,0.0006406400
2018-11-14 00:00,0.0011159300
2018-11-15 00:00,0.0009823400
2018-11-16 00:00,0.0008075500
2018-11-17 00:00,0.0009495900
2018-11-18 00:00,0.0010145800
2018-11-19 00:00,0.0010384600
2018-11-20 00:00,0.0009064400
2018-11-21 00:00,0.0008829700
2018-11-22 00:00,0.0009402200
2018-11-23 00:00,0.0009276400
2018-11-24 00:00,0.0009983200
2018-11-25 00:00,0.0009341100
2018-11-26 00:00,0.0008551100
2018-11-27 00:00,0.0010360000
2018-11-28 00:00,0.0013252000
2018-11-29 00:00,0.0014853600
2018-11-30 00:00,0.0011130300
2018-12-01 00:00,0.0010448000
2018-12-02 00:00,0.0010919000
2018-12-03 00:00,0.0010787500
2018-12-04 00:00,0.0010930000
2018-12-05 00:00,0.0008552200
2018-12-06 00:00,0.0008594200
2018-12-07 00:00,0.0006351600
2018-12-08 00:00,0.0006710100
2018-12-09 00:00,0.0007278900
2018-12-10 00:00,0.0007180900
2018-12-11 00:00,0.0006900300
2018-12-12 00:00,0.0007716300
2018-12-13 00:00,0.0010377300
2018-12-14 00:00,0.0006148600
2018-12-15 00:00,0.0005974700
2018-12-16 00:00,0.0006881800
2018-12-17 00:00,0.0011892500
2018-12-18 00:00,0.0007510200
2018-12-19 00:00,0.0007401700
2018-12-20 00:00,0.0007010500
2018-12-21 00:00,0.0006570600
2018-12-22 00:00,0.0006657300
2018-12-23 00:00,0.0007157800
2018-12-24 00:00,0.0008210500
2018-12-25 00:00,0.0009059000
2018-12-26 00:00,0.0006184200
2018-12-27 00:00,0.0006355900
2018-12-28 00:00,0.0005904500
2018-12-29 00:00,0.0012282400
2018-12-30 00:00,0.0006364500
2018-12-31 00:00,0.0006755000
2019-01-01 00:00,0.0005873800
2019-01-02 00:00,0.0005498300
2019-01-03 00:00,0.0006558500
2019-01-04 00:00,0.0009673200
2019-01-05 00:00,0.0006149700
2019-01-06 00:00,0.0006105400
2019-01-07 00:00,0.0005656100
2019-01-08 00:00,0.0005355600
2019-01-09 00:00,0.0006266100
2019-01-10 00:00,0.0006113300
2019-01-11 00:00,0.0005458400
2019-01-12 00:00,0.0005528500
2019-01-13 00:00,0.0008798300
2019-01-14 00:00,0.0007829900
2019-01-15 00:00,0.0008511500
2019-01-16 00:00,0.0006376500
2019-01-17 00:00,0.0006859500
2019-01-18 00:00,0.0006142300
2019-01-19 00:00,0.0005712300
2019-01-20 00:00,0.0006104300
2019-01-21 00:00,0.0008025900
2019-01-22 00:00,0.0006453700
2019-01-23 00:00,0.0006835800
2019-01-24 00:00,0.0006440000
2019-01-25 00:00,0.0005869400
2019-01-26 00:00,0.0005526800
2019-01-27 00:00,0.0006556400
2019-01-28 00:00,0.0005806600
2019-01-29 00:00,0.0006317600
2019-01-30 00:00,0.0007547400
2019-01-31 00:00,0.0007184800
2019-02-01 00:00,0.0006370600
2019-02-02 00:00,0.0005975200
2019-02-03 00:00,0.0006411200
2019-02-04 00:00,0.0006502300
2019-02-05 00:00,0.0006625100
2019-02-06 00:00,0.0007062100
2019-02-07 00:00,0.0006930500
2019-02-08 00:00,0.0007005200
2019-02-09 00:00,0.0007182800
2019-02-10 00:00,0.0007481800
2019-02-11 00:00,0.0007225000
2019-02-12 00:00,0.0007256600
2019-02-13 00:00,0.0008320100
2019-02-14 00:00,0.0008721900
2019-02-15 00:00,0.0007930100
2019-02-16 00:00,0.0008007200
2019-02-17 00:00,0.0009593900
2019-02-18 00:00,0.0083838100
2019-02-19 00:00,0.0008773200
2019-02-20 00:00,0.0008256900
2019-02-21 00:00,0.0008031900
2019-02-22 00:00,0.0008097800
2019-02-23 00:00,0.0008611100
2019-02-24 00:00,0.0009117800
2019-02-25 00:00,0.0009483600
2019-02-26 00:00,0.0008849000
2019-02-27 00:00,0.0010061500
2019-02-28 00:00,0.0007167900
2019-03-01 00:00,0.0006796300
2019-03-02 00:00,0.0006734500
2019-03-03 00:00,0.0006917400
2019-03-04 00:00,0.0007185000
2019-03-05 00:00,0.0007155200
2019-03-06 00:00,0.0007179500
2019-03-07 00:00,0.0007213100
2019-03-08 00:00,0.0006503200
2019-03-09 00:00,0.0006502300
2019-03-10 00:00,0.0006520500
2019-03-11 00:00,0.0006314800
2019-03-12 00:00,0.0006053300
2019-03-13 00:00,0.0005623300
2019-03-14 00:00,0.0005992800
2019-03-15 00:00,0.0005415600
2019-03-16 00:00,0.0006268000
2019-03-17 00:00,0.0045050600
2019-03-18 00:00,0.0006790100
2019-03-19 00:00,0.0006188500
2019-03-20 00:00,0.0009146600
2019-03-21 00:00,0.0007337200
2019-03-22 00:00,0.0006210500
2019-03-23 00:00,0.0006325100
2019-03-24 00:00,0.0006757200
2019-03-25 00:00,0.0007243300
2019-03-26 00:00,0.0008010000
2019-03-27 00:00,0.0006843600
2019-03-28 00:00,0.0007629900
2019-03-29 00:00,0.0005733900
2019-03-30 00:00,0.0006046100
2019-03-31 00:00,0.0007118000
2019-04-01 00:00,0.0007426100
2019-04-02 00:00,0.0008933600
2019-04-03 00:00,0.0007496200
2019-04-04 00:00,0.0006327100
2019-04-05 00:00,0.0006156800
2019-04-06 00:00,0.0006150700
2019-04-07 00:00,0.0006734000
2019-04-08 00:00,0.0006050800
2019-04-09 00:00,0.0008049800
2019-04-10 00:00,0.0006362800
2019-04-11 00:00,0.0005820200
2019-04-12 00:00,0.0005403300
2019-04-13 00:00,0.0005625700
2019-04-14 00:00,0.0005695300
2019-04-15 00:00,0.0006281300
2019-04-16 00:00,0.0006347300
2019-04-17 00:00,0.0006446900
2019-04-18 00:00,0.0005368700
2019-04-19 00:00,0.0004238700
2019-04-20 00:00,0.0004922200
2019-04-21 00:00,0.0005001100
2019-04-22 00:00,0.0005337300
2019-04-23 00:00,0.0005505300
2019-04-24 00:00,0.0004673100
2019-04-25 00:00,0.0006169600
2019-04-26 00:00,0.0004688500
2019-04-27 00:00,0.0004642100
2019-04-28 00:00,0.0004909600
2019-04-29 00:00,0.0004703700
2019-04-30 00:00,0.0004935600
2019-05-01 00:00,0.0012442500
2019-05-02 00:00,0.0005618600
2019-05-03 00:00,0.0005016300
2019-05-04 00:00,0.0005049500
2019-05-05 00:00,0.0005578200
2019-05-06 00:00,0.0007134300
2019-05-07 00:00,0.0005752000
2019-05-08 00:00,0.0005363600
2019-05-09 00:00,0.0005814000
2019-05-10 00:00,0.0004903900
2019-05-11 00:00,0.0005073600
2019-05-12 00:00,0.0006178300
2019-05-13 00:00,0.0006360400
2019-05-14 00:00,0.0007788700
2019-05-15 00:00,0.0009969900
2019-05-16 00:00,0.0009131600
2019-05-17 00:00,0.0007585500
2019-05-18 00:00,0.0006397000
2019-05-19 00:00,0.0006587300
2019-05-20 00:00,0.0005705200
2019-05-21 00:00,0.0007337400
2019-05-22 00:00,0.0006522000
2019-05-23 00:00,0.0006592300
2019-05-24 00:00,0.0005285000
2019-05-25 00:00,0.0004699900
2019-05-26 00:00,0.0006527700
2019-05-27 00:00,0.0006559700
2019-05-28 00:00,0.0007022300
2019-05-29 00:00,0.0007749200
2019-05-30 00:00,0.0007132000
2019-05-31 00:00,0.0006247200
2019-06-01 00:00,0.0004723500
2019-06-02 00:00,0.0005957100
2019-06-03 00:00,0.0006030500
2019-06-04 00:00,0.0006449600
2019-06-05 00:00,0.0005923500
2019-06-06 00:00,0.0005978100
2019-06-07 00:00,0.0007264300
2019-06-08 00:00,0.0004898500
2019-06-09 00:00,0.0007966900
2019-06-10 00:00,0.0006425000
2019-06-11 00:00,0.0004499100
2019-06-12 00:00,0.0005266100
2019-06-13 00:00,0.0006183500
2019-06-14 00:00,0.0006927400
2019-06-15 00:00,0.0004362200
2019-06-16 00:00,0.0007641500
2019-06-17 00:00,0.0005722800
2019-06-18 00:00,0.0006412600
2019-06-19 00:00,0.0007849500
2019-06-20 00:00,0.0005258400
2019-06-21 00:00,0.0005060700
2019-06-22 00:00,0.0005188600
2019-06-23 00:00,0.0005922400
2019-06-24 00:00,0.0007722600
2019-06-25 00:00,0.0008292600
2019-06-26 00:00,0.0009501300
2019-06-27 00:00,0.0007494000
2019-06-28 00:00,0.0006548800
2019-06-29 00:00,0.0006872800
2019-06-30 00:00,0.0008219500
2019-07-01 00:00,0.0006548500
2019-07-02 00:00,0.0005544400
2019-07-03 00:00,0.0005060700
2019-07-04 00:00,0.0006137400
2019-07-05 00:00,0.0006083600
2019-07-06 00:00,0.0005023500
2019-07-07 00:00,0.0006587600
2019-07-08 00:00,0.0005726000
2019-07-09 00:00,0.0005097300
2019-07-10 00:00,0.0007495100
2019-07-11 00:00,0.0005812000
2019-07-12 00:00,0.0005286300
2019-07-13 00:00,0.0006612300
2019-07-14 00:00,0.0006695900
2019-07-15 00:00,0.0010127300
2019-07-16 00:00,0.0008922500
2019-07-17 00:00,0.0005660900
2019-07-18 00:00,0.0007336000
2019-07-19 00:00,0.0004922100
2019-07-20 00:00,0.0005233500
2019-07-21 00:00,0.0004972300
2019-07-22 00:00,0.0005718100
2019-07-23 00:00,0.0008231000
2019-07-24 00:00,0.0007650300
2019-07-25 00:00,0.0005637900
2019-07-26 00:00,0.0005799100
2019-07-27 00:00,0.0004570500
2019-07-28 00:00,0.0005144700
2019-07-29 00:00,0.0005320800
2019-07-30 00:00,0.0005981900
2019-07-31 00:00,0.0008049600
2019-08-01 00:00,0.0006408900
2019-08-02 00:00,0.0007329200
2019-08-03 00:00,0.0004611500
2019-08-04 00:00,0.0005112300
2019-08-05 00:00,0.0005459800
2019-08-06 00:00,0.0005013300
2019-08-07 00:00,0.0005635000
2019-08-08 00:00,0.0005702300
2019-08-09 00:00,0.0005096300
2019-08-10 00:00,0.0004928800
2019-08-11 00:00,0.0005323200
2019-08-12 00:00,0.0006326700
2019-08-13 00:00,0.0005754200
2019-08-14 00:00,0.0007180700
2019-08-15 00:00,0.0005295700
2019-08-16 00:00,0.0004454900
2019-08-17 00:00,0.0004666800
2019-08-18 00:00,0.0006335300
2019-08-19 00:00,0.0006404900
2019-08-20 00:00,0.0007649700
2019-08-21 00:00,0.0006638300
2019-08-22 00:00,0.0006245200
2019-08-23 00:00,0.0005734000
2019-08-24 00:00,0.0007549900
2019-08-25 00:00,0.0008420900
2019-08-26 00:00,0.0006663800
2019-08-27 00:00,0.0007067400
2019-08-28 00:00,0.0007139900
2019-08-29 00:00,0.0007012600
2019-08-30 00:00,0.0006538700
2019-08-31 00:00,0.0006619700
2019-09-01 00:00,0.0007431000
2019-09-02 00:00,0.0007345500
2019-09-03 00:00,0.0007506000
2019-09-04 00:00,0.0008882400
2019-09-05 00:00,0.0009495200
2019-09-06 00:00,0.0010009000
2019-09-07 00:00,0.0010770200
2019-09-08 00:00,0.0011002200
2019-09-09 00:00,0.0013240900
2019-09-10 00:00,0.0012315400
2019-09-11 00:00,0.0013300000
2019-09-12 00:00,0.0013961700
2019-09-13 00:00,0.0015216800
2019-09-14 00:00,0.0015293600
2019-09-15 00:00,0.0013767100
2019-09-16 00:00,0.0017935100
2019-09-17 00:00,0.0018248700
2019-09-18 00:00,0.0021096200
2019-09-19 00:00,0.0020472800
2019-09-20 00:00,0.0019336400
2019-09-21 00:00,0.0015510900
2019-09-22 00:00,0.0020572100
2019-09-23 00:00,0.0021718000
2019-09-24 00:00,0.0025201500
2019-09-25 00:00,0.0018529100
2019-09-26 00:00,0.0019873100
2019-09-27 00:00,0.0019965300
2019-09-28 00:00,0.0019109300
2019-09-29 00:00,0.0014849700
2019-09-30 00:00,0.0007897300
2019-10-01 00:00,0.0007738000
2019-10-02 00:00,0.0010472500
2019-10-03 00:00,0.0008390600
2019-10-04 00:00,0.0007185700
2019-10-05 00:00,0.0006827600
2019-10-06 00:00,0.0006973300
2019-10-07 00:00,0.0006566400
2019-10-08 00:00,0.0007580700
2019-10-09 00:00,0.0007042200
2019-10-10 00:00,0.0006685400
2019-10-11 00:00,0.0006169700
2019-10-12 00:00,0.0006637600
2019-10-13 00:00,0.0006837200
2019-10-14 00:00,0.0006759900
2019-10-15 00:00,0.0006558700
2019-10-16 00:00,0.0006134700
2019-10-17 00:00,0.0006310600
2019-10-18 00:00,0.0006213200
2019-10-19 00:00,0.0007277300
2019-10-20 00:00,0.0006840400
2019-10-21 00:00,0.0007369400
2019-10-22 00:00,0.0009368500
2019-10-23 00:00,0.0007372100
2019-10-24 00:00,0.0007596600
2019-10-25 00:00,0.0007790300
2019-10-26 00:00,0.0006907200
2019-10-27 00:00,0.0007408000
2019-10-28 00:00,0.0007804200
2019-10-29 00:00,0.0007842900
2019-10-30 00:00,0.0007191500
2019-10-31 00:00,0.0006974300
2019-11-01 00:00,0.0006633300
2019-11-02 00:00,0.0007198100
2019-11-03 00:00,0.0007151900
2019-11-04 00:00,0.0006868800
