date,daily_uncle_block_reward
2017-08-13 00:00,391013.9300000000
2017-08-14 00:00,450424.9300000000
2017-08-15 00:00,479519.6400000000
2017-08-16 00:00,524651.0100000000
2017-08-17 00:00,477234.0900000000
2017-08-18 00:00,424886.2500000000
2017-08-19 00:00,385012.6100000000
2017-08-20 00:00,451018.2400000000
2017-08-21 00:00,500100.6600000000
2017-08-22 00:00,460008.0900000000
2017-08-23 00:00,489980.2800000000
2017-08-24 00:00,325939.2300000000
2017-08-25 00:00,342284.6700000000
2017-08-26 00:00,340551.2500000000
2017-08-27 00:00,390697.7500000000
2017-08-28 00:00,456397.4300000000
2017-08-29 00:00,460092.6000000000
2017-08-30 00:00,510794.2600000000
2017-08-31 00:00,451077.7600000000
2017-09-01 00:00,424792.0900000000
2017-09-02 00:00,309980.4800000000
2017-09-03 00:00,426682.3200000000
2017-09-04 00:00,387037.4100000000
2017-09-05 00:00,401851.4000000000
2017-09-06 00:00,444801.1300000000
2017-09-07 00:00,415236.4400000000
2017-09-08 00:00,354022.3800000000
2017-09-09 00:00,316140.4800000000
2017-09-10 00:00,304477.8700000000
2017-09-11 00:00,366291.5700000000
2017-09-12 00:00,335501.8700000000
2017-09-13 00:00,348214.2300000000
2017-09-14 00:00,318853.5900000000
2017-09-15 00:00,316074.3800000000
2017-09-16 00:00,251343.5200000000
2017-09-17 00:00,313236.9700000000
2017-09-18 00:00,350115.3700000000
2017-09-19 00:00,320735.7000000000
2017-09-20 00:00,303478.9900000000
2017-09-21 00:00,185723.6000000000
2017-09-22 00:00,147695.0600000000
2017-09-23 00:00,212156.8700000000
2017-09-24 00:00,188575.5800000000
2017-09-25 00:00,212871.1600000000
2017-09-26 00:00,246319.8900000000
2017-09-27 00:00,209881.6000000000
2017-09-28 00:00,203480.4300000000
2017-09-29 00:00,204973.4700000000
2017-09-30 00:00,238327.9900000000
2017-10-01 00:00,254776.6500000000
2017-10-02 00:00,248879.3800000000
2017-10-03 00:00,249148.3300000000
2017-10-04 00:00,210078.9800000000
2017-10-05 00:00,221979.9800000000
2017-10-06 00:00,229566.7400000000
2017-10-07 00:00,240907.2100000000
2017-10-08 00:00,236060.2300000000
2017-10-09 00:00,258519.2200000000
2017-10-10 00:00,268750.1800000000
2017-10-11 00:00,261210.8800000000
2017-10-12 00:00,285390.9400000000
2017-10-13 00:00,285472.7500000000
2017-10-14 00:00,314442.8500000000
2017-10-15 00:00,388326.7700000000
2017-10-16 00:00,638021.1900000000
2017-10-17 00:00,517780.0600000000
2017-10-18 00:00,511262.3600000000
2017-10-19 00:00,523008.9700000000
2017-10-20 00:00,423976.5300000000
2017-10-21 00:00,446140.0300000000
2017-10-22 00:00,482106.4500000000
2017-10-23 00:00,486339.5400000000
2017-10-24 00:00,484342.0500000000
2017-10-25 00:00,493086.3600000000
2017-10-26 00:00,508409.8400000000
2017-10-27 00:00,493135.2700000000
2017-10-28 00:00,485865.3200000000
2017-10-29 00:00,551249.0200000000
2017-10-30 00:00,534305.8600000000
2017-10-31 00:00,530035.4300000000
2017-11-01 00:00,521557.1100000000
2017-11-02 00:00,469730.7800000000
2017-11-03 00:00,466718.2100000000
2017-11-04 00:00,488077.4800000000
2017-11-05 00:00,466813.9500000000
2017-11-06 00:00,509596.4700000000
2017-11-07 00:00,436382.2200000000
2017-11-08 00:00,511238.4800000000
2017-11-09 00:00,498087.2700000000
2017-11-10 00:00,465273.9600000000
2017-11-11 00:00,441530.8000000000
2017-11-12 00:00,515991.4000000000
2017-11-13 00:00,512754.6500000000
2017-11-14 00:00,578784.6100000000
2017-11-15 00:00,563055.0000000000
2017-11-16 00:00,524924.6500000000
2017-11-17 00:00,534801.7900000000
2017-11-18 00:00,543080.1400000000
2017-11-19 00:00,638721.7900000000
2017-11-20 00:00,660552.0400000000
2017-11-21 00:00,620186.0300000000
2017-11-22 00:00,654261.5600000000
2017-11-23 00:00,676097.2800000000
2017-11-24 00:00,784886.8200000000
2017-11-25 00:00,821405.7600000000
2017-11-26 00:00,910520.5600000000
2017-11-27 00:00,934762.4900000000
2017-11-28 00:00,968589.9300000000
2017-11-29 00:00,840282.3800000000
2017-11-30 00:00,891752.9600000000
2017-12-01 00:00,923078.8500000000
2017-12-02 00:00,1006980.5200000000
2017-12-03 00:00,1534074.8100000000
2017-12-04 00:00,1755966.4800000000
2017-12-05 00:00,1868885.5600000000
2017-12-06 00:00,1421400.2300000000
2017-12-07 00:00,1240350.6700000000
2017-12-08 00:00,1372801.1100000000
2017-12-09 00:00,1359598.9700000000
2017-12-10 00:00,1342353.9500000000
2017-12-11 00:00,1682356.7600000000
2017-12-12 00:00,2275058.4100000000
2017-12-13 00:00,2566324.9100000000
2017-12-14 00:00,2216185.7500000000
2017-12-15 00:00,2046413.4600000000
2017-12-16 00:00,2053205.7000000000
2017-12-17 00:00,2201896.1200000000
2017-12-18 00:00,2893822.5400000000
2017-12-19 00:00,2865075.2500000000
2017-12-20 00:00,2921923.6600000000
2017-12-21 00:00,2821842.9100000000
2017-12-22 00:00,1954821.3900000000
2017-12-23 00:00,1757854.5000000000
2017-12-24 00:00,1628709.1000000000
2017-12-25 00:00,1766147.6600000000
2017-12-26 00:00,1974667.5000000000
2017-12-27 00:00,1997848.1000000000
2017-12-28 00:00,2218865.7300000000
2017-12-29 00:00,2296655.0900000000
2017-12-30 00:00,1901037.3800000000
2017-12-31 00:00,2041853.6100000000
2018-01-01 00:00,2536330.0500000000
2018-01-02 00:00,3456009.4200000000
2018-01-03 00:00,4236413.9900000000
2018-01-04 00:00,4644181.3300000000
2018-01-05 00:00,4532127.0400000000
2018-01-06 00:00,4646506.4800000000
2018-01-07 00:00,5104381.8600000000
2018-01-08 00:00,5177378.0100000000
2018-01-09 00:00,5962321.4100000000
2018-01-10 00:00,6042817.8000000000
2018-01-11 00:00,5063504.3600000000
2018-01-12 00:00,5539217.5300000000
2018-01-13 00:00,5491936.3500000000
2018-01-14 00:00,5520427.6700000000
2018-01-15 00:00,5242763.8200000000
2018-01-16 00:00,4041059.1500000000
2018-01-17 00:00,3710645.5300000000
2018-01-18 00:00,3614531.1600000000
2018-01-19 00:00,3192293.7700000000
2018-01-20 00:00,3092169.2900000000
2018-01-21 00:00,2999119.5000000000
2018-01-22 00:00,2665486.9300000000
2018-01-23 00:00,2503558.2800000000
2018-01-24 00:00,2666590.1500000000
2018-01-25 00:00,2750578.0700000000
2018-01-26 00:00,2447342.5500000000
2018-01-27 00:00,2704654.6300000000
2018-01-28 00:00,3345103.2600000000
2018-01-29 00:00,3076780.2700000000
2018-01-30 00:00,2925744.8200000000
2018-01-31 00:00,3466927.4900000000
2018-02-01 00:00,2875532.3000000000
2018-02-02 00:00,2103568.3700000000
2018-02-03 00:00,2228011.3400000000
2018-02-04 00:00,2056413.1800000000
2018-02-05 00:00,1767650.9600000000
2018-02-06 00:00,2032494.8400000000
2018-02-07 00:00,1780435.7200000000
2018-02-08 00:00,1887260.9500000000
2018-02-09 00:00,2257896.5500000000
2018-02-10 00:00,1798423.3600000000
2018-02-11 00:00,2116425.3100000000
2018-02-12 00:00,2119181.4500000000
2018-02-13 00:00,2020170.4400000000
2018-02-14 00:00,2382417.1800000000
2018-02-15 00:00,2253642.5900000000
2018-02-16 00:00,2222245.1200000000
2018-02-17 00:00,2253138.3800000000
2018-02-18 00:00,2453241.6700000000
2018-02-19 00:00,2713364.3100000000
2018-02-20 00:00,2713064.8500000000
2018-02-21 00:00,2288741.9400000000
2018-02-22 00:00,2226448.9300000000
2018-02-23 00:00,2468165.3100000000
2018-02-24 00:00,2143961.2700000000
2018-02-25 00:00,2409716.5000000000
2018-02-26 00:00,2347070.7500000000
2018-02-27 00:00,2446326.2200000000
2018-02-28 00:00,2265159.2300000000
2018-03-01 00:00,2504411.7600000000
2018-03-02 00:00,2156051.9500000000
2018-03-03 00:00,2107781.6400000000
2018-03-04 00:00,2216066.0500000000
2018-03-05 00:00,2250539.3800000000
2018-03-06 00:00,2247195.4700000000
2018-03-07 00:00,1949975.6400000000
2018-03-08 00:00,1740446.0300000000
2018-03-09 00:00,1949019.3000000000
2018-03-10 00:00,1735851.7900000000
2018-03-11 00:00,2011852.6000000000
2018-03-12 00:00,1851414.7700000000
2018-03-13 00:00,1939430.6400000000
2018-03-14 00:00,1612521.6400000000
2018-03-15 00:00,1603893.6000000000
2018-03-16 00:00,1633592.9500000000
2018-03-17 00:00,1257784.7700000000
2018-03-18 00:00,1246434.5600000000
2018-03-19 00:00,1354565.8800000000
2018-03-20 00:00,1348350.7400000000
2018-03-21 00:00,1354320.0700000000
2018-03-22 00:00,1147875.8900000000
2018-03-23 00:00,1223729.8700000000
2018-03-24 00:00,1127372.9100000000
2018-03-25 00:00,1217944.2700000000
2018-03-26 00:00,1123815.5500000000
2018-03-27 00:00,1080166.3900000000
2018-03-28 00:00,1198009.3400000000
2018-03-29 00:00,964086.1300000000
2018-03-30 00:00,919891.5000000000
2018-03-31 00:00,819619.5800000000
2018-04-01 00:00,805414.3000000000
2018-04-02 00:00,890867.9600000000
2018-04-03 00:00,889933.1800000000
2018-04-04 00:00,867754.7600000000
2018-04-05 00:00,833275.2900000000
2018-04-06 00:00,767906.7000000000
2018-04-07 00:00,811700.3300000000
2018-04-08 00:00,903593.7800000000
2018-04-09 00:00,886523.3100000000
2018-04-10 00:00,935138.5200000000
2018-04-11 00:00,1050849.1700000000
2018-04-12 00:00,1346615.2300000000
2018-04-13 00:00,1280831.9400000000
2018-04-14 00:00,1264255.7800000000
2018-04-15 00:00,1385392.2800000000
2018-04-16 00:00,1397606.8000000000
2018-04-17 00:00,1392552.2200000000
2018-04-18 00:00,1657021.8500000000
2018-04-19 00:00,1773984.4000000000
2018-04-20 00:00,1698270.4800000000
2018-04-21 00:00,1596505.6800000000
2018-04-22 00:00,1917728.3000000000
2018-04-23 00:00,2056197.9200000000
2018-04-24 00:00,2074633.8100000000
2018-04-25 00:00,1918738.7600000000
2018-04-26 00:00,2038558.6400000000
2018-04-27 00:00,1998436.6700000000
2018-04-28 00:00,2156087.8800000000
2018-04-29 00:00,2231569.9200000000
2018-04-30 00:00,2241053.8100000000
2018-05-01 00:00,2397904.8500000000
2018-05-02 00:00,2445819.1600000000
2018-05-03 00:00,2735276.8900000000
2018-05-04 00:00,2685666.8400000000
2018-05-05 00:00,2660327.4700000000
2018-05-06 00:00,2311688.3200000000
2018-05-07 00:00,2340470.9200000000
2018-05-08 00:00,2325328.1400000000
2018-05-09 00:00,2485831.2100000000
2018-05-10 00:00,2393385.3800000000
2018-05-11 00:00,2205712.0800000000
2018-05-12 00:00,2068357.1700000000
2018-05-13 00:00,2379985.9000000000
2018-05-14 00:00,2359361.3800000000
2018-05-15 00:00,2315833.3700000000
2018-05-16 00:00,2439145.5500000000
2018-05-17 00:00,2454376.3600000000
2018-05-18 00:00,2595058.2800000000
2018-05-19 00:00,2537552.7400000000
2018-05-20 00:00,2508404.5800000000
2018-05-21 00:00,2468916.8600000000
2018-05-22 00:00,2420865.1000000000
2018-05-23 00:00,2105406.8600000000
2018-05-24 00:00,2180997.0000000000
2018-05-25 00:00,2005689.2500000000
2018-05-26 00:00,1974546.9300000000
2018-05-27 00:00,1968956.6500000000
2018-05-28 00:00,1874877.0700000000
2018-05-29 00:00,2115239.1000000000
2018-05-30 00:00,2068353.6500000000
2018-05-31 00:00,2031865.0900000000
2018-06-01 00:00,2127164.8800000000
2018-06-02 00:00,2071549.1800000000
2018-06-03 00:00,2251713.4400000000
2018-06-04 00:00,1998938.5700000000
2018-06-05 00:00,2178767.1000000000
2018-06-06 00:00,2290280.3700000000
2018-06-07 00:00,2127904.6000000000
2018-06-08 00:00,2323332.1100000000
2018-06-09 00:00,1950694.9200000000
2018-06-10 00:00,1969871.0300000000
2018-06-11 00:00,1752793.2000000000
2018-06-12 00:00,1571378.6800000000
2018-06-13 00:00,1498435.9100000000
2018-06-14 00:00,1573755.3400000000
2018-06-15 00:00,1405339.8500000000
2018-06-16 00:00,1302669.6900000000
2018-06-17 00:00,1317041.3300000000
2018-06-18 00:00,1524598.0500000000
2018-06-19 00:00,1561147.3500000000
2018-06-20 00:00,1480474.9000000000
2018-06-21 00:00,1588805.2200000000
2018-06-22 00:00,1300428.7000000000
2018-06-23 00:00,1216355.8100000000
2018-06-24 00:00,1537097.4300000000
2018-06-25 00:00,1495338.0000000000
2018-06-26 00:00,1260542.4600000000
2018-06-27 00:00,1292710.1000000000
2018-06-28 00:00,1248083.1300000000
2018-06-29 00:00,1304211.5600000000
2018-06-30 00:00,1265167.8800000000
2018-07-01 00:00,1246187.6700000000
2018-07-02 00:00,1410392.9600000000
2018-07-03 00:00,1305199.8100000000
2018-07-04 00:00,1359110.3800000000
2018-07-05 00:00,1312625.4000000000
2018-07-06 00:00,1383555.6300000000
2018-07-07 00:00,1568152.4800000000
2018-07-08 00:00,1435894.1200000000
2018-07-09 00:00,1344257.7700000000
2018-07-10 00:00,1205606.0800000000
2018-07-11 00:00,1077708.8300000000
2018-07-12 00:00,1027057.0700000000
2018-07-13 00:00,1014323.2100000000
2018-07-14 00:00,1008125.7500000000
2018-07-15 00:00,1219844.0700000000
2018-07-16 00:00,1419214.8100000000
2018-07-17 00:00,1488963.5700000000
2018-07-18 00:00,1397779.1700000000
2018-07-19 00:00,1196909.0600000000
2018-07-20 00:00,1125853.6200000000
2018-07-21 00:00,1261866.1100000000
2018-07-22 00:00,1281219.1300000000
2018-07-23 00:00,1356285.3800000000
2018-07-24 00:00,1405110.7800000000
2018-07-25 00:00,1310845.0900000000
2018-07-26 00:00,1242287.7300000000
2018-07-27 00:00,1113729.2700000000
2018-07-28 00:00,1102249.8000000000
2018-07-29 00:00,1128054.0400000000
2018-07-30 00:00,1229995.5500000000
2018-07-31 00:00,1145606.3200000000
2018-08-01 00:00,1213736.8800000000
2018-08-02 00:00,1067136.5000000000
2018-08-03 00:00,1043230.7100000000
2018-08-04 00:00,1067701.7600000000
2018-08-05 00:00,1047077.1000000000
2018-08-06 00:00,1082771.5400000000
2018-08-07 00:00,965562.7300000000
2018-08-08 00:00,957787.7400000000
2018-08-09 00:00,926862.5300000000
2018-08-10 00:00,864428.4400000000
2018-08-11 00:00,882959.9900000000
2018-08-12 00:00,855981.0200000000
2018-08-13 00:00,645950.8400000000
2018-08-14 00:00,677149.0400000000
2018-08-15 00:00,713795.0500000000
2018-08-16 00:00,862629.3700000000
2018-08-17 00:00,848494.5800000000
2018-08-18 00:00,751146.8500000000
2018-08-19 00:00,759484.8400000000
2018-08-20 00:00,696098.7700000000
2018-08-21 00:00,707767.1200000000
2018-08-22 00:00,728374.9700000000
2018-08-23 00:00,766182.4200000000
2018-08-24 00:00,716321.6800000000
2018-08-25 00:00,678902.5700000000
2018-08-26 00:00,729455.1600000000
2018-08-27 00:00,735497.1900000000
2018-08-28 00:00,729400.2000000000
2018-08-29 00:00,760993.9900000000
2018-08-30 00:00,697136.3300000000
2018-08-31 00:00,756349.5300000000
2018-09-01 00:00,691538.1700000000
2018-09-02 00:00,740776.6800000000
2018-09-03 00:00,726283.3900000000
2018-09-04 00:00,670933.7600000000
2018-09-05 00:00,534150.6500000000
2018-09-06 00:00,549878.4400000000
2018-09-07 00:00,516597.4700000000
2018-09-08 00:00,468694.1800000000
2018-09-09 00:00,458956.1900000000
2018-09-10 00:00,418348.1200000000
2018-09-11 00:00,386547.8700000000
2018-09-12 00:00,442561.1500000000
2018-09-13 00:00,467519.0900000000
2018-09-14 00:00,466874.6900000000
2018-09-15 00:00,448996.8700000000
2018-09-16 00:00,473541.3900000000
2018-09-17 00:00,432927.5900000000
2018-09-18 00:00,442626.7700000000
2018-09-19 00:00,478404.8000000000
2018-09-20 00:00,526640.3300000000
2018-09-21 00:00,506399.0300000000
2018-09-22 00:00,479981.8200000000
2018-09-23 00:00,486197.4300000000
2018-09-24 00:00,442351.5000000000
2018-09-25 00:00,464667.2200000000
2018-09-26 00:00,470776.7000000000
2018-09-27 00:00,471646.4100000000
2018-09-28 00:00,409310.3000000000
2018-09-29 00:00,480503.9900000000
2018-09-30 00:00,446652.2400000000
2018-10-01 00:00,435379.7800000000
2018-10-02 00:00,435095.5800000000
2018-10-03 00:00,416317.8400000000
2018-10-04 00:00,401939.9900000000
2018-10-05 00:00,399542.4200000000
2018-10-06 00:00,388787.2300000000
2018-10-07 00:00,408574.3200000000
2018-10-08 00:00,417426.0500000000
2018-10-09 00:00,401090.3800000000
2018-10-10 00:00,395953.0100000000
2018-10-11 00:00,348529.0500000000
2018-10-12 00:00,363821.6900000000
2018-10-13 00:00,370065.7000000000
2018-10-14 00:00,423542.5900000000
2018-10-15 00:00,415425.1300000000
2018-10-16 00:00,404290.2500000000
2018-10-17 00:00,398781.8300000000
2018-10-18 00:00,405885.1200000000
2018-10-19 00:00,388387.2800000000
2018-10-20 00:00,393080.6100000000
2018-10-21 00:00,404859.5600000000
2018-10-22 00:00,405131.3400000000
2018-10-23 00:00,395553.6800000000
2018-10-24 00:00,365509.1400000000
2018-10-25 00:00,411791.5500000000
2018-10-26 00:00,379056.4500000000
2018-10-27 00:00,371996.7700000000
2018-10-28 00:00,400883.5300000000
2018-10-29 00:00,385919.4200000000
2018-10-30 00:00,380779.5500000000
2018-10-31 00:00,380247.8400000000
2018-11-01 00:00,358041.7500000000
2018-11-02 00:00,347741.7900000000
2018-11-03 00:00,374358.7400000000
2018-11-04 00:00,426484.0100000000
2018-11-05 00:00,414127.2000000000
2018-11-06 00:00,423099.6300000000
2018-11-07 00:00,410701.8500000000
2018-11-08 00:00,372653.4400000000
2018-11-09 00:00,418298.4300000000
2018-11-10 00:00,392455.8300000000
2018-11-11 00:00,361858.4800000000
2018-11-12 00:00,325889.6900000000
2018-11-13 00:00,372002.5400000000
2018-11-14 00:00,303745.6800000000
2018-11-15 00:00,293929.5600000000
2018-11-16 00:00,279830.5900000000
2018-11-17 00:00,294483.4700000000
2018-11-18 00:00,299178.7500000000
2018-11-19 00:00,252716.8700000000
2018-11-20 00:00,222616.0900000000
2018-11-21 00:00,223158.6700000000
2018-11-22 00:00,209063.0100000000
2018-11-23 00:00,193292.7100000000
2018-11-24 00:00,156811.8700000000
2018-11-25 00:00,198972.9000000000
2018-11-26 00:00,180118.9200000000
2018-11-27 00:00,199042.4200000000
2018-11-28 00:00,198081.9600000000
2018-11-29 00:00,200330.3300000000
2018-11-30 00:00,169941.1200000000
2018-12-01 00:00,161405.6300000000
2018-12-02 00:00,161519.3600000000
2018-12-03 00:00,155558.7400000000
2018-12-04 00:00,163618.8200000000
2018-12-05 00:00,152814.2600000000
2018-12-06 00:00,127259.7500000000
2018-12-07 00:00,129988.5600000000
2018-12-08 00:00,108807.3800000000
2018-12-09 00:00,127659.8900000000
2018-12-10 00:00,119438.7600000000
2018-12-11 00:00,114646.5200000000
2018-12-12 00:00,122065.5100000000
2018-12-13 00:00,107940.3700000000
2018-12-14 00:00,118443.1600000000
2018-12-15 00:00,113296.6200000000
2018-12-16 00:00,110311.3200000000
2018-12-17 00:00,111481.7100000000
2018-12-18 00:00,116752.2700000000
2018-12-19 00:00,118646.3900000000
2018-12-20 00:00,140493.2000000000
2018-12-21 00:00,130536.3900000000
2018-12-22 00:00,151531.3400000000
2018-12-23 00:00,174684.3200000000
2018-12-24 00:00,145248.3700000000
2018-12-25 00:00,166564.3000000000
2018-12-26 00:00,147037.3200000000
2018-12-27 00:00,139294.5800000000
2018-12-28 00:00,165698.3400000000
2018-12-29 00:00,155067.8000000000
2018-12-30 00:00,159464.8200000000
2018-12-31 00:00,141397.6100000000
2019-01-01 00:00,180059.2800000000
2019-01-02 00:00,171264.8000000000
2019-01-03 00:00,172049.9800000000
2019-01-04 00:00,170128.0000000000
2019-01-05 00:00,150382.3600000000
2019-01-06 00:00,169515.6100000000
2019-01-07 00:00,150498.8700000000
2019-01-08 00:00,165419.4700000000
2019-01-09 00:00,140067.7900000000
2019-01-10 00:00,132791.4900000000
2019-01-11 00:00,127890.8600000000
2019-01-12 00:00,121659.9300000000
2019-01-13 00:00,94268.1900000000
2019-01-14 00:00,53298.3900000000
2019-01-15 00:00,114150.0700000000
2019-01-16 00:00,91717.1500000000
2019-01-17 00:00,72933.0700000000
2019-01-18 00:00,74809.6200000000
2019-01-19 00:00,77018.5900000000
2019-01-20 00:00,84570.8500000000
2019-01-21 00:00,97873.7000000000
2019-01-22 00:00,89943.7100000000
2019-01-23 00:00,92613.7600000000
2019-01-24 00:00,85994.3900000000
2019-01-25 00:00,95444.0700000000
2019-01-26 00:00,90258.3100000000
2019-01-27 00:00,79947.5600000000
2019-01-28 00:00,85818.9400000000
2019-01-29 00:00,72192.1200000000
2019-01-30 00:00,91130.0300000000
2019-01-31 00:00,76847.5600000000
2019-02-01 00:00,83266.6300000000
2019-02-02 00:00,68611.6400000000
2019-02-03 00:00,60221.5700000000
2019-02-04 00:00,74538.9500000000
2019-02-05 00:00,63173.5500000000
2019-02-06 00:00,65581.6800000000
2019-02-07 00:00,71006.7000000000
2019-02-08 00:00,74606.6500000000
2019-02-09 00:00,53958.5400000000
2019-02-10 00:00,63779.2800000000
2019-02-11 00:00,63520.7300000000
2019-02-12 00:00,65863.9900000000
2019-02-13 00:00,68884.7300000000
2019-02-14 00:00,69823.7700000000
2019-02-15 00:00,72615.2100000000
2019-02-16 00:00,68570.4300000000
2019-02-17 00:00,94254.8500000000
2019-02-18 00:00,96005.7100000000
2019-02-19 00:00,96398.1000000000
2019-02-20 00:00,83332.0200000000
2019-02-21 00:00,81144.2800000000
2019-02-22 00:00,84547.2300000000
2019-02-23 00:00,94612.6700000000
2019-02-24 00:00,88536.5800000000
2019-02-25 00:00,90424.3100000000
2019-02-26 00:00,89754.6400000000
2019-02-27 00:00,95418.9200000000
2019-02-28 00:00,116416.3200000000
2019-03-01 00:00,109357.3700000000
2019-03-02 00:00,109501.8800000000
2019-03-03 00:00,108714.0300000000
2019-03-04 00:00,111193.4200000000
2019-03-05 00:00,102334.9700000000
2019-03-06 00:00,106786.4900000000
2019-03-07 00:00,111979.0300000000
2019-03-08 00:00,103000.6100000000
2019-03-09 00:00,107327.3800000000
2019-03-10 00:00,96304.6700000000
2019-03-11 00:00,95907.9800000000
2019-03-12 00:00,102126.9200000000
2019-03-13 00:00,99847.7500000000
2019-03-14 00:00,92063.9600000000
2019-03-15 00:00,109815.8700000000
2019-03-16 00:00,100058.1700000000
2019-03-17 00:00,100910.1400000000
2019-03-18 00:00,106594.9900000000
2019-03-19 00:00,108448.5000000000
2019-03-20 00:00,114050.9000000000
2019-03-21 00:00,105469.4000000000
2019-03-22 00:00,114422.3700000000
2019-03-23 00:00,101841.6000000000
2019-03-24 00:00,102459.6900000000
2019-03-25 00:00,109127.6300000000
2019-03-26 00:00,109896.6300000000
2019-03-27 00:00,115151.3000000000
2019-03-28 00:00,106379.3600000000
2019-03-29 00:00,119038.9600000000
2019-03-30 00:00,111395.4400000000
2019-03-31 00:00,117380.7000000000
2019-04-01 00:00,131910.6700000000
2019-04-02 00:00,141291.5300000000
2019-04-03 00:00,141725.7500000000
2019-04-04 00:00,123418.3900000000
2019-04-05 00:00,111709.0900000000
2019-04-06 00:00,117735.1100000000
2019-04-07 00:00,145206.7700000000
2019-04-08 00:00,131754.1100000000
2019-04-09 00:00,143337.9300000000
2019-04-10 00:00,131532.9700000000
2019-04-11 00:00,117845.7100000000
2019-04-12 00:00,117891.2200000000
2019-04-13 00:00,124364.0700000000
2019-04-14 00:00,133087.7300000000
2019-04-15 00:00,132470.8500000000
2019-04-16 00:00,131151.1900000000
2019-04-17 00:00,131333.3700000000
2019-04-18 00:00,132918.5700000000
2019-04-19 00:00,147861.2200000000
2019-04-20 00:00,133008.3600000000
2019-04-21 00:00,131240.3900000000
2019-04-22 00:00,160685.7500000000
2019-04-23 00:00,130701.6300000000
2019-04-24 00:00,119105.1900000000
2019-04-25 00:00,127125.4900000000
2019-04-26 00:00,111321.8700000000
2019-04-27 00:00,125840.8500000000
2019-04-28 00:00,118217.6200000000
2019-04-29 00:00,125049.1500000000
2019-04-30 00:00,118873.5800000000
2019-05-01 00:00,118280.1900000000
2019-05-02 00:00,126437.3000000000
2019-05-03 00:00,124028.8800000000
2019-05-04 00:00,136081.6400000000
2019-05-05 00:00,132102.4500000000
2019-05-06 00:00,140996.3700000000
2019-05-07 00:00,147257.0300000000
2019-05-08 00:00,145339.1300000000
2019-05-09 00:00,143768.6400000000
2019-05-10 00:00,137672.5100000000
2019-05-11 00:00,155202.0300000000
2019-05-12 00:00,150994.7000000000
2019-05-13 00:00,159968.0500000000
2019-05-14 00:00,173130.4600000000
2019-05-15 00:00,225037.4600000000
2019-05-16 00:00,210415.6300000000
2019-05-17 00:00,175814.7600000000
2019-05-18 00:00,201839.3100000000
2019-05-19 00:00,192937.2100000000
2019-05-20 00:00,202235.8000000000
2019-05-21 00:00,195403.0600000000
2019-05-22 00:00,199767.5900000000
2019-05-23 00:00,194729.3200000000
2019-05-24 00:00,173699.5600000000
2019-05-25 00:00,193653.4100000000
2019-05-26 00:00,208086.4600000000
2019-05-27 00:00,206329.9100000000
2019-05-28 00:00,197090.1400000000
2019-05-29 00:00,213888.2500000000
2019-05-30 00:00,197014.2900000000
2019-05-31 00:00,234578.8600000000
2019-06-01 00:00,201142.4200000000
2019-06-02 00:00,216944.2100000000
2019-06-03 00:00,183789.6000000000
2019-06-04 00:00,205328.4600000000
2019-06-05 00:00,188534.3800000000
2019-06-06 00:00,198077.9000000000
2019-06-07 00:00,193310.6800000000
2019-06-08 00:00,179797.8400000000
2019-06-09 00:00,197939.9800000000
2019-06-10 00:00,182656.8600000000
2019-06-11 00:00,196419.0700000000
2019-06-12 00:00,182628.0700000000
2019-06-13 00:00,197541.3800000000
2019-06-14 00:00,217424.3000000000
2019-06-15 00:00,218424.2700000000
2019-06-16 00:00,221969.3600000000
2019-06-17 00:00,186409.1600000000
2019-06-18 00:00,196452.4000000000
2019-06-19 00:00,210163.7700000000
2019-06-20 00:00,221114.0400000000
2019-06-21 00:00,234591.2400000000
2019-06-22 00:00,256050.4900000000
2019-06-23 00:00,239677.6100000000
2019-06-24 00:00,241090.4800000000
2019-06-25 00:00,263076.7200000000
2019-06-26 00:00,245990.3900000000
2019-06-27 00:00,243587.4800000000
2019-06-28 00:00,221318.8800000000
2019-06-29 00:00,229689.2300000000
2019-06-30 00:00,209816.2100000000
2019-07-01 00:00,216398.7200000000
2019-07-02 00:00,212844.5700000000
2019-07-03 00:00,232173.2100000000
2019-07-04 00:00,211160.9100000000
2019-07-05 00:00,229741.0300000000
2019-07-06 00:00,201668.4300000000
2019-07-07 00:00,242698.9700000000
2019-07-08 00:00,232191.8300000000
2019-07-09 00:00,245121.6500000000
2019-07-10 00:00,212265.5200000000
2019-07-11 00:00,80846.6100000000
2019-07-12 00:00,202772.4100000000
2019-07-13 00:00,187636.0500000000
2019-07-14 00:00,139381.5200000000
2019-07-15 00:00,189144.7600000000
2019-07-16 00:00,174347.9800000000
2019-07-17 00:00,154540.9300000000
2019-07-18 00:00,157967.1200000000
2019-07-19 00:00,151575.2000000000
2019-07-20 00:00,148755.1800000000
2019-07-21 00:00,152617.0600000000
2019-07-22 00:00,144244.7800000000
2019-07-23 00:00,149216.8600000000
2019-07-24 00:00,180898.8900000000
2019-07-25 00:00,160785.6700000000
2019-07-26 00:00,154910.0800000000
2019-07-27 00:00,131533.5100000000
2019-07-28 00:00,149044.9300000000
2019-07-29 00:00,148946.5400000000
2019-07-30 00:00,144849.1800000000
2019-07-31 00:00,173418.4500000000
2019-08-01 00:00,120617.4600000000
2019-08-02 00:00,90308.7200000000
2019-08-03 00:00,153552.7000000000
2019-08-04 00:00,167935.2500000000
2019-08-05 00:00,158396.8800000000
