date,new_addresses
2017-08-19 00:00,61788.0000000000
2017-08-20 00:00,66714.0000000000
2017-08-21 00:00,74931.0000000000
2017-08-22 00:00,73428.0000000000
2017-08-23 00:00,58110.0000000000
2017-08-24 00:00,52684.0000000000
2017-08-25 00:00,48403.0000000000
2017-08-26 00:00,50878.0000000000
2017-08-27 00:00,58214.0000000000
2017-08-28 00:00,65074.0000000000
2017-08-29 00:00,68455.0000000000
2017-08-30 00:00,70501.0000000000
2017-08-31 00:00,69495.0000000000
2017-09-01 00:00,58587.0000000000
2017-09-02 00:00,51390.0000000000
2017-09-03 00:00,64756.0000000000
2017-09-04 00:00,64971.0000000000
2017-09-05 00:00,79527.0000000000
2017-09-06 00:00,76461.0000000000
2017-09-07 00:00,78392.0000000000
2017-09-08 00:00,63278.0000000000
2017-09-09 00:00,55269.0000000000
2017-09-10 00:00,68829.0000000000
2017-09-11 00:00,66277.0000000000
2017-09-12 00:00,58240.0000000000
2017-09-13 00:00,56716.0000000000
2017-09-14 00:00,64873.0000000000
2017-09-15 00:00,55706.0000000000
2017-09-16 00:00,46190.0000000000
2017-09-17 00:00,52343.0000000000
2017-09-18 00:00,59838.0000000000
2017-09-19 00:00,69297.0000000000
2017-09-20 00:00,67280.0000000000
2017-09-21 00:00,41487.0000000000
2017-09-22 00:00,42318.0000000000
2017-09-23 00:00,41317.0000000000
2017-09-24 00:00,50998.0000000000
2017-09-25 00:00,68336.0000000000
2017-09-26 00:00,70956.0000000000
2017-09-27 00:00,65793.0000000000
2017-09-28 00:00,51162.0000000000
2017-09-29 00:00,51402.0000000000
2017-09-30 00:00,44919.0000000000
2017-10-01 00:00,58407.0000000000
2017-10-02 00:00,59750.0000000000
2017-10-03 00:00,55383.0000000000
2017-10-04 00:00,46969.0000000000
2017-10-05 00:00,44012.0000000000
2017-10-06 00:00,45033.0000000000
2017-10-07 00:00,54286.0000000000
2017-10-08 00:00,63337.0000000000
2017-10-09 00:00,56661.0000000000
2017-10-10 00:00,54411.0000000000
2017-10-11 00:00,58721.0000000000
2017-10-12 00:00,61493.0000000000
2017-10-13 00:00,51964.0000000000
2017-10-14 00:00,61902.0000000000
2017-10-15 00:00,98417.0000000000
2017-10-16 00:00,109342.0000000000
2017-10-17 00:00,93347.0000000000
2017-10-18 00:00,95179.0000000000
2017-10-19 00:00,90830.0000000000
2017-10-20 00:00,62437.0000000000
2017-10-21 00:00,56825.0000000000
2017-10-22 00:00,78786.0000000000
2017-10-23 00:00,91211.0000000000
2017-10-24 00:00,76594.0000000000
2017-10-25 00:00,75142.0000000000
2017-10-26 00:00,64455.0000000000
2017-10-27 00:00,46880.0000000000
2017-10-28 00:00,51371.0000000000
2017-10-29 00:00,77672.0000000000
2017-10-30 00:00,88404.0000000000
2017-10-31 00:00,88735.0000000000
2017-11-01 00:00,99342.0000000000
2017-11-02 00:00,79006.0000000000
2017-11-03 00:00,61078.0000000000
2017-11-04 00:00,57025.0000000000
2017-11-05 00:00,64911.0000000000
2017-11-06 00:00,69399.0000000000
2017-11-07 00:00,75872.0000000000
2017-11-08 00:00,108860.0000000000
2017-11-09 00:00,102072.0000000000
2017-11-10 00:00,85366.0000000000
2017-11-11 00:00,94464.0000000000
2017-11-12 00:00,90181.0000000000
2017-11-13 00:00,88714.0000000000
2017-11-14 00:00,108639.0000000000
2017-11-15 00:00,102530.0000000000
2017-11-16 00:00,101290.0000000000
2017-11-17 00:00,98829.0000000000
2017-11-18 00:00,84180.0000000000
2017-11-19 00:00,100002.0000000000
2017-11-20 00:00,97884.0000000000
2017-11-21 00:00,97785.0000000000
2017-11-22 00:00,101332.0000000000
2017-11-23 00:00,107326.0000000000
2017-11-24 00:00,144748.0000000000
2017-11-25 00:00,91117.0000000000
2017-11-26 00:00,105674.0000000000
2017-11-27 00:00,131063.0000000000
2017-11-28 00:00,126505.0000000000
2017-11-29 00:00,116969.0000000000
2017-11-30 00:00,120762.0000000000
2017-12-01 00:00,104530.0000000000
2017-12-02 00:00,111221.0000000000
2017-12-03 00:00,131191.0000000000
2017-12-04 00:00,124326.0000000000
2017-12-05 00:00,199879.0000000000
2017-12-06 00:00,163573.0000000000
2017-12-07 00:00,132551.0000000000
2017-12-08 00:00,117630.0000000000
2017-12-09 00:00,119136.0000000000
2017-12-10 00:00,127395.0000000000
2017-12-11 00:00,153291.0000000000
2017-12-12 00:00,204130.0000000000
2017-12-13 00:00,232784.0000000000
2017-12-14 00:00,205819.0000000000
2017-12-15 00:00,186024.0000000000
2017-12-16 00:00,211943.0000000000
2017-12-17 00:00,227270.0000000000
2017-12-18 00:00,236664.0000000000
2017-12-19 00:00,244675.0000000000
2017-12-20 00:00,286366.0000000000
2017-12-21 00:00,264109.0000000000
2017-12-22 00:00,224787.0000000000
2017-12-23 00:00,217768.0000000000
2017-12-24 00:00,194047.0000000000
2017-12-25 00:00,230885.0000000000
2017-12-26 00:00,264907.0000000000
2017-12-27 00:00,244246.0000000000
2017-12-28 00:00,285023.0000000000
2017-12-29 00:00,302210.0000000000
2017-12-30 00:00,242529.0000000000
2017-12-31 00:00,233277.0000000000
2018-01-01 00:00,286678.0000000000
2018-01-02 00:00,337512.0000000000
2018-01-03 00:00,369473.0000000000
2018-01-04 00:00,363363.0000000000
2018-01-05 00:00,330663.0000000000
2018-01-06 00:00,272917.0000000000
2018-01-07 00:00,293407.0000000000
2018-01-08 00:00,303843.0000000000
2018-01-09 00:00,326365.0000000000
2018-01-10 00:00,321892.0000000000
2018-01-11 00:00,287046.0000000000
2018-01-12 00:00,266848.0000000000
2018-01-13 00:00,246315.0000000000
2018-01-14 00:00,258939.0000000000
2018-01-15 00:00,293744.0000000000
2018-01-16 00:00,293847.0000000000
2018-01-17 00:00,260406.0000000000
2018-01-18 00:00,204774.0000000000
2018-01-19 00:00,192178.0000000000
2018-01-20 00:00,220029.0000000000
2018-01-21 00:00,251790.0000000000
2018-01-22 00:00,248896.0000000000
2018-01-23 00:00,259182.0000000000
2018-01-24 00:00,197617.0000000000
2018-01-25 00:00,225837.0000000000
2018-01-26 00:00,177786.0000000000
2018-01-27 00:00,169527.0000000000
2018-01-28 00:00,171865.0000000000
2018-01-29 00:00,189422.0000000000
2018-01-30 00:00,191289.0000000000
2018-01-31 00:00,178903.0000000000
2018-02-01 00:00,192913.0000000000
2018-02-02 00:00,172586.0000000000
2018-02-03 00:00,177900.0000000000
2018-02-04 00:00,178909.0000000000
2018-02-05 00:00,185399.0000000000
2018-02-06 00:00,154526.0000000000
2018-02-07 00:00,121894.0000000000
2018-02-08 00:00,142015.0000000000
2018-02-09 00:00,150823.0000000000
2018-02-10 00:00,147092.0000000000
2018-02-11 00:00,161376.0000000000
2018-02-12 00:00,141001.0000000000
2018-02-13 00:00,134866.0000000000
2018-02-14 00:00,147958.0000000000
2018-02-15 00:00,146080.0000000000
2018-02-16 00:00,140402.0000000000
2018-02-17 00:00,119354.0000000000
2018-02-18 00:00,135802.0000000000
2018-02-19 00:00,151598.0000000000
2018-02-20 00:00,153260.0000000000
2018-02-21 00:00,175376.0000000000
2018-02-22 00:00,177430.0000000000
2018-02-23 00:00,247648.0000000000
2018-02-24 00:00,157338.0000000000
2018-02-25 00:00,146561.0000000000
2018-02-26 00:00,139102.0000000000
2018-02-27 00:00,160715.0000000000
2018-02-28 00:00,132849.0000000000
2018-03-01 00:00,133507.0000000000
2018-03-02 00:00,122772.0000000000
2018-03-03 00:00,117710.0000000000
2018-03-04 00:00,117271.0000000000
2018-03-05 00:00,121712.0000000000
2018-03-06 00:00,134915.0000000000
2018-03-07 00:00,137857.0000000000
2018-03-08 00:00,159193.0000000000
2018-03-09 00:00,109990.0000000000
2018-03-10 00:00,101846.0000000000
2018-03-11 00:00,127281.0000000000
2018-03-12 00:00,157211.0000000000
2018-03-13 00:00,154227.0000000000
2018-03-14 00:00,137846.0000000000
2018-03-15 00:00,132396.0000000000
2018-03-16 00:00,95277.0000000000
2018-03-17 00:00,148166.0000000000
2018-03-18 00:00,133024.0000000000
2018-03-19 00:00,101096.0000000000
2018-03-20 00:00,110832.0000000000
2018-03-21 00:00,104985.0000000000
2018-03-22 00:00,111193.0000000000
2018-03-23 00:00,98707.0000000000
2018-03-24 00:00,87230.0000000000
2018-03-25 00:00,100534.0000000000
2018-03-26 00:00,97012.0000000000
2018-03-27 00:00,105635.0000000000
2018-03-28 00:00,104226.0000000000
2018-03-29 00:00,108768.0000000000
2018-03-30 00:00,102267.0000000000
2018-03-31 00:00,114654.0000000000
2018-04-01 00:00,109448.0000000000
2018-04-02 00:00,138024.0000000000
2018-04-03 00:00,125572.0000000000
2018-04-04 00:00,149868.0000000000
2018-04-05 00:00,131429.0000000000
2018-04-06 00:00,109407.0000000000
2018-04-07 00:00,97765.0000000000
2018-04-08 00:00,106670.0000000000
2018-04-09 00:00,93963.0000000000
2018-04-10 00:00,117263.0000000000
2018-04-11 00:00,111379.0000000000
2018-04-12 00:00,111919.0000000000
2018-04-13 00:00,96546.0000000000
2018-04-14 00:00,104126.0000000000
2018-04-15 00:00,133570.0000000000
2018-04-16 00:00,126258.0000000000
2018-04-17 00:00,175832.0000000000
2018-04-18 00:00,186711.0000000000
2018-04-19 00:00,122122.0000000000
2018-04-20 00:00,126324.0000000000
2018-04-21 00:00,109935.0000000000
2018-04-22 00:00,111758.0000000000
2018-04-23 00:00,128559.0000000000
2018-04-24 00:00,103313.0000000000
2018-04-25 00:00,98135.0000000000
2018-04-26 00:00,94418.0000000000
2018-04-27 00:00,86337.0000000000
2018-04-28 00:00,82693.0000000000
2018-04-29 00:00,115206.0000000000
2018-04-30 00:00,123067.0000000000
2018-05-01 00:00,110275.0000000000
2018-05-02 00:00,118864.0000000000
2018-05-03 00:00,103320.0000000000
2018-05-04 00:00,103504.0000000000
2018-05-05 00:00,111914.0000000000
2018-05-06 00:00,116860.0000000000
2018-05-07 00:00,109562.0000000000
2018-05-08 00:00,121712.0000000000
2018-05-09 00:00,104785.0000000000
2018-05-10 00:00,131006.0000000000
2018-05-11 00:00,118654.0000000000
2018-05-12 00:00,127610.0000000000
2018-05-13 00:00,107691.0000000000
2018-05-14 00:00,135467.0000000000
2018-05-15 00:00,126756.0000000000
2018-05-16 00:00,118963.0000000000
2018-05-17 00:00,157753.0000000000
2018-05-18 00:00,127062.0000000000
2018-05-19 00:00,134091.0000000000
2018-05-20 00:00,128551.0000000000
2018-05-21 00:00,103861.0000000000
2018-05-22 00:00,131624.0000000000
2018-05-23 00:00,107606.0000000000
2018-05-24 00:00,107328.0000000000
2018-05-25 00:00,113495.0000000000
2018-05-26 00:00,118027.0000000000
2018-05-27 00:00,115790.0000000000
2018-05-28 00:00,108159.0000000000
2018-05-29 00:00,130674.0000000000
2018-05-30 00:00,98418.0000000000
2018-05-31 00:00,118336.0000000000
2018-06-01 00:00,100303.0000000000
2018-06-02 00:00,112662.0000000000
2018-06-03 00:00,148988.0000000000
2018-06-04 00:00,114115.0000000000
2018-06-05 00:00,116139.0000000000
2018-06-06 00:00,110605.0000000000
2018-06-07 00:00,179773.0000000000
2018-06-08 00:00,102002.0000000000
2018-06-09 00:00,107100.0000000000
2018-06-10 00:00,97436.0000000000
2018-06-11 00:00,106091.0000000000
2018-06-12 00:00,113639.0000000000
2018-06-13 00:00,119632.0000000000
2018-06-14 00:00,92915.0000000000
2018-06-15 00:00,105209.0000000000
2018-06-16 00:00,65257.0000000000
2018-06-17 00:00,103643.0000000000
2018-06-18 00:00,94740.0000000000
2018-06-19 00:00,102810.0000000000
2018-06-20 00:00,130649.0000000000
2018-06-21 00:00,134042.0000000000
2018-06-22 00:00,102854.0000000000
2018-06-23 00:00,139305.0000000000
2018-06-24 00:00,101467.0000000000
2018-06-25 00:00,139755.0000000000
2018-06-26 00:00,100649.0000000000
2018-06-27 00:00,100708.0000000000
2018-06-28 00:00,103977.0000000000
2018-06-29 00:00,106487.0000000000
2018-06-30 00:00,73142.0000000000
2018-07-01 00:00,84535.0000000000
2018-07-02 00:00,137943.0000000000
2018-07-03 00:00,55239.0000000000
2018-07-04 00:00,64133.0000000000
2018-07-05 00:00,57162.0000000000
2018-07-06 00:00,44147.0000000000
2018-07-07 00:00,51869.0000000000
2018-07-08 00:00,78384.0000000000
2018-07-09 00:00,93648.0000000000
2018-07-10 00:00,79976.0000000000
2018-07-11 00:00,77911.0000000000
2018-07-12 00:00,57954.0000000000
2018-07-13 00:00,45999.0000000000
2018-07-14 00:00,84501.0000000000
2018-07-15 00:00,118056.0000000000
2018-07-16 00:00,112862.0000000000
2018-07-17 00:00,104638.0000000000
2018-07-18 00:00,108577.0000000000
2018-07-19 00:00,124361.0000000000
2018-07-20 00:00,127844.0000000000
2018-07-21 00:00,88700.0000000000
2018-07-22 00:00,66888.0000000000
2018-07-23 00:00,101417.0000000000
2018-07-24 00:00,111423.0000000000
2018-07-25 00:00,114521.0000000000
2018-07-26 00:00,85565.0000000000
2018-07-27 00:00,111097.0000000000
2018-07-28 00:00,99515.0000000000
2018-07-29 00:00,98552.0000000000
2018-07-30 00:00,100877.0000000000
2018-07-31 00:00,97976.0000000000
2018-08-01 00:00,104597.0000000000
2018-08-02 00:00,101393.0000000000
2018-08-03 00:00,124021.0000000000
2018-08-04 00:00,160303.0000000000
2018-08-05 00:00,115354.0000000000
2018-08-06 00:00,88780.0000000000
2018-08-07 00:00,76926.0000000000
2018-08-08 00:00,72099.0000000000
2018-08-09 00:00,86028.0000000000
2018-08-10 00:00,113434.0000000000
2018-08-11 00:00,133150.0000000000
2018-08-12 00:00,94324.0000000000
2018-08-13 00:00,97552.0000000000
2018-08-14 00:00,91897.0000000000
2018-08-15 00:00,88034.0000000000
2018-08-16 00:00,68023.0000000000
2018-08-17 00:00,63758.0000000000
2018-08-18 00:00,67165.0000000000
2018-08-19 00:00,83650.0000000000
2018-08-20 00:00,135968.0000000000
2018-08-21 00:00,65449.0000000000
2018-08-22 00:00,64444.0000000000
2018-08-23 00:00,67044.0000000000
2018-08-24 00:00,74764.0000000000
2018-08-25 00:00,72615.0000000000
2018-08-26 00:00,80088.0000000000
2018-08-27 00:00,76379.0000000000
2018-08-28 00:00,72227.0000000000
2018-08-29 00:00,66170.0000000000
2018-08-30 00:00,63074.0000000000
2018-08-31 00:00,71437.0000000000
2018-09-01 00:00,87380.0000000000
2018-09-02 00:00,69672.0000000000
2018-09-03 00:00,63420.0000000000
2018-09-04 00:00,70240.0000000000
2018-09-05 00:00,60152.0000000000
2018-09-06 00:00,61695.0000000000
2018-09-07 00:00,46857.0000000000
2018-09-08 00:00,68125.0000000000
2018-09-09 00:00,72409.0000000000
2018-09-10 00:00,60262.0000000000
2018-09-11 00:00,58804.0000000000
2018-09-12 00:00,61961.0000000000
2018-09-13 00:00,69692.0000000000
2018-09-14 00:00,80633.0000000000
2018-09-15 00:00,73765.0000000000
2018-09-16 00:00,89086.0000000000
2018-09-17 00:00,80862.0000000000
2018-09-18 00:00,65030.0000000000
2018-09-19 00:00,75886.0000000000
2018-09-20 00:00,66128.0000000000
2018-09-21 00:00,54312.0000000000
2018-09-22 00:00,51299.0000000000
2018-09-23 00:00,48742.0000000000
2018-09-24 00:00,55864.0000000000
2018-09-25 00:00,49954.0000000000
2018-09-26 00:00,64656.0000000000
2018-09-27 00:00,67812.0000000000
2018-09-28 00:00,62516.0000000000
2018-09-29 00:00,66757.0000000000
2018-09-30 00:00,77186.0000000000
2018-10-01 00:00,70479.0000000000
2018-10-02 00:00,85688.0000000000
2018-10-03 00:00,83756.0000000000
2018-10-04 00:00,77165.0000000000
2018-10-05 00:00,96435.0000000000
2018-10-06 00:00,82009.0000000000
2018-10-07 00:00,94563.0000000000
2018-10-08 00:00,85978.0000000000
2018-10-09 00:00,70415.0000000000
2018-10-10 00:00,69575.0000000000
2018-10-11 00:00,93691.0000000000
2018-10-12 00:00,95962.0000000000
2018-10-13 00:00,88906.0000000000
2018-10-14 00:00,92880.0000000000
2018-10-15 00:00,81644.0000000000
2018-10-16 00:00,82170.0000000000
2018-10-17 00:00,106420.0000000000
2018-10-18 00:00,73831.0000000000
2018-10-19 00:00,120090.0000000000
2018-10-20 00:00,102067.0000000000
2018-10-21 00:00,101925.0000000000
2018-10-22 00:00,113621.0000000000
2018-10-23 00:00,84318.0000000000
2018-10-24 00:00,107891.0000000000
2018-10-25 00:00,91858.0000000000
2018-10-26 00:00,106041.0000000000
2018-10-27 00:00,130401.0000000000
2018-10-28 00:00,95828.0000000000
2018-10-29 00:00,114266.0000000000
2018-10-30 00:00,119916.0000000000
2018-10-31 00:00,99982.0000000000
2018-11-01 00:00,79866.0000000000
2018-11-02 00:00,82331.0000000000
2018-11-03 00:00,84384.0000000000
2018-11-04 00:00,73695.0000000000
2018-11-05 00:00,119909.0000000000
2018-11-06 00:00,95693.0000000000
2018-11-07 00:00,110832.0000000000
2018-11-08 00:00,100706.0000000000
2018-11-09 00:00,121682.0000000000
2018-11-10 00:00,116530.0000000000
2018-11-11 00:00,96001.0000000000
2018-11-12 00:00,102410.0000000000
2018-11-13 00:00,118817.0000000000
2018-11-14 00:00,133102.0000000000
2018-11-15 00:00,124797.0000000000
2018-11-16 00:00,151773.0000000000
2018-11-17 00:00,117228.0000000000
2018-11-18 00:00,101612.0000000000
2018-11-19 00:00,101326.0000000000
2018-11-20 00:00,109059.0000000000
2018-11-21 00:00,114677.0000000000
2018-11-22 00:00,114012.0000000000
2018-11-23 00:00,114503.0000000000
2018-11-24 00:00,112947.0000000000
2018-11-25 00:00,113845.0000000000
2018-11-26 00:00,127411.0000000000
2018-11-27 00:00,109690.0000000000
2018-11-28 00:00,90486.0000000000
2018-11-29 00:00,85144.0000000000
2018-11-30 00:00,121622.0000000000
2018-12-01 00:00,112843.0000000000
2018-12-02 00:00,103220.0000000000
2018-12-03 00:00,84052.0000000000
2018-12-04 00:00,91899.0000000000
2018-12-05 00:00,116882.0000000000
2018-12-06 00:00,116769.0000000000
2018-12-07 00:00,115467.0000000000
2018-12-08 00:00,98323.0000000000
2018-12-09 00:00,94152.0000000000
2018-12-10 00:00,122470.0000000000
2018-12-11 00:00,145300.0000000000
2018-12-12 00:00,132903.0000000000
2018-12-13 00:00,118151.0000000000
2018-12-14 00:00,176997.0000000000
2018-12-15 00:00,152566.0000000000
2018-12-16 00:00,106710.0000000000
2018-12-17 00:00,109330.0000000000
2018-12-18 00:00,129089.0000000000
2018-12-19 00:00,142177.0000000000
2018-12-20 00:00,128280.0000000000
2018-12-21 00:00,171531.0000000000
2018-12-22 00:00,182212.0000000000
2018-12-23 00:00,149850.0000000000
2018-12-24 00:00,76741.0000000000
2018-12-25 00:00,106992.0000000000
2018-12-26 00:00,107457.0000000000
2018-12-27 00:00,116106.0000000000
2018-12-28 00:00,120246.0000000000
2018-12-29 00:00,83873.0000000000
2018-12-30 00:00,105471.0000000000
2018-12-31 00:00,55578.0000000000
2019-01-01 00:00,80209.0000000000
2019-01-02 00:00,82738.0000000000
2019-01-03 00:00,90196.0000000000
2019-01-04 00:00,80647.0000000000
2019-01-05 00:00,87737.0000000000
2019-01-06 00:00,95545.0000000000
2019-01-07 00:00,79718.0000000000
2019-01-08 00:00,77292.0000000000
2019-01-09 00:00,92951.0000000000
2019-01-10 00:00,102635.0000000000
2019-01-11 00:00,101861.0000000000
2019-01-12 00:00,89721.0000000000
2019-01-13 00:00,70398.0000000000
2019-01-14 00:00,67930.0000000000
2019-01-15 00:00,76176.0000000000
2019-01-16 00:00,80071.0000000000
2019-01-17 00:00,87982.0000000000
2019-01-18 00:00,78470.0000000000
2019-01-19 00:00,72480.0000000000
2019-01-20 00:00,66930.0000000000
2019-01-21 00:00,60926.0000000000
2019-01-22 00:00,70073.0000000000
2019-01-23 00:00,80523.0000000000
2019-01-24 00:00,73383.0000000000
2019-01-25 00:00,114565.0000000000
2019-01-26 00:00,75600.0000000000
2019-01-27 00:00,80218.0000000000
2019-01-28 00:00,88278.0000000000
2019-01-29 00:00,83514.0000000000
2019-01-30 00:00,64090.0000000000
2019-01-31 00:00,66186.0000000000
2019-02-01 00:00,77735.0000000000
2019-02-02 00:00,72940.0000000000
2019-02-03 00:00,71683.0000000000
2019-02-04 00:00,54792.0000000000
2019-02-05 00:00,56836.0000000000
2019-02-06 00:00,75834.0000000000
2019-02-07 00:00,59305.0000000000
2019-02-08 00:00,50876.0000000000
2019-02-09 00:00,47301.0000000000
2019-02-10 00:00,48337.0000000000
2019-02-11 00:00,55912.0000000000
2019-02-12 00:00,65147.0000000000
2019-02-13 00:00,47763.0000000000
2019-02-14 00:00,55270.0000000000
2019-02-15 00:00,36338.0000000000
2019-02-16 00:00,38678.0000000000
2019-02-17 00:00,50714.0000000000
2019-02-18 00:00,52659.0000000000
2019-02-19 00:00,65859.0000000000
2019-02-20 00:00,67311.0000000000
2019-02-21 00:00,74111.0000000000
2019-02-22 00:00,64754.0000000000
2019-02-23 00:00,58560.0000000000
2019-02-24 00:00,72746.0000000000
2019-02-25 00:00,76561.0000000000
2019-02-26 00:00,69761.0000000000
2019-02-27 00:00,58249.0000000000
2019-02-28 00:00,75041.0000000000
2019-03-01 00:00,101447.0000000000
2019-03-02 00:00,121822.0000000000
2019-03-03 00:00,105100.0000000000
2019-03-04 00:00,104885.0000000000
2019-03-05 00:00,91586.0000000000
2019-03-06 00:00,91294.0000000000
2019-03-07 00:00,84855.0000000000
2019-03-08 00:00,88986.0000000000
2019-03-09 00:00,87728.0000000000
2019-03-10 00:00,107698.0000000000
2019-03-11 00:00,63316.0000000000
2019-03-12 00:00,69714.0000000000
2019-03-13 00:00,85075.0000000000
2019-03-14 00:00,126649.0000000000
2019-03-15 00:00,105571.0000000000
2019-03-16 00:00,118138.0000000000
2019-03-17 00:00,76118.0000000000
2019-03-18 00:00,82719.0000000000
2019-03-19 00:00,77696.0000000000
2019-03-20 00:00,65083.0000000000
2019-03-21 00:00,74907.0000000000
2019-03-22 00:00,70287.0000000000
2019-03-23 00:00,101812.0000000000
2019-03-24 00:00,94816.0000000000
2019-03-25 00:00,91655.0000000000
2019-03-26 00:00,90642.0000000000
2019-03-27 00:00,94425.0000000000
2019-03-28 00:00,96759.0000000000
2019-03-29 00:00,134920.0000000000
2019-03-30 00:00,152057.0000000000
2019-03-31 00:00,78574.0000000000
2019-04-01 00:00,88338.0000000000
2019-04-02 00:00,87404.0000000000
2019-04-03 00:00,78188.0000000000
2019-04-04 00:00,90226.0000000000
2019-04-05 00:00,107020.0000000000
2019-04-06 00:00,103057.0000000000
2019-04-07 00:00,101007.0000000000
2019-04-08 00:00,105086.0000000000
2019-04-09 00:00,107537.0000000000
2019-04-10 00:00,99126.0000000000
2019-04-11 00:00,90077.0000000000
2019-04-12 00:00,94559.0000000000
2019-04-13 00:00,90537.0000000000
2019-04-14 00:00,107796.0000000000
2019-04-15 00:00,92214.0000000000
2019-04-16 00:00,117943.0000000000
2019-04-17 00:00,126700.0000000000
2019-04-18 00:00,102270.0000000000
2019-04-19 00:00,76615.0000000000
2019-04-20 00:00,87199.0000000000
2019-04-21 00:00,142154.0000000000
2019-04-22 00:00,117179.0000000000
2019-04-23 00:00,115084.0000000000
2019-04-24 00:00,80514.0000000000
2019-04-25 00:00,83973.0000000000
2019-04-26 00:00,95132.0000000000
2019-04-27 00:00,95755.0000000000
2019-04-28 00:00,95526.0000000000
2019-04-29 00:00,85120.0000000000
2019-04-30 00:00,70588.0000000000
2019-05-01 00:00,65841.0000000000
2019-05-02 00:00,69084.0000000000
2019-05-03 00:00,71550.0000000000
2019-05-04 00:00,88129.0000000000
2019-05-05 00:00,71025.0000000000
2019-05-06 00:00,68350.0000000000
2019-05-07 00:00,73949.0000000000
2019-05-08 00:00,111175.0000000000
2019-05-09 00:00,177364.0000000000
2019-05-10 00:00,110026.0000000000
2019-05-11 00:00,94104.0000000000
2019-05-12 00:00,145487.0000000000
2019-05-13 00:00,109344.0000000000
2019-05-14 00:00,144655.0000000000
2019-05-15 00:00,121916.0000000000
2019-05-16 00:00,90715.0000000000
2019-05-17 00:00,164950.0000000000
2019-05-18 00:00,145314.0000000000
2019-05-19 00:00,131149.0000000000
2019-05-20 00:00,135268.0000000000
2019-05-21 00:00,125587.0000000000
2019-05-22 00:00,115124.0000000000
2019-05-23 00:00,108571.0000000000
2019-05-24 00:00,101911.0000000000
2019-05-25 00:00,86025.0000000000
2019-05-26 00:00,125939.0000000000
2019-05-27 00:00,120271.0000000000
2019-05-28 00:00,134918.0000000000
2019-05-29 00:00,106009.0000000000
2019-05-30 00:00,142752.0000000000
2019-05-31 00:00,151985.0000000000
2019-06-01 00:00,93419.0000000000
2019-06-02 00:00,106883.0000000000
2019-06-03 00:00,90314.0000000000
2019-06-04 00:00,87120.0000000000
2019-06-05 00:00,115969.0000000000
2019-06-06 00:00,88713.0000000000
2019-06-07 00:00,71152.0000000000
2019-06-08 00:00,77595.0000000000
2019-06-09 00:00,71038.0000000000
2019-06-10 00:00,78109.0000000000
2019-06-11 00:00,88403.0000000000
2019-06-12 00:00,97927.0000000000
2019-06-13 00:00,159342.0000000000
2019-06-14 00:00,135248.0000000000
2019-06-15 00:00,79159.0000000000
2019-06-16 00:00,68947.0000000000
2019-06-17 00:00,124650.0000000000
2019-06-18 00:00,93308.0000000000
2019-06-19 00:00,90202.0000000000
2019-06-20 00:00,107063.0000000000
2019-06-21 00:00,99351.0000000000
2019-06-22 00:00,83278.0000000000
2019-06-23 00:00,119136.0000000000
2019-06-24 00:00,110738.0000000000
2019-06-25 00:00,119574.0000000000
2019-06-26 00:00,113038.0000000000
2019-06-27 00:00,107799.0000000000
2019-06-28 00:00,86479.0000000000
2019-06-29 00:00,89257.0000000000
2019-06-30 00:00,86232.0000000000
2019-07-01 00:00,108448.0000000000
2019-07-02 00:00,155883.0000000000
2019-07-03 00:00,106282.0000000000
2019-07-04 00:00,82209.0000000000
2019-07-05 00:00,89033.0000000000
2019-07-06 00:00,101157.0000000000
2019-07-07 00:00,82218.0000000000
2019-07-08 00:00,94004.0000000000
2019-07-09 00:00,82779.0000000000
2019-07-10 00:00,76588.0000000000
2019-07-11 00:00,73695.0000000000
2019-07-12 00:00,62520.0000000000
2019-07-13 00:00,62753.0000000000
2019-07-14 00:00,86596.0000000000
2019-07-15 00:00,60118.0000000000
2019-07-16 00:00,82078.0000000000
2019-07-17 00:00,83461.0000000000
2019-07-18 00:00,72811.0000000000
2019-07-19 00:00,84435.0000000000
2019-07-20 00:00,99689.0000000000
2019-07-21 00:00,132511.0000000000
2019-07-22 00:00,121183.0000000000
2019-07-23 00:00,84943.0000000000
2019-07-24 00:00,88107.0000000000
2019-07-25 00:00,104362.0000000000
2019-07-26 00:00,85462.0000000000
2019-07-27 00:00,128926.0000000000
2019-07-28 00:00,90756.0000000000
2019-07-29 00:00,82173.0000000000
2019-07-30 00:00,91973.0000000000
2019-07-31 00:00,75015.0000000000
2019-08-01 00:00,78803.0000000000
2019-08-02 00:00,75183.0000000000
2019-08-03 00:00,92646.0000000000
2019-08-04 00:00,94584.0000000000
2019-08-05 00:00,100178.0000000000
2019-08-06 00:00,118675.0000000000
2019-08-07 00:00,132703.0000000000
2019-08-08 00:00,80919.0000000000
2019-08-09 00:00,76771.0000000000
2019-08-10 00:00,68380.0000000000
2019-08-11 00:00,103141.0000000000
2019-08-12 00:00,89310.0000000000
2019-08-13 00:00,82851.0000000000
2019-08-14 00:00,76374.0000000000
2019-08-15 00:00,98288.0000000000
2019-08-16 00:00,84095.0000000000
2019-08-17 00:00,78493.0000000000
2019-08-18 00:00,48370.0000000000
2019-08-19 00:00,106439.0000000000
2019-08-20 00:00,106051.0000000000
2019-08-21 00:00,86178.0000000000
2019-08-22 00:00,79779.0000000000
2019-08-23 00:00,70449.0000000000
2019-08-24 00:00,79937.0000000000
