date,supply
2016-01-29 00:00,76670658.6244800000
2016-01-30 00:00,76695073.6244800000
2016-01-31 00:00,76720204.8744800000
2016-02-01 00:00,76745025.8119800000
2016-02-02 00:00,76771075.0307300000
2016-02-03 00:00,76796437.3744800000
2016-02-04 00:00,76821722.8432300000
2016-02-05 00:00,76846716.7494800000
2016-02-06 00:00,76872203.9369800000
2016-02-07 00:00,76897612.6869800000
2016-02-08 00:00,76922937.5307300000
2016-02-09 00:00,76947798.7807300000
2016-02-10 00:00,76972950.9682300000
2016-02-11 00:00,76998171.7494800000
2016-02-12 00:00,77023695.8119800000
2016-02-13 00:00,77048703.6244800000
2016-02-14 00:00,77073634.5619800000
2016-02-15 00:00,77098814.0932300000
2016-02-16 00:00,77123157.3744800000
2016-02-17 00:00,77148203.4682300000
2016-02-18 00:00,77173430.1869800000
2016-02-19 00:00,77198739.0932300000
2016-02-20 00:00,77224066.9057300000
2016-02-21 00:00,77249633.4682300000
2016-02-22 00:00,77274534.0932300000
2016-02-23 00:00,77299732.2182300000
2016-02-24 00:00,77325422.2182300000
2016-02-25 00:00,77350754.4057300000
2016-02-26 00:00,77375765.4994800000
2016-02-27 00:00,77400963.7807300000
2016-02-28 00:00,77425111.4369800000
2016-02-29 00:00,77450423.1557300000
2016-03-01 00:00,77475904.2494800000
2016-03-02 00:00,77501019.2494800000
2016-03-03 00:00,77526030.8119800000
2016-03-04 00:00,77551762.3744800000
2016-03-05 00:00,77576337.6869800000
2016-03-06 00:00,77601506.2807300000
2016-03-07 00:00,77626625.6557300000
2016-03-08 00:00,77651607.6869800000
2016-03-09 00:00,77677618.9369800000
2016-03-10 00:00,77702985.1869800000
2016-03-11 00:00,77728150.3432300000
2016-03-12 00:00,77754135.1869800000
2016-03-13 00:00,77779715.6557300000
2016-03-14 00:00,77809671.7494800000
2016-03-15 00:00,77839859.4057300000
2016-03-16 00:00,77870343.9369800000
2016-03-17 00:00,77900221.7494800000
2016-03-18 00:00,77930708.9369800000
2016-03-19 00:00,77960910.3432300000
2016-03-20 00:00,77990945.8119800000
2016-03-21 00:00,78021363.9369800000
2016-03-22 00:00,78051299.8744800000
2016-03-23 00:00,78081877.8432300000
2016-03-24 00:00,78112278.3119800000
2016-03-25 00:00,78142822.3744800000
2016-03-26 00:00,78173116.2807300000
2016-03-27 00:00,78203171.5932300000
2016-03-28 00:00,78233284.4057300000
2016-03-29 00:00,78263587.3744800000
2016-03-30 00:00,78293751.2807300000
2016-03-31 00:00,78324223.4682300000
2016-04-01 00:00,78353967.2182300000
2016-04-02 00:00,78384213.7807300000
2016-04-03 00:00,78414713.7807300000
2016-04-04 00:00,78444943.6244800000
2016-04-05 00:00,78475021.9057300000
2016-04-06 00:00,78504849.8744800000
2016-04-07 00:00,78535425.4994800000
2016-04-08 00:00,78565149.0932300000
2016-04-09 00:00,78595541.4369800000
2016-04-10 00:00,78625284.2494800000
2016-04-11 00:00,78655418.3119800000
2016-04-12 00:00,78685558.1557300000
2016-04-13 00:00,78715722.3744800000
2016-04-14 00:00,78746082.6869800000
2016-04-15 00:00,78776242.6869800000
2016-04-16 00:00,78806382.0619800000
2016-04-17 00:00,78836728.4682300000
2016-04-18 00:00,78866640.6557300000
2016-04-19 00:00,78896961.4369800000
2016-04-20 00:00,78926976.5932300000
2016-04-21 00:00,78957196.4369800000
2016-04-22 00:00,78987518.1557300000
2016-04-23 00:00,79017495.0307300000
2016-04-24 00:00,79048088.3119800000
2016-04-25 00:00,79077916.1244800000
2016-04-26 00:00,79108296.7494800000
2016-04-27 00:00,79138515.4994800000
2016-04-28 00:00,79168734.0932300000
2016-04-29 00:00,79199095.1869800000
2016-04-30 00:00,79228862.9994800000
2016-05-01 00:00,79259331.4369800000
2016-05-02 00:00,79289671.4369800000
2016-05-03 00:00,79319640.8119800000
2016-05-04 00:00,79349898.3119800000
2016-05-05 00:00,79380080.9682300000
2016-05-06 00:00,79410094.0932300000
2016-05-07 00:00,79440420.8119800000
2016-05-08 00:00,79470710.3432300000
2016-05-09 00:00,79500843.7807300000
2016-05-10 00:00,79530488.1557300000
2016-05-11 00:00,79561060.1869800000
2016-05-12 00:00,79591464.4057300000
2016-05-13 00:00,79621337.8432300000
2016-05-14 00:00,79651487.0619800000
2016-05-15 00:00,79681365.4994800000
2016-05-16 00:00,79711800.1869800000
2016-05-17 00:00,79742198.3119800000
2016-05-18 00:00,79772325.0307300000
2016-05-19 00:00,79802584.7182300000
2016-05-20 00:00,79832565.4994800000
2016-05-21 00:00,79863057.3744800000
2016-05-22 00:00,79893202.9994800000
2016-05-23 00:00,79923331.2807300000
2016-05-24 00:00,79953563.3119800000
2016-05-25 00:00,79983735.1869800000
2016-05-26 00:00,80014042.5307300000
2016-05-27 00:00,80044225.4994800000
2016-05-28 00:00,80074306.5932300000
2016-05-29 00:00,80104419.4057300000
2016-05-30 00:00,80134171.1244800000
2016-05-31 00:00,80164441.5932300000
2016-06-01 00:00,80194872.5307300000
2016-06-02 00:00,80225099.7182300000
2016-06-03 00:00,80255258.7807300000
2016-06-04 00:00,80285142.5307300000
2016-06-05 00:00,80315754.4057300000
2016-06-06 00:00,80345780.9682300000
2016-06-07 00:00,80376308.3119800000
2016-06-08 00:00,80406836.7494800000
2016-06-09 00:00,80436410.9682300000
2016-06-10 00:00,80467050.8119800000
2016-06-11 00:00,80497448.9369800000
2016-06-12 00:00,80527938.7807300000
2016-06-13 00:00,80558190.4994800000
2016-06-14 00:00,80588296.2807300000
2016-06-15 00:00,80618441.4369800000
2016-06-16 00:00,80647850.9682300000
2016-06-17 00:00,80677488.1557300000
2016-06-18 00:00,80708678.6244800000
2016-06-19 00:00,80738500.3432300000
2016-06-20 00:00,80768571.9057300000
2016-06-21 00:00,80799343.7807300000
2016-06-22 00:00,80829429.4057300000
2016-06-23 00:00,80859715.0307300000
2016-06-24 00:00,80889770.9682300000
2016-06-25 00:00,80920110.0307300000
2016-06-26 00:00,80950441.1244800000
2016-06-27 00:00,80980847.5307300000
2016-06-28 00:00,81010877.5307300000
2016-06-29 00:00,81040882.9994800000
2016-06-30 00:00,81071595.6557300000
2016-07-01 00:00,81101685.3432300000
2016-07-02 00:00,81131981.2807300000
2016-07-03 00:00,81162386.5932300000
2016-07-04 00:00,81192203.7807300000
2016-07-05 00:00,81222718.6244800000
2016-07-06 00:00,81252966.4369800000
2016-07-07 00:00,81283023.4682300000
2016-07-08 00:00,81313739.0932300000
2016-07-09 00:00,81344037.0619800000
2016-07-10 00:00,81374254.8744800000
2016-07-11 00:00,81404352.8432300000
2016-07-12 00:00,81434850.8119800000
2016-07-13 00:00,81464927.2182300000
2016-07-14 00:00,81494943.7807300000
2016-07-15 00:00,81525418.6244800000
2016-07-16 00:00,81555628.4682300000
2016-07-17 00:00,81586250.9682300000
2016-07-18 00:00,81616177.3744800000
2016-07-19 00:00,81645992.2182300000
2016-07-20 00:00,81676840.3432300000
2016-07-21 00:00,81706699.0932300000
2016-07-22 00:00,81737237.8432300000
2016-07-23 00:00,81766992.2182300000
2016-07-24 00:00,81797212.5307300000
2016-07-25 00:00,81826323.7807300000
2016-07-26 00:00,81857278.4682300000
2016-07-27 00:00,81887758.9369800000
2016-07-28 00:00,81917732.6869800000
2016-07-29 00:00,81947705.0307300000
2016-07-30 00:00,81977928.9369800000
2016-07-31 00:00,82007802.6869800000
2016-08-01 00:00,82037344.7182300000
2016-08-02 00:00,82067332.9994800000
2016-08-03 00:00,82098365.8119800000
2016-08-04 00:00,82128764.0932300000
2016-08-05 00:00,82158719.5619800000
2016-08-06 00:00,82189177.5307300000
2016-08-07 00:00,82219544.7182300000
2016-08-08 00:00,82250272.3744800000
2016-08-09 00:00,82280615.3432300000
2016-08-10 00:00,82311026.4369800000
2016-08-11 00:00,82341175.3432300000
2016-08-12 00:00,82371406.1244800000
2016-08-13 00:00,82401645.0307300000
2016-08-14 00:00,82432167.0619800000
2016-08-15 00:00,82462504.8744800000
2016-08-16 00:00,82492625.0307300000
2016-08-17 00:00,82523214.0932300000
2016-08-18 00:00,82553352.9994800000
2016-08-19 00:00,82583704.8744800000
2016-08-20 00:00,82614214.0932300000
2016-08-21 00:00,82644678.7807300000
2016-08-22 00:00,82674836.4369800000
2016-08-23 00:00,82705179.8744800000
2016-08-24 00:00,82735715.4994800000
2016-08-25 00:00,82765817.5307300000
2016-08-26 00:00,82796273.3119800000
2016-08-27 00:00,82826520.6557300000
2016-08-28 00:00,82856663.3119800000
2016-08-29 00:00,82886861.9057300000
2016-08-30 00:00,82917297.0619800000
2016-08-31 00:00,82947312.9994800000
2016-09-01 00:00,82977829.5619800000
2016-09-02 00:00,83007642.9994800000
2016-09-03 00:00,83037826.4369800000
2016-09-04 00:00,83068277.9994800000
2016-09-05 00:00,83098310.0307300000
2016-09-06 00:00,83128965.9682300000
2016-09-07 00:00,83159118.3119800000
2016-09-08 00:00,83189560.8119800000
2016-09-09 00:00,83219627.6869800000
2016-09-10 00:00,83250167.5307300000
2016-09-11 00:00,83280558.3119800000
2016-09-12 00:00,83310646.9057300000
2016-09-13 00:00,83341183.1557300000
2016-09-14 00:00,83371418.4682300000
2016-09-15 00:00,83401818.7807300000
2016-09-16 00:00,83432115.6557300000
2016-09-17 00:00,83460172.6869800000
2016-09-18 00:00,83492322.6869800000
2016-09-19 00:00,83523232.0619800000
2016-09-20 00:00,83553620.1869800000
2016-09-21 00:00,83582482.6869800000
2016-09-22 00:00,83613748.3119800000
2016-09-23 00:00,83643305.6557300000
2016-09-24 00:00,83674775.4994800000
2016-09-25 00:00,83704127.5307300000
2016-09-26 00:00,83734616.9057300000
2016-09-27 00:00,83765228.4682300000
2016-09-28 00:00,83795930.6557300000
2016-09-29 00:00,83826038.3119800000
2016-09-30 00:00,83855173.7807300000
2016-10-01 00:00,83885739.5619800000
2016-10-02 00:00,83916862.8432300000
2016-10-03 00:00,83947331.1244800000
2016-10-04 00:00,83976608.9369800000
2016-10-05 00:00,84006513.9369800000
2016-10-06 00:00,84036268.3119800000
2016-10-07 00:00,84067486.1244800000
2016-10-08 00:00,84097868.6244800000
2016-10-09 00:00,84128200.8119800000
2016-10-10 00:00,84158549.7182300000
2016-10-11 00:00,84188251.1244800000
2016-10-12 00:00,84219009.8744800000
2016-10-13 00:00,84249515.4994800000
2016-10-14 00:00,84279741.4369800000
2016-10-15 00:00,84310132.9994800000
2016-10-16 00:00,84340040.1869800000
2016-10-17 00:00,84370753.6244800000
2016-10-18 00:00,84399807.6869800000
2016-10-19 00:00,84431429.2494800000
2016-10-20 00:00,84461986.7494800000
2016-10-21 00:00,84492258.1557300000
2016-10-22 00:00,84522283.7807300000
2016-10-23 00:00,84552685.0307300000
2016-10-24 00:00,84582891.4369800000
2016-10-25 00:00,84613436.4369800000
2016-10-26 00:00,84643586.4369800000
2016-10-27 00:00,84673361.1244800000
2016-10-28 00:00,84701757.5307300000
2016-10-29 00:00,84732125.4994800000
2016-10-30 00:00,84762653.6244800000
2016-10-31 00:00,84791905.1869800000
2016-11-01 00:00,84821724.7182300000
2016-11-02 00:00,84851538.7807300000
2016-11-03 00:00,84881119.8744800000
2016-11-04 00:00,84911163.1557300000
2016-11-05 00:00,84941498.9369800000
2016-11-06 00:00,84973147.3744800000
2016-11-07 00:00,85004008.9369800000
2016-11-08 00:00,85033688.7807300000
2016-11-09 00:00,85063578.9369800000
2016-11-10 00:00,85093598.9369800000
2016-11-11 00:00,85124095.1869800000
2016-11-12 00:00,85155171.9057300000
2016-11-13 00:00,85185574.2494800000
2016-11-14 00:00,85215665.6557300000
2016-11-15 00:00,85245949.5619800000
2016-11-16 00:00,85275354.4057300000
2016-11-17 00:00,85306872.0619800000
2016-11-18 00:00,85337689.4057300000
2016-11-19 00:00,85368650.8119800000
2016-11-20 00:00,85399077.9994800000
2016-11-21 00:00,85428754.2494800000
2016-11-22 00:00,85458082.3744800000
2016-11-23 00:00,85487776.2807300000
2016-11-24 00:00,85518461.1244800000
2016-11-25 00:00,85548272.6869800000
2016-11-26 00:00,85578170.6557300000
2016-11-27 00:00,85608542.9994800000
2016-11-28 00:00,85638614.7182300000
2016-11-29 00:00,85668987.8432300000
2016-11-30 00:00,85699337.9994800000
2016-12-01 00:00,85729775.6557300000
2016-12-02 00:00,85760633.9369800000
2016-12-03 00:00,85790604.5619800000
2016-12-04 00:00,85820678.6244800000
2016-12-05 00:00,85851189.8744800000
2016-12-06 00:00,85881613.6244800000
2016-12-07 00:00,85912303.9369800000
2016-12-08 00:00,85942615.8119800000
2016-12-09 00:00,85973048.4682300000
2016-12-10 00:00,86003595.4994800000
2016-12-11 00:00,86033650.4994800000
2016-12-12 00:00,86064064.8744800000
2016-12-13 00:00,86094528.4682300000
2016-12-14 00:00,86124593.1557300000
2016-12-15 00:00,86155028.3119800000
2016-12-16 00:00,86185670.0307300000
2016-12-17 00:00,86216211.9057300000
2016-12-18 00:00,86246429.8744800000
2016-12-19 00:00,86276833.1557300000
2016-12-20 00:00,86307237.9994800000
2016-12-21 00:00,86337074.5619800000
2016-12-22 00:00,86366903.7807300000
2016-12-23 00:00,86396990.6557300000
2016-12-24 00:00,86427686.5932300000
2016-12-25 00:00,86458074.4057300000
2016-12-26 00:00,86488118.4682300000
2016-12-27 00:00,86518455.4994800000
2016-12-28 00:00,86548927.3744800000
2016-12-29 00:00,86579302.0619800000
2016-12-30 00:00,86609322.6869800000
2016-12-31 00:00,86639930.3432300000
2017-01-01 00:00,86670275.4994800000
2017-01-02 00:00,86700510.6557300000
2017-01-03 00:00,86731277.0619800000
2017-01-04 00:00,86761791.5932300000
2017-01-05 00:00,86791894.8744800000
2017-01-06 00:00,86822495.4994800000
2017-01-07 00:00,86852923.6244800000
2017-01-08 00:00,86883392.6869800000
2017-01-09 00:00,86913596.4369800000
2017-01-10 00:00,86943888.7807300000
2017-01-11 00:00,86974226.1244800000
2017-01-12 00:00,87004810.1869800000
2017-01-13 00:00,87035196.4369800000
2017-01-14 00:00,87065679.0932300000
2017-01-15 00:00,87095996.2807300000
2017-01-16 00:00,87126064.2494800000
2017-01-17 00:00,87156445.9682300000
2017-01-18 00:00,87187295.8119800000
2017-01-19 00:00,87217169.4057300000
2017-01-20 00:00,87247456.9057300000
2017-01-21 00:00,87277837.2182300000
2017-01-22 00:00,87308132.5307300000
2017-01-23 00:00,87338372.3744800000
2017-01-24 00:00,87368482.8432300000
2017-01-25 00:00,87398949.4057300000
2017-01-26 00:00,87428926.7494800000
2017-01-27 00:00,87459295.9682300000
2017-01-28 00:00,87489154.0932300000
2017-01-29 00:00,87519687.5307300000
2017-01-30 00:00,87549835.8119800000
2017-01-31 00:00,87579937.3744800000
2017-02-01 00:00,87610224.0932300000
2017-02-02 00:00,87640232.3744800000
2017-02-03 00:00,87670682.5307300000
2017-02-04 00:00,87701120.3432300000
2017-02-05 00:00,87731430.1869800000
2017-02-06 00:00,87761485.3432300000
2017-02-07 00:00,87791880.8119800000
2017-02-08 00:00,87822081.1244800000
2017-02-09 00:00,87852337.5307300000
2017-02-10 00:00,87882587.9994800000
2017-02-11 00:00,87912938.9369800000
2017-02-12 00:00,87943348.6244800000
2017-02-13 00:00,87973522.6869800000
2017-02-14 00:00,88004024.0932300000
2017-02-15 00:00,88034338.9369800000
2017-02-16 00:00,88064453.6244800000
2017-02-17 00:00,88094502.2182300000
2017-02-18 00:00,88124648.1557300000
2017-02-19 00:00,88154779.7182300000
2017-02-20 00:00,88185089.7182300000
2017-02-21 00:00,88214979.5619800000
2017-02-22 00:00,88245124.0932300000
2017-02-23 00:00,88275231.4369800000
2017-02-24 00:00,88305485.3432300000
2017-02-25 00:00,88335989.8744800000
2017-02-26 00:00,88365986.2807300000
2017-02-27 00:00,88396578.6244800000
2017-02-28 00:00,88426427.8432300000
2017-03-01 00:00,88456790.6557300000
2017-03-02 00:00,88486875.8119800000
2017-03-03 00:00,88516855.9682300000
2017-03-04 00:00,88547274.0932300000
2017-03-05 00:00,88577215.3432300000
2017-03-06 00:00,88607157.8432300000
2017-03-07 00:00,88637292.5307300000
2017-03-08 00:00,88666983.9369800000
2017-03-09 00:00,88696804.0932300000
2017-03-10 00:00,88726868.3119800000
2017-03-11 00:00,88756519.0932300000
2017-03-12 00:00,88786781.5932300000
2017-03-13 00:00,88816650.1869800000
2017-03-14 00:00,88846644.0932300000
2017-03-15 00:00,88876660.1869800000
2017-03-16 00:00,88906962.0619800000
2017-03-17 00:00,88936985.0307300000
2017-03-18 00:00,88966789.5619800000
2017-03-19 00:00,88997177.9994800000
2017-03-20 00:00,89027016.9057300000
2017-03-21 00:00,89057116.7494800000
2017-03-22 00:00,89086750.1869800000
2017-03-23 00:00,89116372.3744800000
2017-03-24 00:00,89146237.6869800000
2017-03-25 00:00,89176198.1557300000
2017-03-26 00:00,89206007.8432300000
2017-03-27 00:00,89235553.9369800000
2017-03-28 00:00,89265551.5932300000
2017-03-29 00:00,89295157.0619800000
2017-03-30 00:00,89325070.9682300000
2017-03-31 00:00,89354754.4057300000
2017-04-01 00:00,89384037.0619800000
2017-04-02 00:00,89413988.3119800000
2017-04-03 00:00,89443708.6244800000
2017-04-04 00:00,89473695.1869800000
2017-04-05 00:00,89503152.0619800000
2017-04-06 00:00,89532940.3432300000
2017-04-07 00:00,89562673.4682300000
2017-04-08 00:00,89591712.9994800000
2017-04-09 00:00,89620556.4369800000
2017-04-10 00:00,89649853.1557300000
2017-04-11 00:00,89678805.1869800000
2017-04-12 00:00,89707853.7807300000
2017-04-13 00:00,89737456.5932300000
2017-04-14 00:00,89766122.2182300000
2017-04-15 00:00,89795283.1557300000
2017-04-16 00:00,89824646.9057300000
2017-04-17 00:00,89854005.4994800000
2017-04-18 00:00,89882640.8119800000
2017-04-19 00:00,89911984.8744800000
2017-04-20 00:00,89941422.2182300000
2017-04-21 00:00,89970426.9057300000
2017-04-22 00:00,89999798.1557300000
2017-04-23 00:00,90028454.2494800000
2017-04-24 00:00,90057994.5619800000
2017-04-25 00:00,90086229.2494800000
2017-04-26 00:00,90114487.9994800000
2017-04-27 00:00,90143025.6557300000
2017-04-28 00:00,90171202.6869800000
2017-04-29 00:00,90199491.2807300000
2017-04-30 00:00,90227664.4057300000
2017-05-01 00:00,90255817.6869800000
2017-05-02 00:00,90284119.0932300000
2017-05-03 00:00,90312415.0307300000
2017-05-04 00:00,90340847.6869800000
2017-05-05 00:00,90369294.2494800000
2017-05-06 00:00,90397940.0307300000
2017-05-07 00:00,90426192.8432300000
2017-05-08 00:00,90454612.2182300000
2017-05-09 00:00,90482910.8119800000
2017-05-10 00:00,90511472.8432300000
2017-05-11 00:00,90539974.4057300000
2017-05-12 00:00,90567985.1869800000
2017-05-13 00:00,90595047.6869800000
2017-05-14 00:00,90622115.6557300000
2017-05-15 00:00,90649461.7494800000
2017-05-16 00:00,90676140.0307300000
2017-05-17 00:00,90703500.1869800000
2017-05-18 00:00,90730673.9369800000
2017-05-19 00:00,90758170.3432300000
2017-05-20 00:00,90785418.1557300000
2017-05-21 00:00,90812818.6244800000
2017-05-22 00:00,90839976.5932300000
2017-05-23 00:00,90867174.7182300000
2017-05-24 00:00,90894564.2494800000
2017-05-25 00:00,90922088.6244800000
2017-05-26 00:00,90949350.9682300000
2017-05-27 00:00,90976682.9994800000
2017-05-28 00:00,91004647.8432300000
2017-05-29 00:00,91032634.7182300000
2017-05-30 00:00,91059766.2807300000
2017-05-31 00:00,91086218.1557300000
2017-06-01 00:00,91111711.2807300000
2017-06-02 00:00,91137804.5619800000
2017-06-03 00:00,91163665.1869800000
2017-06-04 00:00,91189974.4057300000
2017-06-05 00:00,91216075.0307300000
2017-06-06 00:00,91242336.4369800000
2017-06-07 00:00,91268448.9369800000
2017-06-08 00:00,91294585.1869800000
2017-06-09 00:00,91321307.6869800000
2017-06-10 00:00,91347608.1557300000
2017-06-11 00:00,91373872.5307300000
2017-06-12 00:00,91400312.9994800000
2017-06-13 00:00,91426852.9994800000
2017-06-14 00:00,91453448.6244800000
2017-06-15 00:00,91480198.9369800000
2017-06-16 00:00,91506672.9994800000
2017-06-17 00:00,91533484.2494800000
2017-06-18 00:00,91560235.9682300000
2017-06-19 00:00,91585149.0932300000
2017-06-20 00:00,91609709.2494800000
2017-06-21 00:00,91634503.7807300000
2017-06-22 00:00,91659021.9057300000
2017-06-23 00:00,91683791.2807300000
2017-06-24 00:00,91708493.1557300000
2017-06-25 00:00,91733395.9682300000
2017-06-26 00:00,91758465.8119800000
2017-06-27 00:00,91783347.2182300000
2017-06-28 00:00,91808559.8744800000
2017-06-29 00:00,91833809.2494800000
2017-06-30 00:00,91858922.3744800000
2017-07-01 00:00,91884155.9682300000
2017-07-02 00:00,91909492.8432300000
2017-07-03 00:00,91934964.2494800000
2017-07-04 00:00,91959965.8119800000
2017-07-05 00:00,91985266.1244800000
2017-07-06 00:00,92010764.0932300000
2017-07-07 00:00,92036266.7494800000
2017-07-08 00:00,92061798.7807300000
2017-07-09 00:00,92084829.2494800000
2017-07-10 00:00,92107486.1244800000
2017-07-11 00:00,92130088.4682300000
2017-07-12 00:00,92152698.7807300000
2017-07-13 00:00,92175260.6557300000
2017-07-14 00:00,92198322.9994800000
2017-07-15 00:00,92221245.1869800000
2017-07-16 00:00,92243590.9682300000
2017-07-17 00:00,92266395.6557300000
2017-07-18 00:00,92289634.8744800000
2017-07-19 00:00,92312850.8119800000
2017-07-20 00:00,92335612.9994800000
2017-07-21 00:00,92358902.2182300000
2017-07-22 00:00,92382251.1244800000
2017-07-23 00:00,92405208.1557300000
2017-07-24 00:00,92428690.1869800000
2017-07-25 00:00,92451992.6869800000
2017-07-26 00:00,92475210.9682300000
2017-07-27 00:00,92498505.4994800000
2017-07-28 00:00,92521964.8744800000
2017-07-29 00:00,92545534.4057300000
2017-07-30 00:00,92568266.1244800000
2017-07-31 00:00,92588741.5932300000
2017-08-01 00:00,92608999.4057300000
2017-08-02 00:00,92628923.3119800000
2017-08-03 00:00,92649168.9369800000
2017-08-04 00:00,92669381.1244800000
2017-08-05 00:00,92689586.7494800000
2017-08-06 00:00,92710103.3119800000
2017-08-07 00:00,92730616.1244800000
2017-08-08 00:00,92751228.6244800000
2017-08-09 00:00,92771426.7494800000
2017-08-10 00:00,92792006.9057300000
2017-08-11 00:00,92812625.3432300000
2017-08-12 00:00,92833325.0307300000
2017-08-13 00:00,92854043.7807300000
2017-08-14 00:00,92874765.0307300000
2017-08-15 00:00,92895663.3119800000
2017-08-16 00:00,92916454.4057300000
2017-08-17 00:00,92937197.9994800000
2017-08-18 00:00,92958312.3744800000
2017-08-19 00:00,92979145.4994800000
2017-08-20 00:00,93000373.1557300000
2017-08-21 00:00,93021362.0619800000
2017-08-22 00:00,93042503.3119800000
2017-08-23 00:00,93063487.5307300000
2017-08-24 00:00,93081299.5619800000
2017-08-25 00:00,93098836.5932300000
2017-08-26 00:00,93116448.9369800000
2017-08-27 00:00,93133726.2807300000
2017-08-28 00:00,93151485.8119800000
2017-08-29 00:00,93169192.2182300000
2017-08-30 00:00,93186611.4369800000
2017-08-31 00:00,93204264.5619800000
2017-09-01 00:00,93222014.5619800000
2017-09-02 00:00,93239747.2182300000
2017-09-03 00:00,93257432.6869800000
2017-09-04 00:00,93275279.5619800000
2017-09-05 00:00,93292883.4682300000
2017-09-06 00:00,93310673.6244800000
2017-09-07 00:00,93328685.1869800000
2017-09-08 00:00,93346539.0932300000
2017-09-09 00:00,93364454.7182300000
2017-09-10 00:00,93382253.3119800000
2017-09-11 00:00,93400319.5619800000
2017-09-12 00:00,93418048.4682300000
2017-09-13 00:00,93436095.0307300000
2017-09-14 00:00,93454233.3119800000
2017-09-15 00:00,93472330.0307300000
2017-09-16 00:00,93490522.6869800000
2017-09-17 00:00,93508359.5619800000
2017-09-18 00:00,93526548.7807300000
2017-09-19 00:00,93544595.1869800000
2017-09-20 00:00,93562864.7182300000
2017-09-21 00:00,93577898.9369800000
2017-09-22 00:00,93592342.2182300000
2017-09-23 00:00,93607062.3744800000
2017-09-24 00:00,93621269.8744800000
2017-09-25 00:00,93635749.8744800000
2017-09-26 00:00,93650305.3432300000
2017-09-27 00:00,93664613.9369800000
2017-09-28 00:00,93678787.6869800000
2017-09-29 00:00,93693017.2182300000
2017-09-30 00:00,93707359.8744800000
2017-10-01 00:00,93721604.7182300000
2017-10-02 00:00,93735949.4057300000
2017-10-03 00:00,93750414.7182300000
2017-10-04 00:00,93765174.2494800000
2017-10-05 00:00,93779445.8119800000
2017-10-06 00:00,93793716.5932300000
2017-10-07 00:00,93808143.6244800000
2017-10-08 00:00,93822585.4994800000
2017-10-09 00:00,93837196.7494800000
2017-10-10 00:00,93851808.4682300000
2017-10-11 00:00,93866339.4057300000
2017-10-12 00:00,93880832.8432300000
2017-10-13 00:00,93895303.1557300000
2017-10-14 00:00,93909965.8119800000
2017-10-15 00:00,93924981.3744800000
2017-10-16 00:00,93943212.3744800000
2017-10-17 00:00,93961944.6557300000
2017-10-18 00:00,93980736.9369800000
2017-10-19 00:00,93999519.1869800000
2017-10-20 00:00,94018264.7807300000
2017-10-21 00:00,94037166.6557300000
2017-10-22 00:00,94055997.5619800000
2017-10-23 00:00,94074814.0307300000
2017-10-24 00:00,94093410.7494800000
2017-10-25 00:00,94111951.4057300000
2017-10-26 00:00,94130709.6557300000
2017-10-27 00:00,94149499.0307300000
2017-10-28 00:00,94168150.2182300000
2017-10-29 00:00,94186441.6869800000
2017-10-30 00:00,94205339.2494800000
2017-10-31 00:00,94223837.7182300000
2017-11-01 00:00,94242344.2494800000
2017-11-02 00:00,94261035.1869800000
2017-11-03 00:00,94279687.4994800000
2017-11-04 00:00,94298652.4682300000
2017-11-05 00:00,94317315.8432300000
2017-11-06 00:00,94336019.9994800000
2017-11-07 00:00,94354790.1557300000
2017-11-08 00:00,94373444.9994800000
2017-11-09 00:00,94392410.3432300000
2017-11-10 00:00,94411275.7494800000
2017-11-11 00:00,94430069.3432300000
2017-11-12 00:00,94448813.9057300000
2017-11-13 00:00,94467247.3119800000
2017-11-14 00:00,94486029.7494800000
2017-11-15 00:00,94504562.1557300000
2017-11-16 00:00,94523332.7807300000
2017-11-17 00:00,94542045.0932300000
2017-11-18 00:00,94560908.2494800000
2017-11-19 00:00,94579510.9682300000
2017-11-20 00:00,94598107.9682300000
2017-11-21 00:00,94616904.2807300000
2017-11-22 00:00,94635545.4369800000
2017-11-23 00:00,94654315.6869800000
2017-11-24 00:00,94672987.1244800000
2017-11-25 00:00,94691568.5619800000
2017-11-26 00:00,94709906.4369800000
2017-11-27 00:00,94728269.0619800000
2017-11-28 00:00,94746677.7182300000
2017-11-29 00:00,94765209.4682300000
2017-11-30 00:00,94783673.1557300000
2017-12-01 00:00,94801912.5932300000
2017-12-02 00:00,94820087.9994800000
2017-12-03 00:00,94837235.3432300000
2017-12-04 00:00,94854152.1557300000
2017-12-05 00:00,94870739.9994800000
2017-12-06 00:00,94888275.3744800000
2017-12-07 00:00,94905804.4682300000
2017-12-08 00:00,94923367.5932300000
2017-12-09 00:00,94940831.1557300000
2017-12-10 00:00,94958198.9057300000
2017-12-11 00:00,94975479.1869800000
2017-12-12 00:00,94992599.1557300000
2017-12-13 00:00,95009826.5619800000
2017-12-14 00:00,95027361.2807300000
2017-12-15 00:00,95044805.5307300000
2017-12-16 00:00,95062266.4682300000
2017-12-17 00:00,95079736.3119800000
2017-12-18 00:00,95096698.3119800000
2017-12-19 00:00,95113567.6869800000
2017-12-20 00:00,95130424.8744800000
2017-12-21 00:00,95147523.2807300000
2017-12-22 00:00,95165482.6869800000
2017-12-23 00:00,95183526.8432300000
2017-12-24 00:00,95201715.8432300000
2017-12-25 00:00,95219787.6557300000
2017-12-26 00:00,95237789.1557300000
2017-12-27 00:00,95255566.0307300000
