date,daily_block_reward
2017-08-04 00:00,4552397.0608000000
2017-08-05 00:00,5093202.3355000000
2017-08-06 00:00,5582803.9149000000
2017-08-07 00:00,5571564.1411000000
2017-08-08 00:00,6211186.9086000000
2017-08-09 00:00,6184517.9092000000
2017-08-10 00:00,6323922.6258000000
2017-08-11 00:00,6313030.1987000000
2017-08-12 00:00,6482691.8021000000
2017-08-13 00:00,6242668.9869000000
2017-08-14 00:00,6324301.7713000000
2017-08-15 00:00,6345689.5871000000
2017-08-16 00:00,6470248.6045000000
2017-08-17 00:00,6628292.6891000000
2017-08-18 00:00,6325323.6069000000
2017-08-19 00:00,6259841.3856000000
2017-08-20 00:00,6404503.5668000000
2017-08-21 00:00,6949811.6898000000
2017-08-22 00:00,6720309.1709000000
2017-08-23 00:00,6746396.3902000000
2017-08-24 00:00,5855489.9499000000
2017-08-25 00:00,5934026.0413000000
2017-08-26 00:00,5953985.5691000000
2017-08-27 00:00,5989297.1973000000
2017-08-28 00:00,6315936.3591000000
2017-08-29 00:00,6744227.4508000000
2017-08-30 00:00,6885846.5941000000
2017-08-31 00:00,6967417.5227000000
2017-09-01 00:00,7103688.8710000000
2017-09-02 00:00,6145697.4550000000
2017-09-03 00:00,6275527.4208000000
2017-09-04 00:00,5696661.1485000000
2017-09-05 00:00,5748859.4637000000
2017-09-06 00:00,6137558.4010000000
2017-09-07 00:00,6207360.7857000000
2017-09-08 00:00,5480121.6229000000
2017-09-09 00:00,5399663.9311000000
2017-09-10 00:00,5287865.4889000000
2017-09-11 00:00,5462771.0457000000
2017-09-12 00:00,5219402.0757000000
2017-09-13 00:00,5169559.6293000000
2017-09-14 00:00,4281846.6000000000
2017-09-15 00:00,4776467.2533000000
2017-09-16 00:00,4532751.2101000000
2017-09-17 00:00,4652176.4472000000
2017-09-18 00:00,5493681.2475000000
2017-09-19 00:00,5282375.0279000000
2017-09-20 00:00,5289582.9016000000
2017-09-21 00:00,4016298.1506000000
2017-09-22 00:00,3875204.8246000000
2017-09-23 00:00,4339089.7930000000
2017-09-24 00:00,4125870.5651000000
2017-09-25 00:00,4353561.1873000000
2017-09-26 00:00,4311963.1377000000
2017-09-27 00:00,4468976.0805000000
2017-09-28 00:00,4348301.3599000000
2017-09-29 00:00,4264174.9646000000
2017-09-30 00:00,4435093.7080000000
2017-10-01 00:00,4405851.7753000000
2017-10-02 00:00,4395779.6235000000
2017-10-03 00:00,4337028.0278000000
2017-10-04 00:00,4444162.7456000000
2017-10-05 00:00,4338954.1720000000
2017-10-06 00:00,4498677.7364000000
2017-10-07 00:00,4610567.7444000000
2017-10-08 00:00,4562436.5988000000
2017-10-09 00:00,4449874.3440000000
2017-10-10 00:00,4705532.7038000000
2017-10-11 00:00,4538397.8788000000
2017-10-12 00:00,4526441.4525000000
2017-10-13 00:00,5008273.9628000000
2017-10-14 00:00,5157563.6169000000
2017-10-15 00:00,5166253.2385000000
2017-10-16 00:00,6177559.1015000000
2017-10-17 00:00,5989946.0852000000
2017-10-18 00:00,5969213.4497000000
2017-10-19 00:00,5955063.8096000000
2017-10-20 00:00,5756370.9743000000
2017-10-21 00:00,5747794.3236000000
2017-10-22 00:00,5616674.4899000000
2017-10-23 00:00,5443585.6987000000
2017-10-24 00:00,5641661.7894000000
2017-10-25 00:00,5597444.1825000000
2017-10-26 00:00,5655638.1269000000
2017-10-27 00:00,5667048.1976000000
2017-10-28 00:00,5605563.1039000000
2017-10-29 00:00,5669839.7362000000
2017-10-30 00:00,5908257.9582000000
2017-10-31 00:00,5781460.3829000000
2017-11-01 00:00,5500463.5513000000
2017-11-02 00:00,5505480.7750000000
2017-11-03 00:00,5732001.5023000000
2017-11-04 00:00,5747383.8771000000
2017-11-05 00:00,5603298.5362000000
2017-11-06 00:00,5669148.2629000000
2017-11-07 00:00,5635984.9465000000
2017-11-08 00:00,5851459.2448000000
2017-11-09 00:00,6142608.2233000000
2017-11-10 00:00,5722269.7252000000
2017-11-11 00:00,5948267.2316000000
2017-11-12 00:00,5863966.8007000000
2017-11-13 00:00,5953198.7033000000
2017-11-14 00:00,6492704.2018000000
2017-11-15 00:00,6291728.7113000000
2017-11-16 00:00,6306874.4679000000
2017-11-17 00:00,6263226.8521000000
2017-11-18 00:00,6666673.1224000000
2017-11-19 00:00,6711943.0215000000
2017-11-20 00:00,6969756.1512000000
2017-11-21 00:00,6957266.9735000000
2017-11-22 00:00,7287195.4265000000
2017-11-23 00:00,7852976.8569000000
2017-11-24 00:00,9054470.8163000000
2017-11-25 00:00,8741602.0151000000
2017-11-26 00:00,8807771.1196000000
2017-11-27 00:00,9019151.5229000000
2017-11-28 00:00,9056235.8238000000
2017-11-29 00:00,8452389.1857000000
2017-11-30 00:00,8363677.3943000000
2017-12-01 00:00,8726666.1136000000
2017-12-02 00:00,8658580.3686000000
2017-12-03 00:00,8393756.9495000000
2017-12-04 00:00,8543842.3101000000
2017-12-05 00:00,8358486.7732000000
2017-12-06 00:00,8338402.3639000000
2017-12-07 00:00,8475906.2322000000
2017-12-08 00:00,9007686.5669000000
2017-12-09 00:00,8997530.2799000000
2017-12-10 00:00,8565853.7808000000
2017-12-11 00:00,9624078.0882000000
2017-12-12 00:00,12114886.4872000000
2017-12-13 00:00,13662192.3330000000
2017-12-14 00:00,12771912.3254000000
2017-12-15 00:00,13164216.7082000000
2017-12-16 00:00,13265221.1919000000
2017-12-17 00:00,13260679.7590000000
2017-12-18 00:00,14557471.7009000000
2017-12-19 00:00,14166102.4453000000
2017-12-20 00:00,15290707.9570000000
2017-12-21 00:00,15225787.4534000000
2017-12-22 00:00,13028041.0462000000
2017-12-23 00:00,13625703.5329000000
2017-12-24 00:00,13666453.7292000000
2017-12-25 00:00,14373548.7763000000
2017-12-26 00:00,14685591.8077000000
2017-12-27 00:00,13991769.4022000000
2017-12-28 00:00,13744686.6660000000
2017-12-29 00:00,13660407.6962000000
2017-12-30 00:00,13527600.1108000000
2017-12-31 00:00,13947459.6047000000
2018-01-01 00:00,14698747.4421000000
2018-01-02 00:00,16286364.9960000000
2018-01-03 00:00,17276407.2126000000
2018-01-04 00:00,19188834.3934000000
2018-01-05 00:00,20152129.6380000000
2018-01-06 00:00,20731501.6906000000
2018-01-07 00:00,23480693.5462000000
2018-01-08 00:00,22729795.5606000000
2018-01-09 00:00,25873450.9768000000
2018-01-10 00:00,26044478.3348000000
2018-01-11 00:00,21259932.7175000000
2018-01-12 00:00,24060790.0554000000
2018-01-13 00:00,26558085.6293000000
2018-01-14 00:00,25925608.9767000000
2018-01-15 00:00,23944865.6270000000
2018-01-16 00:00,19325233.4407000000
2018-01-17 00:00,19073542.4402000000
2018-01-18 00:00,20065787.6156000000
2018-01-19 00:00,20644100.9744000000
2018-01-20 00:00,21351633.1123000000
2018-01-21 00:00,20286231.7019000000
2018-01-22 00:00,19130781.7933000000
2018-01-23 00:00,18658082.7838000000
2018-01-24 00:00,20097991.3751000000
2018-01-25 00:00,20144553.8126000000
2018-01-26 00:00,20020181.3309000000
2018-01-27 00:00,21337993.0029000000
2018-01-28 00:00,23995348.0977000000
2018-01-29 00:00,22235823.2262000000
2018-01-30 00:00,19851946.9886000000
2018-01-31 00:00,21414515.2300000000
2018-02-01 00:00,18590824.5756000000
2018-02-02 00:00,17251790.6232000000
2018-02-03 00:00,17938894.7648000000
2018-02-04 00:00,15944125.8765000000
2018-02-05 00:00,13294881.9276000000
2018-02-06 00:00,14691314.9063000000
2018-02-07 00:00,14632643.3892000000
2018-02-08 00:00,14849201.2397000000
2018-02-09 00:00,16989489.9909000000
2018-02-10 00:00,15426364.6492000000
2018-02-11 00:00,15456024.5457000000
2018-02-12 00:00,16131374.2850000000
2018-02-13 00:00,15591885.8540000000
2018-02-14 00:00,17066954.4080000000
2018-02-15 00:00,17453474.9506000000
2018-02-16 00:00,17890956.2548000000
2018-02-17 00:00,18443569.3306000000
2018-02-18 00:00,17265227.1348000000
2018-02-19 00:00,17435858.5137000000
2018-02-20 00:00,16642884.2045000000
2018-02-21 00:00,15721203.0323000000
2018-02-22 00:00,14871025.8448000000
2018-02-23 00:00,16047989.3984000000
2018-02-24 00:00,15414459.2338000000
2018-02-25 00:00,15505297.3671000000
2018-02-26 00:00,15847623.8899000000
2018-02-27 00:00,16454210.2553000000
2018-02-28 00:00,15714918.8458000000
2018-03-01 00:00,16244744.3494000000
2018-03-02 00:00,16012533.1751000000
2018-03-03 00:00,15586811.9994000000
2018-03-04 00:00,15931959.4862000000
2018-03-05 00:00,15459111.3681000000
2018-03-06 00:00,15045302.3146000000
2018-03-07 00:00,13533911.8190000000
2018-03-08 00:00,12370428.6441000000
2018-03-09 00:00,13242217.7287000000
2018-03-10 00:00,12475655.1212000000
2018-03-11 00:00,13105184.3129000000
2018-03-12 00:00,12522833.8971000000
2018-03-13 00:00,12658190.6407000000
2018-03-14 00:00,10691468.5393000000
2018-03-15 00:00,10986790.7944000000
2018-03-16 00:00,10760123.0413000000
2018-03-17 00:00,9440189.4736000000
2018-03-18 00:00,9817096.5274000000
2018-03-19 00:00,10222121.0095000000
2018-03-20 00:00,10314936.6182000000
2018-03-21 00:00,10722750.3067000000
2018-03-22 00:00,9473973.6542000000
2018-03-23 00:00,10106730.5131000000
2018-03-24 00:00,9616805.6987000000
2018-03-25 00:00,9713234.1247000000
2018-03-26 00:00,8530698.3280000000
2018-03-27 00:00,8220749.4715000000
2018-03-28 00:00,8067222.9332000000
2018-03-29 00:00,6846263.9548000000
2018-03-30 00:00,7667265.9685000000
2018-03-31 00:00,7281854.6532000000
2018-04-01 00:00,7174794.2495000000
2018-04-02 00:00,7142358.2701000000
2018-04-03 00:00,7413059.6380000000
2018-04-04 00:00,6963629.7418000000
2018-04-05 00:00,7075365.2294000000
2018-04-06 00:00,7012980.2805000000
2018-04-07 00:00,7168652.8598000000
2018-04-08 00:00,7493292.2113000000
2018-04-09 00:00,7413962.7548000000
2018-04-10 00:00,7585397.1139000000
2018-04-11 00:00,7938061.8035000000
2018-04-12 00:00,8971219.2071000000
2018-04-13 00:00,9190195.3511000000
2018-04-14 00:00,9291674.1162000000
2018-04-15 00:00,9431106.6509000000
2018-04-16 00:00,9089481.6175000000
2018-04-17 00:00,9062155.8491000000
2018-04-18 00:00,9599490.1970000000
2018-04-19 00:00,10208611.3958000000
2018-04-20 00:00,11072518.1265000000
2018-04-21 00:00,10988619.7704000000
2018-04-22 00:00,11308789.9335000000
2018-04-23 00:00,11830449.6949000000
2018-04-24 00:00,12422762.4742000000
2018-04-25 00:00,11347874.2972000000
2018-04-26 00:00,11672919.0813000000
2018-04-27 00:00,11819354.4790000000
2018-04-28 00:00,12622377.4224000000
2018-04-29 00:00,12297659.5866000000
2018-04-30 00:00,11351737.4926000000
2018-05-01 00:00,11872203.7058000000
2018-05-02 00:00,12670028.9959000000
2018-05-03 00:00,13544323.2148000000
2018-05-04 00:00,14239360.5809000000
2018-05-05 00:00,14776561.7981000000
2018-05-06 00:00,13523832.7014000000
2018-05-07 00:00,13672882.1008000000
2018-05-08 00:00,12948013.7167000000
2018-05-09 00:00,13571680.6816000000
2018-05-10 00:00,13237611.3184000000
2018-05-11 00:00,12265553.1835000000
2018-05-12 00:00,12191236.4204000000
2018-05-13 00:00,12622616.1715000000
2018-05-14 00:00,13117490.6020000000
2018-05-15 00:00,12245766.7094000000
2018-05-16 00:00,12934563.5767000000
2018-05-17 00:00,12018498.5751000000
2018-05-18 00:00,12204047.1694000000
2018-05-19 00:00,12510952.1550000000
2018-05-20 00:00,12794066.9651000000
2018-05-21 00:00,12221417.3636000000
2018-05-22 00:00,11490640.2539000000
2018-05-23 00:00,10495997.5089000000
2018-05-24 00:00,10756869.7095000000
2018-05-25 00:00,10507703.9071000000
2018-05-26 00:00,10265064.8129000000
2018-05-27 00:00,10425170.0936000000
2018-05-28 00:00,9443722.6067000000
2018-05-29 00:00,10201186.0648000000
2018-05-30 00:00,10283030.8553000000
2018-05-31 00:00,10251962.5281000000
2018-06-01 00:00,10253276.8010000000
2018-06-02 00:00,10463111.6652000000
2018-06-03 00:00,11091611.9653000000
2018-06-04 00:00,10243922.6275000000
2018-06-05 00:00,10872807.9660000000
2018-06-06 00:00,10878680.9445000000
2018-06-07 00:00,10738834.4601000000
2018-06-08 00:00,10581095.3408000000
2018-06-09 00:00,10064934.4658000000
2018-06-10 00:00,9409319.1500000000
2018-06-11 00:00,9392861.7297000000
2018-06-12 00:00,8934119.1746000000
2018-06-13 00:00,8758296.7247000000
2018-06-14 00:00,9305987.1824000000
2018-06-15 00:00,9046106.8218000000
2018-06-16 00:00,9209997.1377000000
2018-06-17 00:00,9107491.1151000000
2018-06-18 00:00,9299063.0565000000
2018-06-19 00:00,9400472.6699000000
2018-06-20 00:00,9840899.9257000000
2018-06-21 00:00,9584687.8045000000
2018-06-22 00:00,8561589.8616000000
2018-06-23 00:00,8522886.2729000000
2018-06-24 00:00,7994941.8000000000
2018-06-25 00:00,8151514.7474000000
2018-06-26 00:00,7776039.0682000000
2018-06-27 00:00,7710659.8705000000
2018-06-28 00:00,7527434.3118000000
2018-06-29 00:00,8846131.3757000000
2018-06-30 00:00,9426826.3446000000
2018-07-01 00:00,10733151.7622000000
2018-07-02 00:00,10344671.0145000000
2018-07-03 00:00,9450578.6187000000
2018-07-04 00:00,9499335.9024000000
2018-07-05 00:00,9943161.4275000000
2018-07-06 00:00,9704475.6335000000
2018-07-07 00:00,9150340.3649000000
2018-07-08 00:00,9104590.7193000000
2018-07-09 00:00,8462803.7591000000
2018-07-10 00:00,8165105.0857000000
2018-07-11 00:00,8612753.7911000000
2018-07-12 00:00,8555473.2535000000
2018-07-13 00:00,9121248.1880000000
2018-07-14 00:00,9518730.8140000000
2018-07-15 00:00,8198321.2907000000
2018-07-16 00:00,8797356.9310000000
2018-07-17 00:00,9062223.3933000000
2018-07-18 00:00,8547649.9719000000
2018-07-19 00:00,8480852.7046000000
2018-07-20 00:00,8492631.9412000000
2018-07-21 00:00,8499203.2176000000
2018-07-22 00:00,8532941.4548000000
2018-07-23 00:00,8179430.7902000000
2018-07-24 00:00,8696570.3483000000
2018-07-25 00:00,8600101.4739000000
2018-07-26 00:00,8445198.5426000000
2018-07-27 00:00,8729992.7416000000
2018-07-28 00:00,8580729.9502000000
2018-07-29 00:00,8516748.5251000000
2018-07-30 00:00,8233391.1390000000
2018-07-31 00:00,7733904.7441000000
2018-08-01 00:00,7617582.6028000000
2018-08-02 00:00,7307814.8404000000
2018-08-03 00:00,7754013.3357000000
2018-08-04 00:00,7402397.8927000000
2018-08-05 00:00,7557005.0210000000
2018-08-06 00:00,7764524.0523000000
2018-08-07 00:00,7801227.2764000000
2018-08-08 00:00,7429008.8399000000
2018-08-09 00:00,7021124.6820000000
2018-08-10 00:00,5929521.3595000000
2018-08-11 00:00,5816795.1592000000
2018-08-12 00:00,5839582.5611000000
2018-08-13 00:00,5037420.2321000000
2018-08-14 00:00,5338578.3951000000
2018-08-15 00:00,5252289.0283000000
2018-08-16 00:00,5887600.2032000000
2018-08-17 00:00,5694704.4131000000
2018-08-18 00:00,5359191.9231000000
2018-08-19 00:00,5470170.1259000000
2018-08-20 00:00,5092148.7050000000
2018-08-21 00:00,5445500.1972000000
2018-08-22 00:00,4961818.4850000000
2018-08-23 00:00,5227170.9323000000
2018-08-24 00:00,5126276.3681000000
2018-08-25 00:00,5167276.7453000000
2018-08-26 00:00,5101021.0366000000
2018-08-27 00:00,5170240.6387000000
2018-08-28 00:00,5337424.2097000000
2018-08-29 00:00,5248332.5437000000
2018-08-30 00:00,5194901.6823000000
2018-08-31 00:00,5184864.1975000000
2018-09-01 00:00,5494384.4423000000
2018-09-02 00:00,5243634.3960000000
2018-09-03 00:00,5278379.3382000000
2018-09-04 00:00,5202620.3342000000
2018-09-05 00:00,4295331.9494000000
2018-09-06 00:00,4228411.3363000000
2018-09-07 00:00,3977904.7840000000
2018-09-08 00:00,3469070.3042000000
2018-09-09 00:00,3684272.6412000000
2018-09-10 00:00,3613253.9389000000
2018-09-11 00:00,3317598.1616000000
2018-09-12 00:00,3558930.5692000000
2018-09-13 00:00,4081779.7090000000
2018-09-14 00:00,3963240.6621000000
2018-09-15 00:00,4055491.9081000000
2018-09-16 00:00,4128843.1477000000
2018-09-17 00:00,3668423.8444000000
2018-09-18 00:00,4059975.5821000000
2018-09-19 00:00,3896338.6062000000
2018-09-20 00:00,4233854.9952000000
2018-09-21 00:00,4474096.6891000000
2018-09-22 00:00,4488029.1913000000
2018-09-23 00:00,4550435.8353000000
2018-09-24 00:00,4183029.1410000000
2018-09-25 00:00,4041457.1337000000
2018-09-26 00:00,4081607.2002000000
2018-09-27 00:00,4399734.1676000000
2018-09-28 00:00,4132339.1326000000
2018-09-29 00:00,4388123.5538000000
2018-09-30 00:00,4370014.4459000000
2018-10-01 00:00,4427370.6154000000
2018-10-02 00:00,4106536.2923000000
2018-10-03 00:00,4260885.2925000000
2018-10-04 00:00,4175702.4516000000
2018-10-05 00:00,4325787.1439000000
2018-10-06 00:00,4296545.8813000000
2018-10-07 00:00,4278085.7937000000
2018-10-08 00:00,4337595.4123000000
2018-10-09 00:00,4291303.3689000000
2018-10-10 00:00,3805959.8640000000
2018-10-11 00:00,3725797.4706000000
2018-10-12 00:00,3772508.6096000000
2018-10-13 00:00,3803722.1549000000
2018-10-14 00:00,4083259.0995000000
2018-10-15 00:00,3969902.2938000000
2018-10-16 00:00,3955713.6679000000
2018-10-17 00:00,3910537.3972000000
2018-10-18 00:00,3782379.7267000000
2018-10-19 00:00,3868334.8343000000
2018-10-20 00:00,3892512.4298000000
2018-10-21 00:00,3830224.5169000000
2018-10-22 00:00,3878027.8310000000
2018-10-23 00:00,3881716.4473000000
2018-10-24 00:00,3840153.5320000000
2018-10-25 00:00,3838781.9651000000
2018-10-26 00:00,3817790.5956000000
2018-10-27 00:00,3845491.3088000000
2018-10-28 00:00,3851581.3722000000
2018-10-29 00:00,3651232.0739000000
2018-10-30 00:00,3721238.3719000000
2018-10-31 00:00,3706308.7503000000
2018-11-01 00:00,3701217.0818000000
2018-11-02 00:00,3767727.6037000000
2018-11-03 00:00,3742442.7845000000
2018-11-04 00:00,3883630.6233000000
2018-11-05 00:00,3921213.3960000000
2018-11-06 00:00,4089253.7507000000
2018-11-07 00:00,3983008.8844000000
2018-11-08 00:00,3959975.5247000000
2018-11-09 00:00,3939193.4006000000
2018-11-10 00:00,3938341.0931000000
2018-11-11 00:00,3996986.2117000000
2018-11-12 00:00,3916428.9386000000
2018-11-13 00:00,3854496.9224000000
2018-11-14 00:00,3373239.4955000000
2018-11-15 00:00,3433262.7958000000
2018-11-16 00:00,3272928.4236000000
2018-11-17 00:00,3357015.9005000000
2018-11-18 00:00,3064338.8165000000
2018-11-19 00:00,2645521.8275000000
2018-11-20 00:00,2477669.7009000000
2018-11-21 00:00,2553519.3421000000
2018-11-22 00:00,2350301.9341000000
2018-11-23 00:00,2346459.4179000000
2018-11-24 00:00,2029878.4566000000
2018-11-25 00:00,2170733.2901000000
2018-11-26 00:00,1985410.9418000000
2018-11-27 00:00,2168750.7284000000
2018-11-28 00:00,2283481.6746000000
2018-11-29 00:00,2272990.8851000000
2018-11-30 00:00,2109549.5445000000
2018-12-01 00:00,2195508.9063000000
2018-12-02 00:00,2116700.8034000000
2018-12-03 00:00,2069443.2513000000
2018-12-04 00:00,2035512.9238000000
2018-12-05 00:00,1933137.9153000000
2018-12-06 00:00,1612576.9730000000
2018-12-07 00:00,1712731.3818000000
2018-12-08 00:00,1709049.3377000000
2018-12-09 00:00,1748728.0176000000
2018-12-10 00:00,1699066.2584000000
2018-12-11 00:00,1669264.7933000000
2018-12-12 00:00,1673943.4949000000
2018-12-13 00:00,1615651.5667000000
2018-12-14 00:00,1586211.4419000000
2018-12-15 00:00,1603205.1437000000
2018-12-16 00:00,1563692.2124000000
2018-12-17 00:00,1735072.0796000000
2018-12-18 00:00,1839217.2565000000
2018-12-19 00:00,1851117.7561000000
2018-12-20 00:00,2048522.5249000000
2018-12-21 00:00,1980207.5442000000
2018-12-22 00:00,2304970.9903000000
2018-12-23 00:00,2703094.3162000000
2018-12-24 00:00,2418546.1412000000
2018-12-25 00:00,2447077.9619000000
2018-12-26 00:00,2267212.5495000000
2018-12-27 00:00,2155056.8521000000
2018-12-28 00:00,2521970.3612000000
2018-12-29 00:00,2490425.1426000000
2018-12-30 00:00,2483564.8480000000
2018-12-31 00:00,2420609.0899000000
2019-01-01 00:00,2634397.0255000000
2019-01-02 00:00,2643757.2536000000
2019-01-03 00:00,2676780.9068000000
2019-01-04 00:00,2725374.2721000000
2019-01-05 00:00,2607380.7341000000
2019-01-06 00:00,2694871.4032000000
2019-01-07 00:00,2545895.4333000000
2019-01-08 00:00,2621247.6884000000
2019-01-09 00:00,2383942.0774000000
2019-01-10 00:00,2212473.1991000000
2019-01-11 00:00,2155025.5345000000
2019-01-12 00:00,2159058.4698000000
2019-01-13 00:00,2079269.9479000000
2019-01-14 00:00,2239746.4047000000
2019-01-15 00:00,2083001.1337000000
2019-01-16 00:00,2086316.5942000000
2019-01-17 00:00,2128159.6775000000
2019-01-18 00:00,2114839.5567000000
2019-01-19 00:00,2128131.3584000000
2019-01-20 00:00,1830527.8935000000
2019-01-21 00:00,1838163.9061000000
2019-01-22 00:00,1822029.8056000000
2019-01-23 00:00,1827452.3719000000
2019-01-24 00:00,1833407.9288000000
2019-01-25 00:00,1823353.7681000000
2019-01-26 00:00,1784263.9907000000
2019-01-27 00:00,1631372.4216000000
2019-01-28 00:00,1559926.6830000000
2019-01-29 00:00,1609378.4025000000
2019-01-30 00:00,1670669.0546000000
2019-01-31 00:00,1572171.4337000000
2019-02-01 00:00,1617987.2262000000
2019-02-02 00:00,1620245.2457000000
2019-02-03 00:00,1624354.8070000000
2019-02-04 00:00,1612909.7905000000
2019-02-05 00:00,1559884.5679000000
2019-02-06 00:00,1590568.2143000000
2019-02-07 00:00,1585436.0646000000
2019-02-08 00:00,1787745.2555000000
2019-02-09 00:00,1548664.7793000000
2019-02-10 00:00,1565761.1667000000
2019-02-11 00:00,1590485.2473000000
2019-02-12 00:00,1597971.6833000000
2019-02-13 00:00,1582518.5580000000
2019-02-14 00:00,1583794.9970000000
2019-02-15 00:00,1605959.8711000000
2019-02-16 00:00,1589523.2111000000
2019-02-17 00:00,1797986.7330000000
2019-02-18 00:00,2584354.7087000000
2019-02-19 00:00,1910655.6977000000
2019-02-20 00:00,1958150.8670000000
2019-02-21 00:00,1915132.2149000000
2019-02-22 00:00,1990798.2145000000
2019-02-23 00:00,2180398.1050000000
2019-02-24 00:00,1843842.2456000000
2019-02-25 00:00,1852753.4066000000
2019-02-26 00:00,1857969.4191000000
2019-02-27 00:00,1767399.5744000000
2019-02-28 00:00,1699499.4184000000
2019-03-01 00:00,1781031.5825000000
2019-03-02 00:00,1775219.9028000000
2019-03-03 00:00,1702851.5137000000
2019-03-04 00:00,1716171.3674000000
2019-03-05 00:00,1830320.9831000000
2019-03-06 00:00,1852087.9941000000
2019-03-07 00:00,1815828.3001000000
2019-03-08 00:00,1814273.1582000000
2019-03-09 00:00,1814045.5126000000
2019-03-10 00:00,1781765.5500000000
2019-03-11 00:00,1752663.4428000000
2019-03-12 00:00,1758282.5921000000
2019-03-13 00:00,1755582.8914000000
2019-03-14 00:00,1776872.7939000000
2019-03-15 00:00,1911505.0044000000
2019-03-16 00:00,1847239.3464000000
2019-03-17 00:00,2134346.4310000000
2019-03-18 00:00,1853478.9546000000
2019-03-19 00:00,1860717.5595000000
2019-03-20 00:00,1874928.2625000000
2019-03-21 00:00,1826498.9252000000
2019-03-22 00:00,1840103.5088000000
2019-03-23 00:00,1818452.9807000000
2019-03-24 00:00,1829479.6151000000
2019-03-25 00:00,1776664.4814000000
2019-03-26 00:00,1867706.4082000000
2019-03-27 00:00,1846904.4436000000
2019-03-28 00:00,1836717.1869000000
2019-03-29 00:00,1913460.4375000000
2019-03-30 00:00,1865584.3832000000
2019-03-31 00:00,1901054.3799000000
2019-04-01 00:00,2001038.4590000000
2019-04-02 00:00,2235118.3281000000
2019-04-03 00:00,2177509.4215000000
2019-04-04 00:00,2164639.8002000000
2019-04-05 00:00,2179846.8874000000
2019-04-06 00:00,2249436.1442000000
2019-04-07 00:00,2402849.8770000000
2019-04-08 00:00,2353596.9365000000
2019-04-09 00:00,2440273.9548000000
2019-04-10 00:00,2272720.6599000000
2019-04-11 00:00,2177597.8473000000
2019-04-12 00:00,2207159.4713000000
2019-04-13 00:00,2155100.6669000000
2019-04-14 00:00,2227892.9611000000
2019-04-15 00:00,2163930.5800000000
2019-04-16 00:00,2208783.6973000000
2019-04-17 00:00,2287747.3931000000
2019-04-18 00:00,2298756.7717000000
2019-04-19 00:00,2287236.2902000000
2019-04-20 00:00,2291166.5815000000
2019-04-21 00:00,2256405.8464000000
2019-04-22 00:00,2290805.6552000000
2019-04-23 00:00,2190656.0721000000
2019-04-24 00:00,2172343.0082000000
2019-04-25 00:00,2068271.5448000000
2019-04-26 00:00,2077175.2878000000
2019-04-27 00:00,2076875.6758000000
2019-04-28 00:00,2088539.3059000000
2019-04-29 00:00,2080768.7753000000
2019-04-30 00:00,2160032.2658000000
2019-05-01 00:00,2216768.9055000000
2019-05-02 00:00,2141649.8543000000
2019-05-03 00:00,2232548.9733000000
2019-05-04 00:00,2148070.8567000000
2019-05-05 00:00,2114782.3608000000
2019-05-06 00:00,2350429.4864000000
2019-05-07 00:00,2226884.1395000000
2019-05-08 00:00,2245252.8585000000
2019-05-09 00:00,2330032.4260000000
2019-05-10 00:00,2348423.7036000000
2019-05-11 00:00,2658301.0909000000
2019-05-12 00:00,2478094.1215000000
2019-05-13 00:00,2870180.9368000000
2019-05-14 00:00,3064484.5430000000
2019-05-15 00:00,3574933.3642000000
2019-05-16 00:00,3305291.2257000000
2019-05-17 00:00,3181315.1190000000
2019-05-18 00:00,3405720.3892000000
2019-05-19 00:00,3318128.9539000000
2019-05-20 00:00,3313318.7621000000
2019-05-21 00:00,3452978.9016000000
2019-05-22 00:00,3136159.3642000000
2019-05-23 00:00,3320170.9984000000
2019-05-24 00:00,3389327.8725000000
2019-05-25 00:00,3314806.4597000000
2019-05-26 00:00,3606085.1459000000
2019-05-27 00:00,3597436.5254000000
2019-05-28 00:00,3661321.1053000000
2019-05-29 00:00,3772719.4572000000
2019-05-30 00:00,3476953.1673000000
2019-05-31 00:00,3608291.8236000000
2019-06-01 00:00,3586451.4969000000
2019-06-02 00:00,3469403.7061000000
2019-06-03 00:00,3286881.9113000000
2019-06-04 00:00,3285166.4869000000
2019-06-05 00:00,3292800.1578000000
2019-06-06 00:00,3285312.1934000000
2019-06-07 00:00,3339049.2510000000
2019-06-08 00:00,3221279.7837000000
2019-06-09 00:00,3255151.0733000000
2019-06-10 00:00,3296546.2549000000
2019-06-11 00:00,3234872.0686000000
2019-06-12 00:00,3405865.5939000000
2019-06-13 00:00,3390536.3375000000
2019-06-14 00:00,3513062.6772000000
2019-06-15 00:00,3642735.9779000000
2019-06-16 00:00,3592861.2532000000
2019-06-17 00:00,3509910.9899000000
2019-06-18 00:00,3561738.4280000000
2019-06-19 00:00,3525041.7012000000
2019-06-20 00:00,3741947.9866000000
2019-06-21 00:00,4097218.6653000000
2019-06-22 00:00,4119663.3167000000
2019-06-23 00:00,4114556.8640000000
2019-06-24 00:00,4264479.8972000000
2019-06-25 00:00,4495519.4497000000
2019-06-26 00:00,4392792.8578000000
2019-06-27 00:00,4042117.7558000000
2019-06-28 00:00,4039680.2341000000
2019-06-29 00:00,4122249.4256000000
2019-06-30 00:00,4013957.0501000000
2019-07-01 00:00,3724858.2632000000
2019-07-02 00:00,3926190.5921000000
2019-07-03 00:00,3923708.8975000000
