date,unit_computing_income
2017-09-18 00:00,0.0548000000
2017-09-19 00:00,0.0554000000
2017-09-20 00:00,0.0516000000
2017-09-21 00:00,0.0405000000
2017-09-22 00:00,0.0421000000
2017-09-23 00:00,0.0443000000
2017-09-24 00:00,0.0458000000
2017-09-25 00:00,0.0464000000
2017-09-26 00:00,0.0466000000
2017-09-27 00:00,0.0483000000
2017-09-28 00:00,0.0475000000
2017-09-29 00:00,0.0495000000
2017-09-30 00:00,0.0475000000
2017-10-01 00:00,0.0475000000
2017-10-02 00:00,0.0471000000
2017-10-03 00:00,0.0460000000
2017-10-04 00:00,0.0455000000
2017-10-05 00:00,0.0478000000
2017-10-06 00:00,0.0489000000
2017-10-07 00:00,0.0486000000
2017-10-08 00:00,0.0470000000
2017-10-09 00:00,0.0476000000
2017-10-10 00:00,0.0477000000
2017-10-11 00:00,0.0480000000
2017-10-12 00:00,0.0496000000
2017-10-13 00:00,0.0533000000
2017-10-14 00:00,0.0508000000
2017-10-15 00:00,0.0520000000
2017-10-16 00:00,0.0598000000
2017-10-17 00:00,0.0571000000
2017-10-18 00:00,0.0558000000
2017-10-19 00:00,0.0567000000
2017-10-20 00:00,0.0531000000
2017-10-21 00:00,0.0521000000
2017-10-22 00:00,0.0515000000
2017-10-23 00:00,0.0539000000
2017-10-24 00:00,0.0525000000
2017-10-25 00:00,0.0543000000
2017-10-31 00:00,0.0530000000
2017-11-01 00:00,0.0529000000
2017-11-02 00:00,0.0547000000
2017-11-03 00:00,0.0559000000
2017-11-04 00:00,0.0541000000
2017-11-05 00:00,0.0558000000
2017-11-06 00:00,0.0553000000
2017-11-07 00:00,0.0554000000
2017-11-08 00:00,0.0593000000
2017-11-09 00:00,0.0574000000
2017-11-10 00:00,0.0561000000
2017-11-11 00:00,0.0550000000
2017-11-12 00:00,0.0571000000
2017-11-13 00:00,0.0601000000
2017-11-14 00:00,0.0630000000
2017-11-15 00:00,0.0627000000
2017-11-16 00:00,0.0631000000
2017-11-17 00:00,0.0632000000
2017-11-18 00:00,0.0672000000
2017-11-19 00:00,0.0655000000
2017-11-20 00:00,0.0662000000
2017-11-21 00:00,0.0667000000
2017-11-22 00:00,0.0698000000
2017-11-23 00:00,0.0736000000
2017-11-24 00:00,0.0792000000
2017-11-25 00:00,0.0785000000
2017-11-26 00:00,0.0823000000
2017-11-27 00:00,0.0841000000
2017-11-28 00:00,0.0833000000
2017-11-29 00:00,0.0757000000
2017-11-30 00:00,0.0771000000
2017-12-01 00:00,0.0781000000
2017-12-02 00:00,0.0826000000
2017-12-03 00:00,0.0838000000
2017-12-04 00:00,0.0902000000
2017-12-05 00:00,0.0878000000
2017-12-06 00:00,0.0906000000
2017-12-07 00:00,0.0958000000
2017-12-08 00:00,0.0981000000
2017-12-09 00:00,0.0915000000
2017-12-10 00:00,0.0926000000
2017-12-11 00:00,0.1100000000
2017-12-12 00:00,0.1230000000
2017-12-13 00:00,0.1320000000
2017-12-14 00:00,0.1170000000
2017-12-15 00:00,0.1240000000
2017-12-16 00:00,0.1170000000
2017-12-17 00:00,0.1180000000
2017-12-18 00:00,0.1410000000
2017-12-19 00:00,0.1390000000
2017-12-20 00:00,0.1400000000
2017-12-21 00:00,0.1180000000
2017-12-22 00:00,0.1170000000
2017-12-23 00:00,0.1030000000
2017-12-24 00:00,0.1080000000
2017-12-25 00:00,0.1110000000
2017-12-26 00:00,0.1130000000
2017-12-27 00:00,0.1040000000
2017-12-28 00:00,0.1120000000
2017-12-29 00:00,0.1060000000
2017-12-30 00:00,0.1050000000
2017-12-31 00:00,0.1090000000
2018-01-01 00:00,0.1260000000
2018-01-02 00:00,0.1350000000
2018-01-03 00:00,0.1460000000
2018-01-04 00:00,0.1720000000
2018-01-05 00:00,0.1850000000
2018-01-06 00:00,0.1850000000
2018-01-07 00:00,0.1990000000
2018-01-08 00:00,0.2070000000
2018-01-09 00:00,0.2330000000
2018-01-10 00:00,0.2000000000
2018-01-11 00:00,0.1870000000
2018-01-12 00:00,0.2040000000
2018-01-13 00:00,0.1970000000
2018-01-14 00:00,0.1950000000
2018-01-15 00:00,0.1670000000
2018-01-16 00:00,0.1330000000
2018-01-17 00:00,0.1480000000
2018-01-18 00:00,0.1440000000
2018-01-19 00:00,0.1500000000
2018-01-20 00:00,0.1380000000
2018-01-21 00:00,0.1260000000
2018-01-22 00:00,0.1240000000
2018-01-23 00:00,0.1220000000
2018-01-24 00:00,0.1240000000
2018-01-25 00:00,0.1190000000
2018-01-26 00:00,0.1220000000
2018-01-27 00:00,0.1360000000
2018-01-28 00:00,0.1390000000
2018-01-29 00:00,0.1270000000
2018-01-30 00:00,0.1210000000
2018-01-31 00:00,0.1300000000
2018-02-01 00:00,0.1020000000
2018-02-02 00:00,0.0993000000
2018-02-03 00:00,0.0942000000
2018-02-04 00:00,0.0791000000
2018-02-05 00:00,0.0693000000
2018-02-06 00:00,0.0788000000
2018-02-07 00:00,0.0802000000
2018-02-08 00:00,0.0808000000
2018-02-09 00:00,0.0865000000
2018-02-10 00:00,0.0772000000
2018-02-11 00:00,0.0798000000
2018-02-12 00:00,0.0778000000
2018-02-13 00:00,0.0827000000
2018-02-14 00:00,0.0879000000
2018-02-15 00:00,0.0852000000
2018-02-16 00:00,0.0889000000
2018-02-17 00:00,0.0875000000
2018-02-18 00:00,0.0865000000
2018-02-19 00:00,0.0879000000
2018-02-20 00:00,0.0818000000
2018-02-21 00:00,0.0760000000
2018-02-22 00:00,0.0774000000
2018-02-23 00:00,0.0771000000
2018-02-24 00:00,0.0744000000
2018-02-25 00:00,0.0771000000
2018-02-26 00:00,0.0802000000
2018-02-27 00:00,0.0797000000
2018-02-28 00:00,0.0761000000
2018-03-01 00:00,0.0788000000
2018-03-02 00:00,0.0731000000
2018-03-03 00:00,0.0736000000
2018-03-04 00:00,0.0760000000
2018-03-05 00:00,0.0722000000
2018-03-06 00:00,0.0670000000
2018-03-07 00:00,0.0620000000
2018-03-08 00:00,0.0589000000
2018-03-09 00:00,0.0609000000
2018-03-10 00:00,0.0589000000
2018-03-11 00:00,0.0604000000
2018-03-12 00:00,0.0580000000
2018-03-13 00:00,0.0561000000
2018-03-14 00:00,0.0503000000
2018-03-15 00:00,0.0492000000
2018-03-16 00:00,0.0468000000
2018-03-17 00:00,0.0410000000
2018-03-18 00:00,0.0435000000
2018-03-19 00:00,0.0440000000
2018-03-20 00:00,0.0466000000
2018-03-21 00:00,0.0452000000
2018-03-22 00:00,0.0428000000
2018-03-23 00:00,0.0442000000
2018-03-24 00:00,0.0422000000
2018-03-25 00:00,0.0399000000
2018-03-26 00:00,0.0374000000
2018-03-27 00:00,0.0367000000
2018-03-28 00:00,0.0344000000
2018-03-29 00:00,0.0318000000
2018-03-30 00:00,0.0331000000
2018-03-31 00:00,0.0309000000
2018-04-01 00:00,0.0318000000
2018-04-02 00:00,0.0341000000
2018-04-03 00:00,0.0324000000
2018-04-04 00:00,0.0325000000
2018-04-05 00:00,0.0303000000
2018-04-06 00:00,0.0311000000
2018-04-07 00:00,0.0329000000
2018-04-08 00:00,0.0347000000
2018-04-09 00:00,0.0344000000
2018-04-10 00:00,0.0354000000
2018-04-11 00:00,0.0384000000
2018-04-12 00:00,0.0436000000
2018-04-13 00:00,0.0421000000
2018-04-14 00:00,0.0438000000
2018-04-15 00:00,0.0435000000
2018-04-16 00:00,0.0432000000
2018-04-17 00:00,0.0446000000
2018-04-18 00:00,0.0468000000
2018-04-19 00:00,0.0510000000
2018-04-20 00:00,0.0507000000
2018-04-21 00:00,0.0523000000
2018-04-22 00:00,0.0532000000
2018-04-23 00:00,0.0592000000
2018-04-24 00:00,0.0566000000
2018-04-25 00:00,0.0545000000
2018-04-26 00:00,0.0593000000
2018-04-27 00:00,0.0619000000
2018-04-28 00:00,0.0615000000
2018-04-29 00:00,0.0604000000
2018-04-30 00:00,0.0567000000
2018-05-01 00:00,0.0584000000
2018-05-02 00:00,0.0625000000
2018-05-03 00:00,0.0655000000
2018-05-04 00:00,0.0663000000
2018-05-05 00:00,0.0638000000
2018-05-06 00:00,0.0595000000
2018-05-07 00:00,0.0606000000
2018-05-08 00:00,0.0604000000
2018-05-09 00:00,0.0633000000
2018-05-10 00:00,0.0583000000
2018-05-11 00:00,0.0530000000
2018-05-12 00:00,0.0556000000
2018-05-13 00:00,0.0586000000
2018-05-14 00:00,0.0604000000
2018-05-15 00:00,0.0578000000
2018-05-16 00:00,0.0588000000
2018-05-17 00:00,0.0570000000
2018-05-18 00:00,0.0577000000
2018-05-19 00:00,0.0579000000
2018-05-20 00:00,0.0584000000
2018-05-21 00:00,0.0572000000
2018-05-22 00:00,0.0538000000
2018-05-23 00:00,0.0512000000
2018-05-24 00:00,0.0511000000
2018-05-25 00:00,0.0492000000
2018-05-26 00:00,0.0481000000
2018-05-27 00:00,0.0460000000
2018-05-28 00:00,0.0469000000
2018-05-29 00:00,0.0491000000
2018-05-30 00:00,0.0498000000
2018-05-31 00:00,0.0507000000
2018-06-01 00:00,0.0495000000
2018-06-02 00:00,0.0509000000
2018-06-03 00:00,0.0517000000
2018-06-04 00:00,0.0499000000
2018-06-05 00:00,0.0527000000
2018-06-06 00:00,0.0518000000
2018-06-07 00:00,0.0502000000
2018-06-08 00:00,0.0480000000
2018-06-09 00:00,0.0455000000
2018-06-10 00:00,0.0434000000
2018-06-11 00:00,0.0426000000
2018-06-12 00:00,0.0411000000
2018-06-13 00:00,0.0415000000
2018-06-14 00:00,0.0439000000
2018-06-15 00:00,0.0428000000
2018-06-16 00:00,0.0399000000
2018-06-17 00:00,0.0392000000
2018-06-18 00:00,0.0425000000
2018-06-19 00:00,0.0430000000
2018-06-20 00:00,0.0413000000
2018-06-21 00:00,0.0430000000
2018-06-22 00:00,0.0369000000
2018-06-23 00:00,0.0350000000
2018-06-24 00:00,0.0371000000
2018-06-25 00:00,0.0353000000
2018-06-26 00:00,0.0329000000
2018-06-27 00:00,0.0338000000
2018-06-28 00:00,0.0338000000
2018-06-29 00:00,0.0392000000
2018-06-30 00:00,0.0433000000
2018-07-01 00:00,0.0496000000
2018-07-02 00:00,0.0464000000
2018-07-03 00:00,0.0421000000
2018-07-04 00:00,0.0407000000
2018-07-05 00:00,0.0430000000
2018-07-06 00:00,0.0419000000
2018-07-07 00:00,0.0402000000
2018-07-08 00:00,0.0417000000
2018-07-09 00:00,0.0389000000
2018-07-10 00:00,0.0357000000
2018-07-11 00:00,0.0362000000
2018-07-12 00:00,0.0365000000
2018-07-13 00:00,0.0396000000
2018-07-14 00:00,0.0421000000
2018-07-15 00:00,0.0365000000
2018-07-16 00:00,0.0373000000
2018-07-17 00:00,0.0381000000
2018-07-18 00:00,0.0367000000
2018-07-19 00:00,0.0362000000
2018-07-20 00:00,0.0392000000
2018-07-21 00:00,0.0365000000
2018-07-22 00:00,0.0353000000
2018-07-23 00:00,0.0364000000
2018-07-24 00:00,0.0363000000
2018-07-25 00:00,0.0359000000
2018-07-26 00:00,0.0352000000
2018-07-27 00:00,0.0359000000
2018-07-28 00:00,0.0344000000
2018-07-29 00:00,0.0341000000
2018-07-30 00:00,0.0332000000
2018-07-31 00:00,0.0321000000
2018-08-01 00:00,0.0307000000
2018-08-02 00:00,0.0310000000
2018-08-03 00:00,0.0306000000
2018-08-04 00:00,0.0296000000
2018-08-05 00:00,0.0301000000
2018-08-06 00:00,0.0349000000
2018-08-07 00:00,0.0392000000
2018-08-08 00:00,0.0361000000
2018-08-09 00:00,0.0337000000
2018-08-10 00:00,0.0246000000
2018-08-11 00:00,0.0243000000
2018-08-12 00:00,0.0239000000
2018-08-13 00:00,0.0206000000
2018-08-14 00:00,0.0225000000
2018-08-15 00:00,0.0230000000
2018-08-16 00:00,0.0322000000
2018-08-17 00:00,0.0235000000
2018-08-18 00:00,0.0230000000
2018-08-19 00:00,0.0224000000
2018-08-20 00:00,0.0212000000
2018-08-21 00:00,0.0222000000
2018-08-22 00:00,0.0221000000
2018-08-23 00:00,0.0239000000
2018-08-24 00:00,0.0213000000
2018-08-25 00:00,0.0218000000
2018-08-26 00:00,0.0211000000
2018-08-27 00:00,0.0220000000
2018-08-28 00:00,0.0231000000
2018-08-29 00:00,0.0224000000
2018-08-30 00:00,0.0222000000
2018-08-31 00:00,0.0227000000
2018-09-01 00:00,0.0231000000
2018-09-02 00:00,0.0230000000
2018-09-03 00:00,0.0233000000
2018-09-04 00:00,0.0209000000
2018-09-05 00:00,0.0184000000
2018-09-06 00:00,0.0180000000
2018-09-07 00:00,0.0169000000
2018-09-08 00:00,0.0170000000
2018-09-09 00:00,0.0167000000
2018-09-10 00:00,0.0174000000
2018-09-11 00:00,0.0158000000
2018-09-12 00:00,0.0182000000
2018-09-13 00:00,0.0183000000
2018-09-14 00:00,0.0187000000
2018-09-15 00:00,0.0188000000
2018-09-16 00:00,0.0183000000
2018-09-17 00:00,0.0174000000
2018-09-18 00:00,0.0185000000
2018-09-19 00:00,0.0182000000
2018-09-20 00:00,0.0212000000
2018-09-21 00:00,0.0199000000
2018-09-22 00:00,0.0199000000
2018-09-23 00:00,0.0201000000
2018-09-24 00:00,0.0180000000
2018-09-25 00:00,0.0178000000
2018-09-26 00:00,0.0181000000
2018-09-27 00:00,0.0188000000
2018-09-28 00:00,0.0190000000
2018-09-29 00:00,0.0194000000
2018-09-30 00:00,0.0198000000
2018-10-01 00:00,0.0196000000
2018-10-02 00:00,0.0183000000
2018-10-03 00:00,0.0185000000
2018-10-04 00:00,0.0184000000
2018-10-05 00:00,0.0184000000
2018-10-06 00:00,0.0182000000
2018-10-07 00:00,0.0187000000
2018-10-08 00:00,0.0188000000
2018-10-09 00:00,0.0187000000
2018-10-10 00:00,0.0172000000
2018-10-11 00:00,0.0168000000
2018-10-12 00:00,0.0172000000
2018-10-13 00:00,0.0167000000
2018-10-14 00:00,0.0178000000
2018-10-15 00:00,0.0179000000
2018-10-16 00:00,0.0178000000
2018-10-17 00:00,0.0173000000
2018-10-18 00:00,0.0177000000
2018-10-19 00:00,0.0180000000
2018-10-20 00:00,0.0178000000
2018-10-21 00:00,0.0178000000
2018-10-22 00:00,0.0178000000
2018-10-23 00:00,0.0177000000
2018-10-24 00:00,0.0179000000
2018-10-25 00:00,0.0181000000
2018-10-26 00:00,0.0180000000
2018-10-27 00:00,0.0178000000
2018-10-28 00:00,0.0179000000
2018-10-29 00:00,0.0172000000
2018-10-30 00:00,0.0171000000
2018-10-31 00:00,0.0177000000
2018-11-01 00:00,0.0185000000
2018-11-02 00:00,0.0181000000
2018-11-03 00:00,0.0182000000
2018-11-04 00:00,0.0194000000
2018-11-05 00:00,0.0196000000
2018-11-06 00:00,0.0202000000
2018-11-07 00:00,0.0194000000
2018-11-08 00:00,0.0192000000
2018-11-09 00:00,0.0189000000
2018-11-10 00:00,0.0183000000
2018-11-11 00:00,0.0192000000
2018-11-12 00:00,0.0189000000
2018-11-13 00:00,0.0179000000
2018-11-14 00:00,0.0165000000
2018-11-15 00:00,0.0161000000
2018-11-16 00:00,0.0158000000
2018-11-17 00:00,0.0162000000
2018-11-18 00:00,0.0150000000
2018-11-19 00:00,0.0135000000
2018-11-20 00:00,0.0134000000
2018-11-21 00:00,0.0136000000
2018-11-22 00:00,0.0124000000
2018-11-23 00:00,0.0123000000
2018-11-24 00:00,0.0113000000
2018-11-25 00:00,0.0116000000
2018-11-26 00:00,0.0118000000
2018-11-27 00:00,0.0138000000
2018-11-28 00:00,0.0142000000
2018-11-29 00:00,0.0143000000
2018-11-30 00:00,0.0130000000
2018-12-01 00:00,0.0135000000
2018-12-02 00:00,0.0130000000
2018-12-03 00:00,0.0127000000
2018-12-04 00:00,0.0127000000
2018-12-05 00:00,0.0115000000
2018-12-06 00:00,0.0105000000
2018-12-07 00:00,0.0110000000
2018-12-08 00:00,0.0113000000
2018-12-09 00:00,0.0108000000
2018-12-10 00:00,0.0107000000
2018-12-11 00:00,0.0112000000
2018-12-12 00:00,0.0115000000
2018-12-13 00:00,0.0113000000
2018-12-14 00:00,0.0104000000
2018-12-15 00:00,0.0106000000
2018-12-16 00:00,0.0111000000
2018-12-17 00:00,0.0124000000
2018-12-18 00:00,0.0130000000
2018-12-19 00:00,0.0137000000
2018-12-20 00:00,0.0142000000
2018-12-21 00:00,0.0136000000
2018-12-22 00:00,0.0158000000
2018-12-23 00:00,0.0177000000
2018-12-24 00:00,0.0147000000
2018-12-25 00:00,0.0145000000
2018-12-26 00:00,0.0137000000
2018-12-27 00:00,0.0139000000
2018-12-28 00:00,0.0157000000
2018-12-29 00:00,0.0157000000
2018-12-30 00:00,0.0151000000
2018-12-31 00:00,0.0156000000
2019-01-01 00:00,0.0171000000
2019-01-02 00:00,0.0163000000
2019-01-03 00:00,0.0164000000
2019-01-04 00:00,0.0168000000
2019-01-05 00:00,0.0158000000
2019-01-06 00:00,0.0159000000
2019-01-07 00:00,0.0157000000
2019-01-08 00:00,0.0155000000
2019-01-09 00:00,0.0144000000
2019-01-10 00:00,0.0131000000
2019-01-11 00:00,0.0132000000
2019-01-12 00:00,0.0129000000
2019-01-13 00:00,0.0130000000
2019-01-14 00:00,0.0131000000
2019-01-15 00:00,0.0131000000
2019-01-16 00:00,0.0130000000
2019-01-17 00:00,0.0131000000
2019-01-18 00:00,0.0130000000
2019-01-19 00:00,0.0125000000
2019-01-20 00:00,0.0116000000
2019-01-21 00:00,0.0116000000
2019-01-22 00:00,0.0120000000
2019-01-23 00:00,0.0116000000
2019-01-24 00:00,0.0115000000
2019-01-25 00:00,0.0118000000
2019-01-26 00:00,0.0117000000
2019-01-27 00:00,0.0118000000
2019-01-28 00:00,0.0121000000
2019-01-29 00:00,0.0126000000
2019-01-30 00:00,0.0124000000
2019-01-31 00:00,0.0125000000
2019-02-01 00:00,0.0126000000
2019-02-02 00:00,0.0128000000
2019-02-03 00:00,0.0125000000
2019-02-04 00:00,0.0125000000
2019-02-05 00:00,0.0123000000
2019-02-06 00:00,0.0126000000
2019-02-07 00:00,0.0132000000
2019-02-08 00:00,0.0141000000
2019-02-09 00:00,0.0120000000
2019-02-10 00:00,0.0126000000
2019-02-11 00:00,0.0121000000
2019-02-12 00:00,0.0127000000
2019-02-13 00:00,0.0129000000
2019-02-14 00:00,0.0128000000
2019-02-15 00:00,0.0127000000
2019-02-16 00:00,0.0131000000
2019-02-17 00:00,0.0151000000
2019-02-18 00:00,0.0214000000
2019-02-19 00:00,0.0149000000
2019-02-20 00:00,0.0150000000
2019-02-21 00:00,0.0150000000
2019-02-22 00:00,0.0146000000
2019-02-23 00:00,0.0157000000
2019-02-24 00:00,0.0144000000
2019-02-25 00:00,0.0140000000
2019-02-26 00:00,0.0139000000
2019-02-27 00:00,0.0142000000
2019-02-28 00:00,0.0190000000
2019-03-01 00:00,0.0189000000
2019-03-02 00:00,0.0133000000
2019-03-03 00:00,0.0137000000
2019-03-04 00:00,0.0139000000
2019-03-05 00:00,0.0143000000
2019-03-06 00:00,0.0144000000
2019-03-07 00:00,0.0139000000
2019-03-08 00:00,0.0137000000
2019-03-09 00:00,0.0134000000
2019-03-10 00:00,0.0133000000
2019-03-11 00:00,0.0135000000
2019-03-12 00:00,0.0135000000
2019-03-13 00:00,0.0132000000
2019-03-14 00:00,0.0135000000
2019-03-15 00:00,0.0137000000
2019-03-16 00:00,0.0134000000
2019-03-17 00:00,0.0160000000
2019-03-18 00:00,0.0145000000
2019-03-19 00:00,0.0140000000
2019-03-20 00:00,0.0148000000
2019-03-21 00:00,0.0143000000
2019-03-22 00:00,0.0140000000
2019-03-23 00:00,0.0138000000
2019-03-24 00:00,0.0140000000
2019-03-25 00:00,0.0143000000
2019-03-26 00:00,0.0150000000
2019-03-27 00:00,0.0148000000
2019-03-28 00:00,0.0150000000
2019-03-29 00:00,0.0158000000
2019-03-30 00:00,0.0155000000
2019-03-31 00:00,0.0151000000
2019-04-01 00:00,0.0168000000
2019-04-02 00:00,0.0190000000
2019-04-03 00:00,0.0171000000
2019-04-04 00:00,0.0169000000
2019-04-05 00:00,0.0167000000
2019-04-06 00:00,0.0173000000
2019-04-07 00:00,0.0190000000
2019-04-08 00:00,0.0181000000
2019-04-09 00:00,0.0184000000
2019-04-10 00:00,0.0171000000
2019-04-11 00:00,0.0166000000
2019-04-12 00:00,0.0160000000
2019-04-13 00:00,0.0157000000
2019-04-14 00:00,0.0160000000
2019-04-15 00:00,0.0164000000
2019-04-16 00:00,0.0172000000
2019-04-17 00:00,0.0183000000
2019-04-18 00:00,0.0168000000
2019-04-19 00:00,0.0162000000
2019-04-20 00:00,0.0158000000
2019-04-21 00:00,0.0157000000
2019-04-22 00:00,0.0160000000
2019-04-23 00:00,0.0157000000
2019-04-24 00:00,0.0154000000
2019-04-25 00:00,0.0148000000
2019-04-26 00:00,0.0145000000
2019-04-27 00:00,0.0146000000
2019-04-28 00:00,0.0143000000
2019-04-29 00:00,0.0144000000
2019-04-30 00:00,0.0147000000
2019-05-01 00:00,0.0152000000
2019-05-02 00:00,0.0154000000
2019-05-03 00:00,0.0148000000
2019-05-04 00:00,0.0146000000
2019-05-05 00:00,0.0153000000
2019-05-06 00:00,0.0160000000
2019-05-07 00:00,0.0154000000
2019-05-08 00:00,0.0154000000
2019-05-09 00:00,0.0158000000
2019-05-10 00:00,0.0168000000
2019-05-11 00:00,0.0171000000
2019-05-12 00:00,0.0175000000
2019-05-13 00:00,0.0183000000
2019-05-14 00:00,0.0206000000
2019-05-15 00:00,0.0234000000
2019-05-16 00:00,0.0203000000
2019-05-17 00:00,0.0196000000
2019-05-18 00:00,0.0212000000
2019-05-19 00:00,0.0212000000
2019-05-20 00:00,0.0217000000
2019-05-21 00:00,0.0220000000
2019-05-22 00:00,0.0209000000
2019-05-23 00:00,0.0222000000
2019-05-24 00:00,0.0220000000
2019-05-25 00:00,0.0219000000
2019-05-26 00:00,0.0230000000
2019-05-27 00:00,0.0237000000
2019-05-28 00:00,0.0228000000
2019-05-29 00:00,0.0231000000
2019-05-30 00:00,0.0219000000
2019-05-31 00:00,0.0226000000
2019-06-01 00:00,0.0220000000
2019-06-02 00:00,0.0226000000
2019-06-03 00:00,0.0210000000
2019-06-04 00:00,0.0213000000
2019-06-05 00:00,0.0206000000
2019-06-06 00:00,0.0207000000
2019-06-07 00:00,0.0215000000
2019-06-08 00:00,0.0206000000
2019-06-09 00:00,0.0212000000
2019-06-10 00:00,0.0213000000
2019-06-11 00:00,0.0217000000
2019-06-12 00:00,0.0228000000
2019-06-13 00:00,0.0227000000
2019-06-14 00:00,0.0236000000
2019-06-15 00:00,0.0237000000
2019-06-16 00:00,0.0241000000
2019-06-19 00:00,0.0239000000
2019-06-20 00:00,0.0250000000
2019-06-21 00:00,0.0270000000
2019-06-22 00:00,0.0270000000
2019-06-23 00:00,0.0262000000
2019-06-24 00:00,0.0268000000
2019-06-26 00:00,0.0259000000
2019-06-27 00:00,0.0257000000
2019-06-28 00:00,0.0247000000
2019-06-29 00:00,0.0248000000
2019-06-30 00:00,0.0243000000
2019-07-01 00:00,0.1060000000
2019-07-24 00:00,0.0180000000
2019-07-25 00:00,0.0174000000
2019-07-26 00:00,0.0167000000
2019-07-27 00:00,0.0163000000
2019-07-28 00:00,0.0166000000
2019-07-29 00:00,0.0164000000
2019-07-30 00:00,0.0171000000
2019-07-31 00:00,0.0176000000
2019-08-01 00:00,0.0177000000
2019-08-02 00:00,0.0178000000
2019-08-03 00:00,0.0169000000
2019-08-04 00:00,0.0177000000
2019-08-05 00:00,0.0176000000
2019-08-06 00:00,0.0173000000
2019-08-07 00:00,0.0170000000
2019-08-08 00:00,0.0164000000
2019-08-09 00:00,0.0158000000
2019-08-10 00:00,0.0161000000
2019-08-11 00:00,0.0162000000
2019-08-12 00:00,0.0159000000
2019-08-13 00:00,0.0156000000
2019-08-14 00:00,0.0141000000
2019-08-15 00:00,0.0142000000
2019-08-16 00:00,0.0138000000
2019-08-17 00:00,0.0147000000
2019-08-18 00:00,0.0154000000
2019-08-19 00:00,0.0156000000
2019-08-20 00:00,0.0150000000
2019-08-21 00:00,0.0154000000
2019-08-22 00:00,0.0154000000
2019-08-23 00:00,0.0150000000
2019-08-24 00:00,0.0155000000
2019-08-25 00:00,0.0151000000
2019-08-26 00:00,0.0154000000
2019-08-27 00:00,0.0149000000
2019-08-28 00:00,0.0135000000
2019-08-29 00:00,0.0132000000
2019-08-30 00:00,0.0133000000
2019-08-31 00:00,0.0136000000
2019-09-01 00:00,0.0138000000
2019-09-02 00:00,0.0140000000
2019-09-03 00:00,0.0142000000
2019-09-04 00:00,0.0139000000
2019-09-05 00:00,0.0144000000
2019-09-06 00:00,0.0137000000
2019-09-07 00:00,0.0143000000
2019-09-08 00:00,0.0146000000
2019-09-09 00:00,0.0146000000
2019-09-10 00:00,0.0144000000
2019-09-11 00:00,0.0141000000
2019-09-12 00:00,0.0141000000
2019-09-13 00:00,0.0145000000
2019-09-23 00:00,0.0149000000
2019-09-24 00:00,0.0131000000
2019-09-25 00:00,0.0124000000
2019-09-26 00:00,0.0126000000
2019-09-27 00:00,0.0131000000
2019-09-28 00:00,0.0129000000
2019-09-29 00:00,0.0129000000
2019-10-01 00:00,0.0130000000
2019-10-02 00:00,0.0133000000
2019-10-03 00:00,0.0130000000
2019-10-11 00:00,0.0134000000
2019-10-12 00:00,0.0131000000
2019-10-14 00:00,0.0129000000
2019-10-15 00:00,0.0126000000
2019-10-16 00:00,0.0125000000
2019-10-17 00:00,0.0128000000
2019-10-18 00:00,0.0124000000
2019-10-19 00:00,0.0123000000
2019-10-20 00:00,0.0128000000
2019-10-21 00:00,0.0129000000
2019-10-22 00:00,0.0119000000
2019-10-23 00:00,0.0117000000
2019-10-24 00:00,0.0125000000
2019-10-25 00:00,0.0134000000
2019-10-26 00:00,0.0134000000
2019-10-27 00:00,0.0136000000
2019-10-28 00:00,0.0137000000
2019-10-29 00:00,0.0135000000
2019-10-30 00:00,0.0132000000
2019-10-31 00:00,0.0132000000
2019-11-01 00:00,0.0132000000
2019-11-02 00:00,0.0134000000
2019-11-03 00:00,0.0137000000
2019-11-04 00:00,0.0138000000
2019-11-05 00:00,0.0138000000
2019-11-06 00:00,0.0138000000
2019-11-07 00:00,0.0135000000
2019-11-08 00:00,0.0132000000
2019-11-09 00:00,0.0132000000
2019-11-10 00:00,0.0134000000
2019-11-11 00:00,0.0132000000
2019-11-12 00:00,0.0130000000
2019-11-13 00:00,0.0132000000
2019-11-14 00:00,0.0130000000
2019-11-15 00:00,0.0131000000
2019-11-16 00:00,0.0130000000
2019-11-17 00:00,0.0130000000
2019-11-18 00:00,0.0131000000
2019-11-19 00:00,0.0134000000
2019-11-20 00:00,0.0126000000
2019-11-21 00:00,0.0119000000
2019-11-22 00:00,0.0110000000
2019-11-24 00:00,0.0104000000
2019-11-25 00:00,0.0109000000
2019-11-26 00:00,0.0106000000
2019-11-27 00:00,0.0108000000
2019-11-28 00:00,0.0108000000
2019-11-29 00:00,0.0108000000
2019-11-30 00:00,0.0106000000
2019-12-01 00:00,0.0105000000
2019-12-02 00:00,0.0103000000
2019-12-03 00:00,0.0103000000
2019-12-04 00:00,0.0105000000
2019-12-05 00:00,0.0106000000
2019-12-06 00:00,0.0103000000
2019-12-08 00:00,0.0106000000
2019-12-09 00:00,0.0102000000
2019-12-10 00:00,0.0103000000
2019-12-11 00:00,0.0102000000
2019-12-12 00:00,9.8350000000
2019-12-13 00:00,8.9690000000
2019-12-14 00:00,9.0390000000
2019-12-15 00:00,9.0450000000
2019-12-16 00:00,8.8140000000
2019-12-18 00:00,0.0088000000
2019-12-19 00:00,0.0091000000
2019-12-20 00:00,0.0089000000
2019-12-21 00:00,0.0092000000
2019-12-22 00:00,0.0092000000
2019-12-23 00:00,0.0091000000
2019-12-24 00:00,0.0089000000
