date,mining_difficulty
2015-12-20 00:00,8512846169834.5390000000
2015-12-21 00:00,8740208022452.1300000000
2015-12-22 00:00,8531916432949.5290000000
2015-12-23 00:00,8568509845032.2870000000
2015-12-24 00:00,8546027693063.8100000000
2015-12-25 00:00,8455639813743.1560000000
2015-12-26 00:00,8588752228727.0600000000
2015-12-27 00:00,8531886376416.3680000000
2015-12-28 00:00,8605435564152.8620000000
2015-12-29 00:00,8477527700665.0170000000
2015-12-30 00:00,8542669516735.2000000000
2015-12-31 00:00,8547423168621.6830000000
2016-01-01 00:00,8147466230775.6070000000
2016-01-02 00:00,8312405051131.7150000000
2016-01-03 00:00,8334160179746.3940000000
2016-01-04 00:00,8305862081374.4760000000
2016-01-05 00:00,8422692292473.7670000000
2016-01-06 00:00,8210108041818.3400000000
2016-01-07 00:00,8302400427732.2200000000
2016-01-08 00:00,8432800952952.0190000000
2016-01-09 00:00,8336741119272.2530000000
2016-01-10 00:00,8828185121710.2320000000
2016-01-11 00:00,8889943291451.6760000000
2016-01-12 00:00,8483670874692.3310000000
2016-01-13 00:00,8735311016259.1030000000
2016-01-14 00:00,8996159875428.0120000000
2016-01-15 00:00,9202357320652.9140000000
2016-01-16 00:00,9068025912262.2730000000
2016-01-17 00:00,9453949920663.3900000000
2016-01-18 00:00,9538638577307.5230000000
2016-01-19 00:00,9413915812864.9300000000
2016-01-20 00:00,9598498035044.6430000000
2016-01-21 00:00,9897015391775.1800000000
2016-01-22 00:00,10058506402711.9860000000
2016-01-23 00:00,10133271762313.0620000000
2016-01-24 00:00,10330115760968.4000000000
2016-01-25 00:00,10610740377311.1200000000
2016-01-26 00:00,10820104860440.1390000000
2016-01-27 00:00,10448729611758.8070000000
2016-01-28 00:00,10883144596126.6400000000
2016-01-29 00:00,10876076582573.3520000000
2016-01-30 00:00,10695941618405.1800000000
2016-01-31 00:00,10917496712103.7010000000
2016-02-01 00:00,10674149809000.1860000000
2016-02-02 00:00,10857187473954.5060000000
2016-02-03 00:00,11113782318763.8480000000
2016-02-04 00:00,11176125215395.7090000000
2016-02-05 00:00,10866809984202.2290000000
2016-02-06 00:00,11050374664895.6200000000
2016-02-07 00:00,11539861599131.4820000000
2016-02-08 00:00,11245300787262.0590000000
2016-02-09 00:00,11659329295274.5700000000
2016-02-10 00:00,11993771419072.7090000000
2016-02-11 00:00,11553025501417.1840000000
2016-02-12 00:00,12097405750509.7420000000
2016-02-13 00:00,12496874954741.4180000000
2016-02-14 00:00,12874765159967.0250000000
2016-02-15 00:00,12696234323475.3520000000
2016-02-16 00:00,12721918819636.3630000000
2016-02-17 00:00,12182109035011.4510000000
2016-02-18 00:00,12651425826479.1300000000
2016-02-19 00:00,12814163599943.2170000000
2016-02-20 00:00,12958930145497.9530000000
2016-02-21 00:00,13431503887478.4630000000
2016-02-22 00:00,13783585059878.3500000000
2016-02-23 00:00,13623470026220.5140000000
2016-02-24 00:00,13573804476022.7250000000
2016-02-25 00:00,14049401938205.2440000000
2016-02-26 00:00,14564934405736.2050000000
2016-02-27 00:00,14737238949086.2440000000
2016-02-28 00:00,14936560617533.0160000000
2016-02-29 00:00,14453452049415.4750000000
2016-03-01 00:00,14989908705152.2380000000
2016-03-02 00:00,15598739569339.4900000000
2016-03-03 00:00,16140974830921.8000000000
2016-03-04 00:00,16473095997036.9040000000
2016-03-05 00:00,17342300214192.8340000000
2016-03-06 00:00,17164269285635.0490000000
2016-03-07 00:00,17491910018497.1290000000
2016-03-08 00:00,17866774613765.2580000000
2016-03-09 00:00,18006278290286.7900000000
2016-03-10 00:00,18682021537566.8600000000
2016-03-11 00:00,19654913106689.3700000000
2016-03-12 00:00,20149570959696.7700000000
2016-03-13 00:00,20065505230856.0300000000
2016-03-14 00:00,17572301377575.2360000000
2016-03-15 00:00,17777795755128.4060000000
2016-03-16 00:00,18038767959467.5040000000
2016-03-17 00:00,18300379671848.3630000000
2016-03-18 00:00,18651701693615.2030000000
2016-03-19 00:00,19423415211247.2420000000
2016-03-20 00:00,19268502008579.2660000000
2016-03-21 00:00,19567681020917.6840000000
2016-03-22 00:00,18765991442708.1700000000
2016-03-23 00:00,19801092917696.9000000000
2016-03-24 00:00,20871590725201.4340000000
2016-03-25 00:00,21414194355380.0350000000
2016-03-26 00:00,21976992064253.0900000000
2016-03-27 00:00,21768012224480.2000000000
2016-03-28 00:00,22513734563842.3440000000
2016-03-29 00:00,22822470238900.5800000000
2016-03-30 00:00,23889368498740.0700000000
2016-03-31 00:00,23749184001915.4960000000
2016-04-01 00:00,23519625245384.3160000000
2016-04-02 00:00,24295726637776.6200000000
2016-04-03 00:00,25245856096051.1300000000
2016-04-04 00:00,25705810157076.4700000000
2016-04-05 00:00,25667142451061.6050000000
2016-04-06 00:00,24640313534811.9570000000
2016-04-07 00:00,26139886978680.2500000000
2016-04-08 00:00,26843451780218.7770000000
2016-04-09 00:00,27083828046070.0400000000
2016-04-10 00:00,27012246684282.8750000000
2016-04-11 00:00,26095428773644.8440000000
2016-04-12 00:00,27243186215274.9770000000
2016-04-13 00:00,27545262683292.5980000000
2016-04-14 00:00,28306534530571.2930000000
2016-04-15 00:00,28880936928077.9020000000
2016-04-16 00:00,28221429752158.7930000000
2016-04-17 00:00,29523844031977.5940000000
2016-04-18 00:00,30029498659251.0550000000
2016-04-19 00:00,30156012963421.3870000000
2016-04-20 00:00,30871752725767.4100000000
2016-04-21 00:00,29740314823372.9300000000
2016-04-22 00:00,30869146732545.2420000000
2016-04-23 00:00,30604025165804.8480000000
2016-04-24 00:00,31524069461264.8550000000
2016-04-25 00:00,31493382681039.3300000000
2016-04-26 00:00,31083174173487.4570000000
2016-04-27 00:00,32024006272663.4770000000
2016-04-28 00:00,32660935988733.3670000000
2016-04-29 00:00,33709009937441.4700000000
2016-04-30 00:00,34484421796504.7200000000
2016-05-01 00:00,32280889382512.4060000000
2016-05-02 00:00,34161609204974.7150000000
2016-05-03 00:00,34166289192929.4060000000
2016-05-04 00:00,33872427102189.0860000000
2016-05-05 00:00,34080544388463.9960000000
2016-05-06 00:00,34085336706042.1520000000
2016-05-07 00:00,34463404033410.0660000000
2016-05-08 00:00,34882607577232.3000000000
2016-05-09 00:00,35703011453119.7900000000
2016-05-10 00:00,34839727897735.4140000000
2016-05-11 00:00,34608512198165.6760000000
2016-05-12 00:00,36814650249264.3500000000
2016-05-13 00:00,36846069041979.2900000000
2016-05-14 00:00,37114899680921.2900000000
2016-05-15 00:00,37376623466503.1640000000
2016-05-16 00:00,36463139572998.2700000000
2016-05-17 00:00,37900960505086.8200000000
2016-05-18 00:00,39517401677763.8200000000
2016-05-19 00:00,40047746083289.4200000000
2016-05-20 00:00,40654525787850.0700000000
2016-05-21 00:00,40058981490722.8750000000
2016-05-22 00:00,40332255283090.6000000000
2016-05-23 00:00,41104663045274.5700000000
2016-05-24 00:00,41015841728827.9700000000
2016-05-25 00:00,41950285242070.7900000000
2016-05-26 00:00,41742234718648.3500000000
2016-05-27 00:00,42703696493831.0800000000
2016-05-28 00:00,43618542041732.7600000000
2016-05-29 00:00,43392447615367.0100000000
2016-05-30 00:00,43586142396051.2100000000
2016-05-31 00:00,42000407824271.2400000000
2016-06-01 00:00,42903044759328.3200000000
2016-06-02 00:00,44992049996386.1600000000
2016-06-03 00:00,44999428189553.2660000000
2016-06-04 00:00,44880971424896.4400000000
2016-06-05 00:00,45278057471813.7400000000
2016-06-06 00:00,46207450596923.6100000000
2016-06-07 00:00,45850620155154.5600000000
2016-06-08 00:00,48157817866210.6250000000
2016-06-09 00:00,46862157371591.2340000000
2016-06-10 00:00,46817185510804.7900000000
2016-06-11 00:00,47367807453291.6900000000
2016-06-12 00:00,49146195319200.8750000000
2016-06-13 00:00,49640268914919.0200000000
2016-06-14 00:00,49733793897127.5160000000
2016-06-15 00:00,49684925896550.9900000000
2016-06-16 00:00,48374588782331.8600000000
2016-06-17 00:00,45684736911911.1640000000
2016-06-18 00:00,49439350923955.5550000000
2016-06-19 00:00,51170755663800.0700000000
2016-06-20 00:00,49998634763389.5550000000
2016-06-21 00:00,51003976141944.0860000000
2016-06-22 00:00,53456647788163.9840000000
2016-06-23 00:00,52791881070020.5550000000
2016-06-24 00:00,53445634197051.0500000000
2016-06-25 00:00,53892495389682.9840000000
2016-06-26 00:00,55306308815143.1500000000
2016-06-27 00:00,55833352404452.0800000000
2016-06-28 00:00,54938285777453.4200000000
2016-06-29 00:00,54998811559619.2400000000
2016-06-30 00:00,55250198968442.3800000000
2016-07-01 00:00,56611950439754.1100000000
2016-07-02 00:00,57748654813312.2340000000
2016-07-03 00:00,57434077769050.3750000000
2016-07-04 00:00,58422132175057.3000000000
2016-07-05 00:00,57054356483458.6200000000
2016-07-06 00:00,57701438555504.4140000000
2016-07-07 00:00,57863292797925.0800000000
2016-07-08 00:00,56397382202773.5400000000
2016-07-09 00:00,58464106349394.0900000000
2016-07-10 00:00,59261327451818.3700000000
2016-07-11 00:00,59736577470535.2900000000
2016-07-12 00:00,59851040240448.1000000000
2016-07-13 00:00,59835050330498.4600000000
2016-07-14 00:00,58712475117658.6000000000
2016-07-15 00:00,58591318439182.0160000000
2016-07-16 00:00,59611231131586.7900000000
2016-07-17 00:00,59773542463192.4800000000
2016-07-18 00:00,60392956399108.2300000000
2016-07-19 00:00,58929113774390.7000000000
2016-07-20 00:00,59762632002726.2700000000
2016-07-21 00:00,59595509484016.3360000000
2016-07-22 00:00,60796529061177.0200000000
2016-07-23 00:00,60911953245187.1900000000
2016-07-24 00:00,58041221653187.3750000000
2016-07-25 00:00,57484752193098.2500000000
2016-07-26 00:00,51386968380957.6700000000
2016-07-27 00:00,55687364932490.3400000000
2016-07-28 00:00,55145824712934.5000000000
2016-07-29 00:00,54679107435443.5200000000
2016-07-30 00:00,54482543366798.2300000000
2016-07-31 00:00,54442484651246.6640000000
2016-08-01 00:00,50796904183648.5300000000
2016-08-02 00:00,48632916886891.1800000000
2016-08-03 00:00,51089912313124.4800000000
2016-08-04 00:00,53305074165704.0100000000
2016-08-05 00:00,53004484865259.8000000000
2016-08-06 00:00,53577776788041.3300000000
2016-08-07 00:00,54810196442943.1950000000
2016-08-08 00:00,56754741398785.8600000000
2016-08-09 00:00,58859667311532.6600000000
2016-08-10 00:00,60119489659430.7700000000
2016-08-11 00:00,60031378269376.3300000000
2016-08-12 00:00,59674470740230.8200000000
2016-08-13 00:00,59899407846695.1200000000
2016-08-14 00:00,59513861569380.9700000000
2016-08-15 00:00,61567314128600.0900000000
2016-08-16 00:00,61462888119906.7000000000
2016-08-17 00:00,61110173225302.0160000000
2016-08-18 00:00,62459105280757.6900000000
2016-08-19 00:00,63447188528480.9700000000
2016-08-20 00:00,63102927461072.6300000000
2016-08-21 00:00,64445867907624.7900000000
2016-08-22 00:00,65758103112503.0860000000
2016-08-23 00:00,65492730197364.0000000000
2016-08-24 00:00,67337962999723.5200000000
2016-08-25 00:00,70034672663921.6300000000
2016-08-26 00:00,69019820278747.7000000000
2016-08-27 00:00,68797829802066.8700000000
2016-08-28 00:00,68147882283449.4840000000
2016-08-29 00:00,68219697735023.2200000000
2016-08-30 00:00,69058725654723.6950000000
2016-08-31 00:00,70595857020692.0000000000
2016-09-01 00:00,70130151569578.8360000000
2016-09-02 00:00,68510100107468.1500000000
2016-09-03 00:00,65871410022756.4600000000
2016-09-04 00:00,67661361367206.5860000000
2016-09-05 00:00,68158019829501.1600000000
2016-09-06 00:00,68604908925659.4000000000
2016-09-07 00:00,68487010668140.4900000000
2016-09-08 00:00,68267961806404.0400000000
2016-09-09 00:00,69729338832157.1250000000
2016-09-10 00:00,71177645474006.9800000000
2016-09-11 00:00,71225398356074.8900000000
2016-09-12 00:00,71654132181855.0600000000
2016-09-13 00:00,72546107767733.5200000000
2016-09-14 00:00,73116164184274.5500000000
2016-09-15 00:00,72645356475324.3600000000
2016-09-16 00:00,75420715213750.3100000000
2016-09-17 00:00,72224104055815.8000000000
2016-09-18 00:00,62900571466766.3500000000
2016-09-19 00:00,74757688262877.1000000000
2016-09-20 00:00,77929117021431.5800000000
2016-09-21 00:00,71323356954973.0000000000
2016-09-22 00:00,72669784730825.9000000000
2016-09-23 00:00,74210960201205.3100000000
2016-09-24 00:00,75467953969813.2700000000
2016-09-25 00:00,75443249396426.7200000000
2016-09-26 00:00,71521862268249.1700000000
2016-09-27 00:00,81378594783266.5600000000
2016-09-28 00:00,83711044710374.7500000000
2016-09-29 00:00,83323439950597.6000000000
2016-09-30 00:00,76304363076684.3400000000
2016-10-01 00:00,76005234648818.6700000000
2016-10-02 00:00,81560785541694.7700000000
2016-10-03 00:00,86513687351610.4500000000
2016-10-04 00:00,80800228891787.5200000000
2016-10-05 00:00,83821398443637.2300000000
2016-10-06 00:00,69907877300573.9840000000
2016-10-07 00:00,76211065299683.7700000000
2016-10-08 00:00,84950653919290.9000000000
2016-10-09 00:00,86426737611392.7800000000
2016-10-10 00:00,89686038468289.6600000000
2016-10-11 00:00,84156427637319.4500000000
2016-10-12 00:00,82197610286997.0500000000
2016-10-13 00:00,91991159868762.4000000000
2016-10-14 00:00,95454493863866.2300000000
2016-10-15 00:00,95167930108960.7500000000
2016-10-16 00:00,92157415719447.6200000000
2016-10-17 00:00,92931573004157.3300000000
2016-10-18 00:00,92357987224807.6900000000
2016-10-19 00:00,92824518156323.8100000000
2016-10-20 00:00,102155718327211.5000000000
2016-10-21 00:00,103793607749486.8600000000
2016-10-22 00:00,102340545721113.5200000000
2016-10-23 00:00,101691239939388.2300000000
2016-10-24 00:00,104668841926954.7500000000
2016-10-25 00:00,104783609727772.8400000000
2016-10-26 00:00,104658825475370.5600000000
2016-10-27 00:00,101735271147639.9000000000
2016-10-28 00:00,85036314589228.1200000000
2016-10-29 00:00,76369898449175.7800000000
2016-10-30 00:00,81664327622895.6700000000
2016-10-31 00:00,73350829771605.2000000000
2016-11-01 00:00,64719068491400.2800000000
2016-11-02 00:00,61514730699689.4140000000
2016-11-03 00:00,57159503514602.3000000000
2016-11-04 00:00,53005065702771.9140000000
2016-11-05 00:00,51646857812065.0400000000
2016-11-06 00:00,58599219756577.7300000000
2016-11-07 00:00,67264445718749.5550000000
2016-11-08 00:00,68500747666720.1900000000
2016-11-09 00:00,62531737964000.3200000000
2016-11-10 00:00,60581959748738.3750000000
2016-11-11 00:00,60465042409040.1300000000
2016-11-12 00:00,64651085122084.9400000000
2016-11-13 00:00,68109469050598.5860000000
2016-11-14 00:00,69609625808757.8050000000
2016-11-15 00:00,67942982634481.8500000000
2016-11-16 00:00,66530412520219.0500000000
2016-11-17 00:00,66438055411680.0860000000
2016-11-18 00:00,71949014865557.4000000000
2016-11-19 00:00,78335266346296.7500000000
2016-11-20 00:00,84449596012008.1000000000
2016-11-21 00:00,81077735124447.7700000000
2016-11-22 00:00,75589241102578.0300000000
2016-11-23 00:00,68111219919406.5600000000
2016-11-24 00:00,65986567593840.4700000000
2016-11-25 00:00,69017176974794.5700000000
2016-11-26 00:00,65524158428078.0000000000
2016-11-27 00:00,67649540618316.8800000000
2016-11-28 00:00,69010302114794.2800000000
2016-11-29 00:00,69284299604446.6700000000
2016-11-30 00:00,70310041002384.0600000000
2016-12-01 00:00,71265485462808.7200000000
2016-12-02 00:00,74252936273638.6200000000
2016-12-03 00:00,75672242806019.6100000000
2016-12-04 00:00,73600849613783.0200000000
2016-12-05 00:00,71207341778909.5600000000
2016-12-06 00:00,73643047177205.7200000000
2016-12-07 00:00,76369350674976.9400000000
2016-12-08 00:00,79280439330296.6600000000
2016-12-09 00:00,80985310483737.1100000000
2016-12-10 00:00,82937850219048.2800000000
2016-12-11 00:00,80878029546951.9800000000
2016-12-12 00:00,82224328165902.9400000000
2016-12-13 00:00,81678014786169.6600000000
2016-12-14 00:00,82533566446746.1000000000
2016-12-15 00:00,84138040153488.4700000000
2016-12-16 00:00,84534055963890.0300000000
2016-12-17 00:00,87759902841940.8000000000
2016-12-18 00:00,88901803448092.3800000000
2016-12-19 00:00,90508375478343.6400000000
2016-12-20 00:00,90111207881563.3900000000
2016-12-21 00:00,88551562938904.3100000000
2016-12-22 00:00,82165845261670.1100000000
2016-12-23 00:00,76928058048258.8400000000
2016-12-24 00:00,78749733949107.7700000000
2016-12-25 00:00,82528379445042.2500000000
2016-12-26 00:00,80947196169413.9400000000
2016-12-27 00:00,79482363279120.9200000000
2016-12-28 00:00,78498064490359.8000000000
2016-12-29 00:00,78996386045432.4700000000
2016-12-30 00:00,81073024515393.6600000000
2016-12-31 00:00,79895312719886.8100000000
2017-01-01 00:00,80590621394785.3000000000
2017-01-02 00:00,80544805734305.7200000000
2017-01-03 00:00,87318226210637.5000000000
2017-01-04 00:00,90095806751431.0000000000
2017-01-05 00:00,91836668487685.9000000000
2017-01-06 00:00,93445343692936.0200000000
2017-01-07 00:00,94533533369415.0500000000
2017-01-08 00:00,97381935320019.3600000000
2017-01-09 00:00,98721760527685.5600000000
2017-01-10 00:00,99095850029331.5200000000
2017-01-11 00:00,99976126609117.4700000000
2017-01-12 00:00,101355721747079.0600000000
2017-01-13 00:00,102517316098552.6100000000
2017-01-14 00:00,103641292599489.3600000000
2017-01-15 00:00,104133864756425.2800000000
2017-01-16 00:00,103816767069136.3800000000
2017-01-17 00:00,102052589982063.6700000000
2017-01-18 00:00,107183579592373.4000000000
2017-01-19 00:00,106856886296550.6900000000
2017-01-20 00:00,108357960842583.8400000000
2017-01-21 00:00,108810664546340.3400000000
2017-01-22 00:00,111109182382570.5000000000
2017-01-23 00:00,109884574767561.3600000000
2017-01-24 00:00,110021194029927.9700000000
2017-01-25 00:00,111653829501810.0000000000
2017-01-26 00:00,112706725971327.7500000000
2017-01-27 00:00,111597251690471.9500000000
2017-01-28 00:00,110677229211401.2200000000
2017-01-29 00:00,110965361382403.4200000000
2017-01-30 00:00,112736655847623.0600000000
2017-01-31 00:00,111556529192167.6200000000
2017-02-01 00:00,113889569670480.6200000000
2017-02-02 00:00,112321071569065.8900000000
2017-02-03 00:00,112664982859162.4700000000
2017-02-04 00:00,118162521609510.1200000000
2017-02-05 00:00,119233553917492.3300000000
2017-02-06 00:00,119408174053678.9500000000
2017-02-07 00:00,120240442078090.5300000000
2017-02-08 00:00,121112629599501.9200000000
2017-02-09 00:00,124420881945008.5300000000
2017-02-10 00:00,124729199351362.3300000000
2017-02-11 00:00,126459688067866.8300000000
2017-02-12 00:00,127522698743436.9500000000
2017-02-13 00:00,129976242976873.6400000000
2017-02-14 00:00,129591212074361.6600000000
2017-02-15 00:00,129993838998709.6700000000
2017-02-16 00:00,133277880902089.4000000000
2017-02-17 00:00,135014381784089.3400000000
2017-02-18 00:00,137218543477856.0800000000
2017-02-19 00:00,137087282838473.5500000000
2017-02-20 00:00,140243765787062.6900000000
2017-02-21 00:00,140527985903206.1600000000
2017-02-22 00:00,139771216949726.1900000000
2017-02-23 00:00,140244204595928.1000000000
2017-02-24 00:00,142921795594386.5300000000
2017-02-25 00:00,147403117786423.0000000000
2017-02-26 00:00,150763135535358.2200000000
2017-02-27 00:00,154531298158777.9000000000
2017-02-28 00:00,152609645840701.4700000000
2017-03-01 00:00,152750437756725.3000000000
2017-03-02 00:00,160218262503818.8800000000
2017-03-03 00:00,158696202661514.7500000000
2017-03-04 00:00,163957070615673.1000000000
2017-03-05 00:00,166364756871466.1000000000
2017-03-06 00:00,165932786170023.5600000000
2017-03-07 00:00,170548353459046.6000000000
2017-03-08 00:00,173893501620974.2800000000
2017-03-09 00:00,172946116683499.7000000000
2017-03-10 00:00,175150964854875.5600000000
2017-03-11 00:00,177744901361972.2800000000
2017-03-12 00:00,180234563886082.3400000000
2017-03-13 00:00,179844868676513.4700000000
2017-03-14 00:00,184131837909601.5000000000
2017-03-15 00:00,185854482499220.5300000000
2017-03-16 00:00,192810181596648.5000000000
2017-03-17 00:00,197600563820069.7200000000
2017-03-18 00:00,190867062702114.2200000000
2017-03-19 00:00,199408455948147.8000000000
2017-03-20 00:00,199630954421502.3000000000
2017-03-21 00:00,201632478166423.4000000000
2017-03-22 00:00,210879379315989.8000000000
2017-03-23 00:00,210999646759843.1200000000
2017-03-24 00:00,211204752176513.8000000000
2017-03-25 00:00,221174912282081.7800000000
2017-03-26 00:00,231656619439152.6200000000
2017-03-27 00:00,229548649836159.8000000000
2017-03-28 00:00,232979944812621.4400000000
2017-03-29 00:00,236982475458292.7800000000
2017-03-30 00:00,240138785731438.8400000000
2017-03-31 00:00,239048359912160.2500000000
2017-04-01 00:00,242037399679020.5300000000
2017-04-02 00:00,225777719718996.7200000000
2017-04-03 00:00,240588165762569.9700000000
2017-04-04 00:00,246279464732202.6000000000
2017-04-05 00:00,248619327505940.7200000000
2017-04-06 00:00,249574617569974.5000000000
2017-04-07 00:00,252484807725221.9400000000
2017-04-08 00:00,253175099941209.5600000000
2017-04-09 00:00,255973416950689.1600000000
2017-04-10 00:00,261036955773059.4400000000
2017-04-11 00:00,260942044851417.4000000000
2017-04-12 00:00,254806154901492.7800000000
2017-04-13 00:00,271575492216009.1000000000
2017-04-14 00:00,272397471548558.5300000000
2017-04-15 00:00,272581329412856.7800000000
2017-04-16 00:00,275532146092829.9000000000
2017-04-17 00:00,282740029974546.0000000000
2017-04-18 00:00,288750952023604.4000000000
2017-04-19 00:00,283972104824256.5000000000
2017-04-20 00:00,290822998187444.9400000000
2017-04-21 00:00,297111347846252.2000000000
2017-04-22 00:00,298451239799072.0600000000
2017-04-23 00:00,295211522661634.2000000000
2017-04-24 00:00,298308056717679.2500000000
2017-04-25 00:00,308930766668085.0600000000
2017-04-26 00:00,313695645588521.8000000000
2017-04-27 00:00,328632682258862.5000000000
2017-04-28 00:00,342092419789233.8000000000
2017-04-29 00:00,332583752337351.7000000000
2017-04-30 00:00,336173059130426.7500000000
2017-05-01 00:00,335199972198663.2500000000
2017-05-02 00:00,339479348814689.0600000000
2017-05-03 00:00,336420648319466.7500000000
2017-05-04 00:00,349788393854314.1000000000
2017-05-05 00:00,349259962790711.3000000000
2017-05-06 00:00,353593236177735.9000000000
2017-05-07 00:00,353828372751230.8000000000
2017-05-08 00:00,365569658179925.9000000000
2017-05-09 00:00,363678633592458.1000000000
2017-05-10 00:00,369261726304116.9400000000
2017-05-11 00:00,379250622293431.0600000000
2017-05-12 00:00,378491084797440.0000000000
2017-05-13 00:00,404778572992014.7500000000
2017-05-14 00:00,414047745749014.3000000000
2017-05-15 00:00,417079615832905.7500000000
2017-05-16 00:00,408103955235523.4000000000
2017-05-17 00:00,414448297046939.0000000000
2017-05-18 00:00,431650025953196.2000000000
2017-05-19 00:00,439714321376462.0600000000
2017-05-20 00:00,451327099500959.5600000000
2017-05-21 00:00,463102600090254.1000000000
2017-05-22 00:00,448716876168001.8000000000
2017-05-23 00:00,458978033229235.5000000000
2017-05-24 00:00,457711429093306.1000000000
2017-05-25 00:00,456542217590236.9000000000
2017-05-26 00:00,473267747835341.6000000000
2017-05-27 00:00,469177108436930.9000000000
2017-05-28 00:00,487713080394876.0600000000
2017-05-29 00:00,513216553999242.9400000000
2017-05-30 00:00,519723790251369.2000000000
2017-05-31 00:00,561001177690433.9000000000
2017-06-01 00:00,574505829451122.0000000000
2017-06-02 00:00,575747699940093.9000000000
2017-06-03 00:00,597678402421173.5000000000
2017-06-04 00:00,599656274911010.6000000000
2017-06-05 00:00,615096733616106.1000000000
2017-06-06 00:00,632534102305514.1000000000
2017-06-07 00:00,640654778420922.1000000000
2017-06-08 00:00,639988327011777.9000000000
2017-06-09 00:00,662233224481304.2000000000
2017-06-10 00:00,682857346034598.4000000000
2017-06-11 00:00,676331454424026.2000000000
2017-06-12 00:00,694617337543532.6000000000
2017-06-13 00:00,713189048799357.4000000000
2017-06-14 00:00,728250481340703.1000000000
2017-06-15 00:00,737124773386925.1000000000
2017-06-16 00:00,761529525102381.9000000000
2017-06-17 00:00,769922648869763.0000000000
2017-06-18 00:00,775466020583087.0000000000
2017-06-19 00:00,847174003426858.0000000000
2017-06-20 00:00,874308762317605.4000000000
2017-06-21 00:00,872419319204179.0000000000
2017-06-22 00:00,881532422539620.2000000000
2017-06-23 00:00,888679962204642.4000000000
2017-06-24 00:00,904653518657219.2000000000
2017-06-25 00:00,923853229184680.9000000000
2017-06-26 00:00,930359199332391.8000000000
2017-06-27 00:00,950061337460525.0000000000
2017-06-28 00:00,962749040901498.9000000000
2017-06-29 00:00,972009000387636.2000000000
2017-06-30 00:00,992636469502805.8000000000
2017-07-01 00:00,1002208383109520.5000000000
2017-07-02 00:00,1012941506663035.0000000000
2017-07-03 00:00,1027254107613638.4000000000
2017-07-04 00:00,1022956030263686.8000000000
2017-07-05 00:00,1037216808572083.2000000000
2017-07-06 00:00,1038186123704267.4000000000
2017-07-07 00:00,1055962892062233.6000000000
2017-07-08 00:00,1071107527146582.5000000000
2017-07-09 00:00,1198734948519297.8000000000
2017-07-10 00:00,1214202792076233.8000000000
2017-07-11 00:00,1185958514378982.2000000000
2017-07-12 00:00,1207944603412642.0000000000
2017-07-13 00:00,1182555714991849.8000000000
2017-07-14 00:00,1207944998994757.5000000000
2017-07-15 00:00,1243781955464279.0000000000
2017-07-16 00:00,1204494095368084.2000000000
2017-07-17 00:00,1213897355554126.2000000000
2017-07-18 00:00,1233998957753971.0000000000
2017-07-19 00:00,1271418308086240.5000000000
2017-07-20 00:00,1304970901023227.5000000000
2017-07-21 00:00,1278259908802191.8000000000
2017-07-22 00:00,1315027849307404.0000000000
2017-07-23 00:00,1302508499778482.0000000000
2017-07-24 00:00,1328374995592847.0000000000
2017-07-25 00:00,1331461330261016.2000000000
2017-07-26 00:00,1321720589477604.8000000000
2017-07-27 00:00,1332367899097598.8000000000
2017-07-28 00:00,1332178338555246.5000000000
2017-07-29 00:00,1359901481847609.2000000000
2017-07-30 00:00,1426539514338613.8000000000
2017-07-31 00:00,1606730004126809.2000000000
2017-08-01 00:00,1606524434795583.2000000000
2017-08-02 00:00,1555875206148549.2000000000
2017-08-03 00:00,1590667910612287.2000000000
2017-08-04 00:00,1585688951967802.5000000000
2017-08-05 00:00,1598932022645358.2000000000
2017-08-06 00:00,1619967500610107.8000000000
2017-08-07 00:00,1636256274664859.2000000000
2017-08-08 00:00,1661334820093124.0000000000
2017-08-09 00:00,1650126715858931.2000000000
2017-08-10 00:00,1640151486907352.0000000000
2017-08-11 00:00,1692527131112564.0000000000
2017-08-12 00:00,1690846000062679.2000000000
2017-08-13 00:00,1728855046751573.8000000000
2017-08-14 00:00,1734348602399567.2000000000
2017-08-15 00:00,1713530811032568.8000000000
2017-08-16 00:00,1738425294123709.2000000000
2017-08-17 00:00,1745445556311292.8000000000
2017-08-18 00:00,1795853531629851.0000000000
2017-08-19 00:00,1792593074371167.2000000000
2017-08-20 00:00,1785087230662368.5000000000
2017-08-21 00:00,1804397549542725.5000000000
2017-08-22 00:00,1843056958042366.0000000000
2017-08-23 00:00,1828188893715750.5000000000
2017-08-24 00:00,2154673062518563.0000000000
2017-08-25 00:00,2200006378678320.8000000000
2017-08-26 00:00,2180133085194312.5000000000
2017-08-27 00:00,2133302637405865.8000000000
2017-08-28 00:00,2204096627570073.8000000000
2017-08-29 00:00,2231150404737162.0000000000
2017-08-30 00:00,2215537201731448.8000000000
2017-08-31 00:00,2233568965063410.5000000000
2017-09-01 00:00,2231260175994455.2000000000
2017-09-02 00:00,2250289239986158.0000000000
2017-09-03 00:00,2243962758497377.2000000000
2017-09-04 00:00,2231041493414231.5000000000
2017-09-05 00:00,2232599985319953.5000000000
2017-09-06 00:00,2253841580835057.0000000000
2017-09-07 00:00,2351173566316960.0000000000
2017-09-08 00:00,2321405118789528.0000000000
2017-09-09 00:00,2289896362744840.5000000000
2017-09-10 00:00,2312746407316734.0000000000
2017-09-11 00:00,2375289937074939.5000000000
